GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, !! HV Volts(V),!! Inst. kPower(kW),!! SOC (Usable)(%),!! SOC(Raw)(%),!Engine Coolant Temp(°C),!Engine Oil Temp(°C),!EV km this Cycle(km),!Fuel Remaining(Gallons),!HV Battery Temp(°C),!Hybrid Pack Remaining (SOC)(%),!Last Charge AC Wh(Wh),!Power Electronics Cooling Temp(°C),!Speed kmh(kmh),*Bat heat(W),Ambient air temp(°C),Driving efficiency(wh/km),Engine RPM(rpm),Fuel used (trip)(l),GPS Altitude(m),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Trip average Litres/100 KM(l/100km),Trip Distance(km)
-,13-Jul-2018 16:37:07.512,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Fri Jul 13 16:37:08 GMT+03:00 2018,13-Jul-2018 16:37:08.506,23.75908473,61.31307836,0.0,10.72,102.0,0.0,352.09375,0.84502506,-3.59281445,18.8235302,69,61,0,6.31768847,24,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-
Fri Jul 13 16:37:09 GMT+03:00 2018,13-Jul-2018 16:37:09.507,23.75904578,61.31307388,0.0,5.36,108.0,0.0,352.09375,0.84502506,-3.59281445,18.8235302,69,61,0,6.31768847,24,18.8235302,12280,30,0,0,-,∞,-,-,-,-,-,-,-,-
Fri Jul 13 16:37:10 GMT+03:00 2018,13-Jul-2018 16:37:10.507,23.75902349,61.31307525,0.54,4.288,96.0,101.6,352.09375,0.95065314,-3.59281445,18.8235302,69,61,0,6.31768847,24,18.8235302,12280,30,0,0,31,∞,0,-,96,-,-,-,-,-
Fri Jul 13 16:37:11 GMT+03:00 2018,13-Jul-2018 16:37:11.507,23.75900622,61.31308038,0.43,3.216,101.0,334.6,352.09375,0.95065314,-3.59281445,18.8235302,69,61,0,6.31768847,24,18.8235302,12280,30,0,0,31,∞,0,-,101,-,-,-,-,-
Fri Jul 13 16:37:12 GMT+03:00 2018,13-Jul-2018 16:37:12.507,23.75899196,61.31308543,0.0,3.216,102.0,0.0,352.09375,0.95065314,-3.59281445,18.8235302,69,61,0,6.31768847,24,18.8235302,12280,30,0,0,31,∞,0,-,102,-,-,-,-,-
Fri Jul 13 16:37:13 GMT+03:00 2018,13-Jul-2018 16:37:13.508,23.75899347,61.31308112,0.0,3.216,103.0,0.0,352.09375,0.84502506,-3.59281445,18.8235302,69,61,0,6.31768847,24,18.8235302,12280,30,0,0,31,∞,0,-,103,-,-,-,-,-
Fri Jul 13 16:37:14 GMT+03:00 2018,13-Jul-2018 16:37:14.507,23.75897857,61.31308652,0.0,3.216,106.0,0.0,352.09375,0.84502506,-3.59281445,18.8235302,69,61,0,6.31768847,24,18.8235302,12280,30,0,0,31,∞,0,-,106,-,-,-,-,-
Fri Jul 13 16:37:15 GMT+03:00 2018,13-Jul-2018 16:37:15.510,23.75897459,61.31308672,0.0,3.216,106.0,0.0,352.09375,0.84502506,-3.59281445,18.8235302,69,61,0,6.31768847,24,18.8235302,12280,30,0,0,31,∞,0,-,106,-,-,-,-,-
Fri Jul 13 16:37:16 GMT+03:00 2018,13-Jul-2018 16:37:16.508,23.75897656,61.31308671,0.0,3.216,105.0,0.0,352.09375,1.05628121,-3.59281445,18.8235302,69,61,0,6.31768847,24,18.8235302,12280,30,0,0,31,∞,0,-,105,-,-,-,-,-
Fri Jul 13 16:37:17 GMT+03:00 2018,13-Jul-2018 16:37:17.507,23.75898107,61.31308715,0.0,3.216,105.0,0.0,352.09375,1.05628121,-3.59281445,18.8235302,68,61,0,6.31768847,24,18.8235302,12280,30,0,0,31,∞,0,-,105,-,-,-,-,-
Fri Jul 13 16:37:18 GMT+03:00 2018,13-Jul-2018 16:37:18.508,23.75897878,61.31308963,0.54,3.216,107.0,334.4,352.09375,1.05628121,-3.59281445,18.8235302,68,61,0,6.31768847,24,18.8235302,12280,30,0,0,31,∞,0,-,107,-,-,-,-,-
Fri Jul 13 16:37:19 GMT+03:00 2018,13-Jul-2018 16:37:19.507,23.75898208,61.31308976,0.0,3.216,107.0,0.0,352.09375,1.16190934,-3.59281445,18.8235302,68,61,0,6.31768847,24,18.8235302,12280,30,0,0,31,∞,0,-,107,-,-,-,-,-
Fri Jul 13 16:37:20 GMT+03:00 2018,13-Jul-2018 16:37:20.507,23.75898386,61.31308905,0.0,3.216,107.0,0.0,352.09375,1.16190934,-3.59281445,18.8235302,68,61,0,6.31768847,24,18.8235302,12280,30,0,0,31,∞,0,-,107,-,-,-,-,-
Fri Jul 13 16:37:21 GMT+03:00 2018,13-Jul-2018 16:37:21.507,23.75898483,61.31308925,0.0,3.216,108.0,0.0,352.09375,1.16190934,-3.59281445,18.8235302,68,61,0,6.31768847,24,18.8235302,12280,30,0,0,31,∞,0,-,108,-,-,-,-,-
Fri Jul 13 16:37:22 GMT+03:00 2018,13-Jul-2018 16:37:22.507,23.75898761,61.3130889,0.0,3.216,108.0,0.0,352.09375,1.47879374,-3.59281445,18.8235302,68,61,0,6.31768847,24,18.8235302,12280,30,0,0,31,∞,0,-,108,-,-,-,-,-
Fri Jul 13 16:37:23 GMT+03:00 2018,13-Jul-2018 16:37:23.507,23.75899023,61.31308915,0.0,3.216,108.0,0.0,352.09375,1.47879374,-3.59281445,18.8235302,68,61,0,6.31768847,24,18.8235302,12280,30,0,0,31,∞,0,-,108,-,-,-,-,-
Fri Jul 13 16:37:24 GMT+03:00 2018,13-Jul-2018 16:37:24.508,23.75898726,61.31308962,0.0,3.216,108.0,0.0,352.09375,1.47879374,-3.59281445,18.8235302,68,61,0,6.31768847,24,18.8235302,12280,30,0,0,31,∞,0,-,108,-,-,-,-,-
Fri Jul 13 16:37:25 GMT+03:00 2018,13-Jul-2018 16:37:25.508,23.75898079,61.31308913,0.0,3.216,107.0,0.0,352.09375,1.90130627,-3.59281445,18.8235302,67,61,0,6.31768847,24,18.8235302,12280,30,0,0,31,∞,0,-,107,-,-,-,-,-
Fri Jul 13 16:37:26 GMT+03:00 2018,13-Jul-2018 16:37:26.508,23.75897949,61.31308975,0.0,3.216,108.0,0.0,352.09375,1.90130627,-3.59281445,18.8235302,67,61,0,6.31768847,24,18.8235302,12280,30,0,0,31,∞,0,-,108,-,-,-,-,-
Fri Jul 13 16:37:27 GMT+03:00 2018,13-Jul-2018 16:37:27.509,23.75897825,61.31308907,0.0,3.216,108.0,0.0,352.09375,1.90130627,-3.59281445,18.8235302,67,61,0,6.31768847,24,18.8235302,12280,30,0,0,31,∞,0,-,108,-,-,-,-,-
Fri Jul 13 16:37:28 GMT+03:00 2018,13-Jul-2018 16:37:28.507,23.75897694,61.31308847,0.0,3.216,108.0,0.0,352.09375,2.0069344,-3.59281445,18.8235302,67,61,0,6.31768847,24,18.8235302,12280,30,0,0,31,∞,0,-,108,-,-,-,-,-
Fri Jul 13 16:37:29 GMT+03:00 2018,13-Jul-2018 16:37:29.509,23.75897228,61.31308743,0.0,3.216,107.0,0.0,352.09375,2.0069344,-3.59281445,18.8235302,67,61,0,6.31768847,24,18.8235302,12280,30,0,0,31,∞,0,-,107,-,-,-,-,-
Fri Jul 13 16:37:30 GMT+03:00 2018,13-Jul-2018 16:37:30.508,23.75897141,61.31308562,0.0,3.216,107.0,0.0,352.09375,2.0069344,-3.59281445,18.8235302,67,61,0,6.31768847,24,18.8235302,12280,30,0,0,31,∞,0,-,107,-,-,-,-,-
Fri Jul 13 16:37:31 GMT+03:00 2018,13-Jul-2018 16:37:31.507,23.75897034,61.31308449,0.0,3.216,107.0,0.0,351.9375,2.00604367,-3.59281445,18.8235302,67,61,0,6.31768847,24,18.8235302,12280,30,0,0,31,∞,0,-,107,-,-,-,-,-
Fri Jul 13 16:37:32 GMT+03:00 2018,13-Jul-2018 16:37:32.507,23.75896796,61.31308393,0.0,3.216,108.0,0.0,351.9375,2.00604367,-3.59281445,18.8235302,67,61,0,6.31768847,24,18.8235302,12280,30,0,0,31,∞,0,-,108,-,-,-,-,-
Fri Jul 13 16:37:33 GMT+03:00 2018,13-Jul-2018 16:37:33.511,23.75896751,61.31308368,0.0,3.216,108.0,0.0,351.9375,2.00604367,-3.59281445,18.8235302,67,61,0,6.31768847,24,18.8235302,12280,30,0,0,31,∞,0,-,108,-,-,-,-,-
Fri Jul 13 16:37:34 GMT+03:00 2018,13-Jul-2018 16:37:34.508,23.75896747,61.31308377,0.0,3.216,108.0,0.0,349.65625,2.51752496,-3.59281445,18.8235302,66,61,0,6.31768847,24,18.8235302,12280,30,0,0,31,∞,0,-,108,0,0,100,-,-
Fri Jul 13 16:37:35 GMT+03:00 2018,13-Jul-2018 16:37:35.509,23.7589742,61.31308382,0.34,3.216,108.0,349.1,349.65625,2.51752496,-3.59281445,18.8235302,66,61,0,6.31768847,24,18.8235302,12280,30,1,0,31,2517.52490234,0,-,108,0,0,100,-,-
Fri Jul 13 16:37:36 GMT+03:00 2018,13-Jul-2018 16:37:36.509,23.758988,61.31308561,0.0,3.216,108.0,0.0,349.65625,2.51752496,-3.59281445,18.8235302,66,61,0,6.31768847,24,18.8235302,12280,30,1,0,31,2517.52490234,0,-,108,0,0,100,3.43001795,0.00075417
Fri Jul 13 16:37:37 GMT+03:00 2018,13-Jul-2018 16:37:37.507,23.75899427,61.31308706,0.54,3.216,108.0,9.3,348.515625,2.71842194,-3.59281445,18.8235302,66,61,0,6.31768847,24,18.8235302,12280,30,1,0,31,2718.421875,0,-,108,0,0,100,3.43001795,0.00075417
Fri Jul 13 16:37:38 GMT+03:00 2018,13-Jul-2018 16:37:38.508,23.75901228,61.31308496,0.32,3.216,108.0,84.5,348.515625,2.71842194,-3.59281445,18.8235302,66,61,0,6.31768847,24,18.8235302,12280,30,1,0,31,2718.421875,0,-,108,0,0,100,3.43001533,0.00075417
Fri Jul 13 16:37:39 GMT+03:00 2018,13-Jul-2018 16:37:39.508,23.75902636,61.31308405,0.49,3.216,107.0,85.0,348.578125,2.7189095,-3.59281445,18.8235302,66,61,0,6.31768847,24,18.8235302,12280,30,1,0,31,2718.90942383,0,-,107,0,0,100,3.43001533,0.00150167
Fri Jul 13 16:37:40 GMT+03:00 2018,13-Jul-2018 16:37:40.517,23.75904009,61.31308443,0.62,3.216,107.0,84.0,348.578125,2.7189095,-3.59281445,18.8235302,66,61,0,6.31768847,24,18.8235302,12280,30,1,0,31,2718.90942383,0,-,107,0,0,100,3.43001533,0.00150167
Fri Jul 13 16:37:41 GMT+03:00 2018,13-Jul-2018 16:37:41.508,23.75905032,61.31308459,0.52,3.216,107.0,83.0,348.578125,2.7189095,-3.59281445,18.8235302,66,61,0,6.31768847,24,18.8235302,12280,30,2,0,31,1359.45471191,0,-,107,0,0,100,3.4300127,0.00260833
