GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 
Wed May 16 13:50:38 GMT+03:00 2018,16-May-2018 13:50:38.466,23.18582987,61.24283831,0.0,3.216,115.0,0.0,-0.28704834,6.35075378,7.46395874,0.02782807,
Wed May 16 13:50:39 GMT+03:00 2018,16-May-2018 13:50:39.464,23.18583042,61.24283816,0.0,3.216,115.0,0.0,-0.28704834,6.35075378,7.46395874,0.02782807,
