GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, !! HV Volts(V),!! Inst. kPower(kW),!! SOC (Usable)(%),!! SOC(Raw)(%),!Engine Coolant Temp(°C),!Engine Oil Temp(°C),!EV km this Cycle(km),!Fuel Remaining(Gallons),!HV Battery Temp(°C),!Hybrid Pack Remaining (SOC)(%),!Last Charge AC Wh(Wh),!Power Electronics Cooling Temp(°C),!Speed kmh(kmh),*Bat heat(W),Ambient air temp(°C),Driving efficiency(wh/km),Engine RPM(rpm),Fuel used (trip)(l),GPS Altitude(m),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Trip average Litres/100 KM(l/100km),Trip Distance(km)
Tue Jun 26 07:13:49 GMT+03:00 2018,26-Jun-2018 07:13:49.200,23.18587945,61.24286346,0.0,6.432,116.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,116,-,-,-,-,-
Tue Jun 26 07:13:50 GMT+03:00 2018,26-Jun-2018 07:13:50.198,23.18587126,61.24287143,0.0,6.432,113.0,0.0,352.09375,0.42251253,101.19760132,87.45098114,19,23,0,8.18012905,20,-,-,-,-,-,-,0,-,-,113,-,-,-,-,-
Tue Jun 26 07:13:51 GMT+03:00 2018,26-Jun-2018 07:13:51.199,23.18586615,61.24286357,0.0,6.432,114.0,0.0,352.09375,0.42251253,101.19760132,87.45098114,19,23,0,8.18012905,20,87.45098114,26290,30,0,0,-,∞,-,-,114,-,-,-,-,-
Tue Jun 26 07:13:52 GMT+03:00 2018,26-Jun-2018 07:13:52.202,23.18586822,61.24285437,0.0,5.36,117.0,0.0,352.09375,0.42251253,101.19760132,87.45098114,19,23,0,8.18012905,20,87.45098114,26290,30,0,0,14,∞,0,-,117,-,-,-,-,-
Tue Jun 26 07:13:53 GMT+03:00 2018,26-Jun-2018 07:13:53.201,23.18585904,61.2428485,0.0,5.36,118.0,0.0,352.09375,0.42251253,101.19760132,87.45098114,19,23,0,8.18012905,20,87.45098114,26290,30,0,0,14,∞,0,-,118,-,-,-,-,-
Tue Jun 26 07:13:54 GMT+03:00 2018,26-Jun-2018 07:13:54.199,23.18584712,61.24284777,0.0,4.288,117.0,0.0,352.09375,0.42251253,101.19760132,87.45098114,19,23,0,8.18012905,20,87.45098114,26290,30,0,0,14,∞,0,-,117,-,-,-,-,-
Tue Jun 26 07:13:55 GMT+03:00 2018,26-Jun-2018 07:13:55.200,23.18584487,61.24285096,0.0,4.288,116.0,0.0,352.09375,0.42251253,101.19760132,87.45098114,19,23,0,8.18012905,20,87.45098114,26290,30,0,0,14,∞,0,-,116,-,-,-,-,-
Tue Jun 26 07:13:56 GMT+03:00 2018,26-Jun-2018 07:13:56.198,23.18583545,61.24285122,0.0,4.288,116.0,0.0,352.09375,0.42251253,101.19760132,87.45098114,19,23,0,8.18012905,20,87.45098114,26290,30,0,0,14,∞,0,-,116,-,-,-,-,-
Tue Jun 26 07:13:57 GMT+03:00 2018,26-Jun-2018 07:13:57.199,23.18582416,61.24284904,0.0,4.288,116.0,0.0,352.09375,0.42251253,101.19760132,87.45098114,19,23,0,8.18012905,20,87.45098114,26290,30,0,0,14,∞,0,-,116,-,-,-,-,-
Tue Jun 26 07:13:58 GMT+03:00 2018,26-Jun-2018 07:13:58.199,23.18580734,61.24283816,0.0,4.288,116.0,0.0,352.09375,0.42251253,101.19760132,87.45098114,19,23,0,8.18012905,20,87.45098114,26290,30,0,0,14,∞,0,-,116,-,-,-,-,-
Tue Jun 26 07:13:59 GMT+03:00 2018,26-Jun-2018 07:13:59.199,23.18580278,61.24282944,0.0,4.288,116.0,0.0,352.09375,0.42251253,101.19760132,87.45098114,19,23,0,8.18012905,20,87.45098114,26290,30,0,0,14,∞,0,-,116,-,-,-,-,-
Tue Jun 26 07:14:00 GMT+03:00 2018,26-Jun-2018 07:14:00.198,23.18579866,61.24281962,0.0,4.288,118.0,0.0,352.09375,0.42251253,101.19760132,87.45098114,19,23,0,8.18012905,20,87.45098114,26290,30,0,0,14,∞,0,-,118,-,-,-,-,-
Tue Jun 26 07:14:01 GMT+03:00 2018,26-Jun-2018 07:14:01.201,23.18578575,61.24281376,0.0,4.288,118.0,0.0,352.09375,0.42251253,101.19760132,87.45098114,19,23,0,8.18012905,20,87.45098114,26290,30,0,0,14,∞,0,-,118,-,-,-,-,-
Tue Jun 26 07:14:02 GMT+03:00 2018,26-Jun-2018 07:14:02.197,23.18578132,61.24280811,0.0,3.216,120.0,0.0,352.09375,0.42251253,101.19760132,87.45098114,19,23,0,8.18012905,20,87.45098114,26290,30,0,0,14,∞,0,-,120,-,-,-,-,-
Tue Jun 26 07:14:03 GMT+03:00 2018,26-Jun-2018 07:14:03.199,23.18577994,61.24280688,0.0,3.216,121.0,0.0,352.09375,0.42251253,101.19760132,87.45098114,19,23,0,8.18012905,20,87.45098114,26290,30,0,0,14,∞,0,-,121,-,-,-,-,-
Tue Jun 26 07:14:04 GMT+03:00 2018,26-Jun-2018 07:14:04.197,23.18577341,61.24280248,0.0,3.216,122.0,0.0,352.09375,0.42251253,101.19760132,87.45098114,19,23,0,8.18012905,20,87.45098114,26290,30,0,0,14,∞,0,-,122,-,-,-,-,-
Tue Jun 26 07:14:05 GMT+03:00 2018,26-Jun-2018 07:14:05.198,23.18576656,61.24279922,0.0,3.216,123.0,0.0,352.09375,0.42251253,101.19760132,87.45098114,19,23,0,8.18012905,20,87.45098114,26290,30,0,0,14,∞,0,-,123,-,-,-,-,-
Tue Jun 26 07:14:06 GMT+03:00 2018,26-Jun-2018 07:14:06.201,23.18576376,61.24280303,0.0,3.216,123.0,0.0,352.09375,0.42251253,101.19760132,87.45098114,19,23,0,8.18012905,20,87.45098114,26290,30,0,0,14,∞,0,-,123,-,-,-,-,-
Tue Jun 26 07:14:07 GMT+03:00 2018,26-Jun-2018 07:14:07.198,23.18575983,61.24280245,0.0,3.216,123.0,0.0,352.09375,0.42251253,101.19760132,87.45098114,19,23,0,8.18012905,20,87.45098114,26290,30,0,0,14,∞,0,-,123,-,-,-,-,-
Tue Jun 26 07:14:08 GMT+03:00 2018,26-Jun-2018 07:14:08.197,23.18575728,61.24280319,0.0,3.216,123.0,0.0,352.09375,0.42251253,101.19760132,87.45098114,19,23,0,8.18012905,20,87.45098114,26290,30,0,0,14,∞,0,-,123,-,-,-,-,-
