GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, !! HV Volts(V),!! Inst. kPower(kW),!! SOC (Usable)(%),!! SOC(Raw)(%),!Engine Coolant Temp(°C),!Engine Oil Temp(°C),!EV km this Cycle(km),!Fuel Remaining(Gallons),!HV Battery Temp(°C),!Hybrid Pack Remaining (SOC)(%),!Last Charge AC Wh(Wh),!Power Electronics Cooling Temp(°C),!Speed kmh(kmh),!Tran Temp(°C),* kWh Used (2011/2012)(kWh),*Bat Coolant Pump RPM(RPM),*Bat Coolant Valve(?),*Bat heat(W),Ambient air temp(°C),Driving efficiency(wh/km),Engine Coolant Temperature(°C),Engine Oil Temperature(°C),Engine RPM(rpm),Fuel used (trip)(l),GPS Altitude(m),Hybrid Battery Charge (%)(%),kw used(kwh),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Speed (OBD)(km/h),Trip average Litres/100 KM(l/100km),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s)
Sun Nov 11 10:35:00 GMT+02:00 2018,11-Nov-2018 10:35:01.439,23.18587287,61.24287007,0.0,5.36,118.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,118,-,-,-,-,-,0,-,-,11641.20507812,0
Sun Nov 11 10:35:01 GMT+02:00 2018,11-Nov-2018 10:35:02.432,23.18587635,61.24286801,0.0,4.288,116.0,0.0,352.09375,0,99.40119934,86.27451324,6,10,0,7.81494427,11,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,116,-,7.60013008,-,-,-,0,-,-,11641.20507812,0
Sun Nov 11 10:35:02 GMT+02:00 2018,11-Nov-2018 10:35:03.431,23.18587945,61.24287564,0.0,4.288,117.0,0.0,352.09375,0,99.40119934,86.27451324,6,10,0,7.81494427,11,86.27451324,14400,30,0,-,-,-,-,-,5,0,6,-,-,-,117,-,7.60013008,-,-,-,0,-,-,11641.20507812,0
Sun Nov 11 10:35:03 GMT+02:00 2018,11-Nov-2018 10:35:04.432,23.18585769,61.2428845,0.0,4.288,117.0,0.0,352.09375,0,99.40119934,86.27451324,6,10,0,7.81494427,11,86.27451324,14400,30,0,11,0.03607843,0,0,0,5,0,6,-,0,-,117,-,7.60013008,-,-,-,0,-,-,11641.20507812,0
Sun Nov 11 10:35:04 GMT+02:00 2018,11-Nov-2018 10:35:05.437,23.18585883,61.24287382,0.17,4.288,118.0,39.6,352.046875,0,99.40119934,86.27451324,6,10,0,7.81494427,11,86.27451324,14400,30,0,11,0.03607843,0,0,0,5,NaN,6,-,0,-,118,86,7.60013008,-,-,-,0,-,-,11641.20507812,0
Sun Nov 11 10:35:05 GMT+02:00 2018,11-Nov-2018 10:35:06.432,23.18583302,61.24288464,0.94,4.288,118.0,42.4,352.046875,0,99.40119934,86.27451324,6,10,0,7.81494427,11,86.27451324,14400,30,0,11,0.03607843,0,0,0,5,NaN,6,-,0,-,118,86,7.60013008,-,-,-,0,-,-,11641.20507812,0
Sun Nov 11 10:35:06 GMT+02:00 2018,11-Nov-2018 10:35:07.434,23.18584302,61.24289409,0.66,4.288,119.0,21.2,352.046875,0,99.40119934,86.27451324,6,10,0,7.81494427,11,86.27451324,14400,30,0,11,0.03607843,0,0,0,5,NaN,6,-,0,-,119,86,7.60013008,-,-,-,0,-,-,11641.20507812,0
Sun Nov 11 10:35:07 GMT+02:00 2018,11-Nov-2018 10:35:08.432,23.18584668,61.24288363,0.0,4.288,120.0,0.0,352.046875,0,99.40119934,86.27451324,6,10,0,7.81494427,11,86.27451324,14400,30,0,11,0.03607843,0,0,0,5,NaN,6,-,0,-,120,86,7.60013008,-,-,-,0,-,-,11641.20507812,0
Sun Nov 11 10:35:08 GMT+02:00 2018,11-Nov-2018 10:35:09.432,23.18585424,61.24288371,0.0,4.288,121.0,0.0,352.078125,0,99.40119934,86.27451324,6,10,0,7.81494427,11,86.27451324,14400,30,0,11,0.03607843,0,0,0,5,NaN,6,-,0,-,121,86,7.60013008,-,-,-,0,-,-,11641.20507812,0
GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, !! HV Volts(V),!! Inst. kPower(kW),!! SOC (Usable)(%),!! SOC(Raw)(%),!Engine Coolant Temp(°C),!Engine Oil Temp(°C),!EV km this Cycle(km),!Fuel Remaining(Gallons),!HV Battery Temp(°C),!Hybrid Pack Remaining (SOC)(%),!Last Charge AC Wh(Wh),!Power Electronics Cooling Temp(°C),!Speed kmh(kmh),!Tran Temp(°C),* kWh Used (2011/2012)(kWh),*Bat Coolant Pump RPM(RPM),*Bat Coolant Valve(?),*Bat heat(W),Ambient air temp(°C),Driving efficiency(wh/km),Engine Coolant Temperature(°C),Engine Oil Temperature(°C),Engine RPM(rpm),Fuel used (trip)(l),GPS Altitude(m),Hybrid Battery Charge (%)(%),kw used(kwh),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Speed (OBD)(km/h),Trip average Litres/100 KM(l/100km),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s)
