GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, !! HV Volts(V),!! Inst. kPower(kW),!! SOC (Usable)(%),!! SOC(Raw)(%),!Engine Coolant Temp(°C),!Engine Oil Temp(°C),!EV km this Cycle(km),!Fuel Remaining(Gallons),!HV Battery Temp(°C),!Hybrid Pack Remaining (SOC)(%),!Last Charge AC Wh(Wh),!Power Electronics Cooling Temp(°C),!Speed kmh(kmh),!Tran Temp(°C),* kWh Used (2011/2012)(kWh),*Bat Coolant Pump RPM(RPM),*Bat Coolant Valve(?),*Bat heat(W),Ambient air temp(°C),Driving efficiency(wh/km),Engine Coolant Temperature(°C),Engine Oil Temperature(°C),Engine RPM(rpm),Fuel used (trip)(l),GPS Altitude(m),Hybrid Battery Charge (%)(%),kw used(kwh),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Speed (OBD)(km/h),Trip average Litres/100 KM(l/100km),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s)
Wed Sep 26 06:48:12 GMT+03:00 2018,26-Sep-2018 06:48:12.723,23.18580171,61.24287214,0.0,9.648001,121.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,7669.21533203,0
Wed Sep 26 06:48:13 GMT+03:00 2018,26-Sep-2018 06:48:13.723,23.18584299,61.24285574,0.0,5.36,123.0,0.0,352.09375,0.84502506,95.80838013,83.92156982,12,17,0,0.47473961,12,83.92156982,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,7.83282042,-,-,-,0,-,-,7669.21533203,0
Wed Sep 26 06:48:14 GMT+03:00 2018,26-Sep-2018 06:48:14.726,23.18585736,61.24283411,0.0,5.36,125.0,0.0,352.09375,0.84502506,95.80838013,83.92156982,12,17,0,0.47473961,12,83.92156982,12440,30,0,15,0.41254902,575,0,-,-,∞,-,-,-,-,125,-,7.83282042,-,-,-,0,-,-,7669.21533203,0
Wed Sep 26 06:48:15 GMT+03:00 2018,26-Sep-2018 06:48:15.724,23.18587314,61.24282686,0.0,4.288,127.0,0.0,352.09375,0.84502506,95.80838013,83.92156982,12,17,0,0.47473961,12,83.92156982,12440,30,0,15,0.41254902,575,0,0,-,∞,12,-,-,-,127,-,7.83282042,-,-,-,0,-,-,7669.21533203,0
Wed Sep 26 06:48:16 GMT+03:00 2018,26-Sep-2018 06:48:16.724,23.18585994,61.24282172,0.0,4.288,127.0,0.0,352.09375,0.95065314,95.80838013,83.92156982,12,17,0,0.47473961,12,83.92156982,12440,30,0,15,0.41254902,575,0,0,9,∞,12,-,0,-,127,83,7.83282042,-,-,-,0,-,-,7669.21533203,0
Wed Sep 26 06:48:17 GMT+03:00 2018,26-Sep-2018 06:48:17.723,23.18585962,61.2428274,0.28,3.216,124.0,141.5,352.09375,0.95065314,95.80838013,83.92156982,12,17,0,0.47473961,12,83.92156982,12440,30,0,15,0.41254902,575,0,0,9,∞,12,-,0,-,124,83,7.83282042,-,-,-,0,-,-,7669.21533203,0
Wed Sep 26 06:48:18 GMT+03:00 2018,26-Sep-2018 06:48:18.726,23.18586298,61.2428604,0.0,3.216,126.0,0.0,352.09375,0.95065314,95.80838013,83.92156982,12,17,0,0.47473961,12,83.92156982,12440,30,0,15,0.41254902,638,0,0,9,∞,12,-,0,-,126,83,7.83282042,-,-,-,0,-,-,7669.21533203,0
Wed Sep 26 06:48:19 GMT+03:00 2018,26-Sep-2018 06:48:19.724,23.18586368,61.24285799,0.0,3.216,127.0,0.0,352.09375,0.95065314,95.80838013,83.92156982,12,17,0,0.47473961,12,83.92156982,12440,30,0,15,0.41254902,638,0,0,9,∞,12,-,0,-,127,83,7.83282042,-,-,-,0,-,-,7669.21533203,0
Wed Sep 26 06:48:20 GMT+03:00 2018,26-Sep-2018 06:48:20.725,23.18586571,61.24285934,0.0,3.216,126.0,0.0,352.0625,0.9505688,95.80838013,83.92156982,12,17,0,0.47473961,12,83.92156982,12440,30,0,15,0.41254902,638,0,0,9,∞,12,-,0,-,126,83,7.83282042,-,-,-,0,-,-,7669.21533203,0
Wed Sep 26 06:48:21 GMT+03:00 2018,26-Sep-2018 06:48:21.723,23.18587482,61.24285698,0.0,3.216,126.0,0.0,352.0625,0.9505688,95.80838013,83.92156982,12,17,0,0.47473961,12,83.92156982,12440,30,0,15,0.41254902,638,0,0,9,∞,12,-,0,-,126,83,7.83282042,-,-,-,0,-,-,7669.21533203,0
