GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, !! HV Volts(V),!! Inst. kPower(kW),!! SOC (Usable)(%),!! SOC(Raw)(%),!Engine Coolant Temp(°C),!Engine Oil Temp(°C),!EV km this Cycle(km),!Fuel Remaining(Gallons),!HV Battery Temp(°C),!Hybrid Pack Remaining (SOC)(%),!Last Charge AC Wh(Wh),!Power Electronics Cooling Temp(°C),!Speed kmh(kmh),!Tran Temp(°C),* kWh Used (2011/2012)(kWh),*Bat Coolant Pump RPM(RPM),*Bat Coolant Valve(?),*Bat heat(W),Ambient air temp(°C),Driving efficiency(wh/km),Engine Coolant Temperature(°C),Engine Oil Temperature(°C),Engine RPM(rpm),Fuel used (trip)(l),GPS Altitude(m),Hybrid Battery Charge (%)(%),kw used(kwh),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Speed (OBD)(km/h),Trip average Litres/100 KM(l/100km),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s)
-,04-Oct-2018 07:00:21.431,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8528.1328125,0
-,04-Oct-2018 07:00:22.422,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,1,0,7,-,-,-,-,81,0,-,-,-,-,-,-,8528.1328125,0
-,04-Oct-2018 07:00:23.423,-,-,-,-,-,-,352.09375,2.6407032,92.8143692,81.96078491,7,9,0,3.72487998,14,-,-,1.0,-,-,-,-,-,-,1,0,7,-,-,-,-,81,8.02672863,-,-,-,-,-,-,8528.1328125,0
-,04-Oct-2018 07:00:24.417,-,-,-,-,-,-,352.09375,2.6407032,92.8143692,81.96078491,7,9,0,3.72487998,14,81.96078491,12720,30,0,14,0.72627449,400,9,0,1,∞,7,-,-,-,-,81,8.02672863,-,-,-,-,-,-,8528.1328125,0
Thu Oct 04 07:00:24 GMT+03:00 2018,04-Oct-2018 07:00:25.418,23.18553835,61.24244496,1.94,24.656,158.0,25.8,352.09375,2.6407032,92.8143692,81.96078491,7,9,0,3.72487998,14,81.96078491,12720,30,0,14,0.72627449,400,9,0,1,∞,7,-,0,-,-,81,8.02672863,-,-,-,0,-,-,8528.1328125,0
Thu Oct 04 07:00:26 GMT+03:00 2018,04-Oct-2018 07:00:26.424,23.18572036,61.24289812,0.0,5.36,110.0,0.0,352.09375,2.6407032,92.8143692,81.96078491,7,9,0,3.72487998,14,81.96078491,12720,30,0,14,0.72627449,400,9,0,1,∞,7,-,0,-,110,81,8.02672863,-,-,-,0,-,-,8528.1328125,0
Thu Oct 04 07:00:27 GMT+03:00 2018,04-Oct-2018 07:00:27.422,23.18574834,61.24294828,0.34,4.288,110.0,26.2,352.09375,2.6407032,92.8143692,81.96078491,7,9,0,3.72487998,14,81.96078491,12720,30,0,14,0.72627449,400,9,0,1,∞,7,-,0,-,110,81,8.02672863,-,-,-,0,-,-,8528.1328125,0
Thu Oct 04 07:00:28 GMT+03:00 2018,04-Oct-2018 07:00:28.421,23.18578037,61.24296504,0.0,4.288,116.0,0.0,352.09375,2.6407032,92.8143692,81.96078491,7,9,0,3.72487998,14,81.96078491,12720,30,0,14,0.72627449,400,9,0,1,∞,7,-,0,-,116,81,8.02672863,-,-,-,0,-,-,8528.1328125,0
Thu Oct 04 07:00:29 GMT+03:00 2018,04-Oct-2018 07:00:29.419,23.1857906,61.24296725,0.18,4.288,116.0,114.5,352.09375,2.6407032,92.8143692,81.96078491,7,9,0,3.72487998,14,81.96078491,12720,30,0,14,0.72627449,400,9,0,1,∞,7,-,0,-,116,81,8.02672863,-,-,-,0,-,-,8528.1328125,0
Thu Oct 04 07:00:30 GMT+03:00 2018,04-Oct-2018 07:00:30.422,23.18578378,61.24295787,0.0,4.288,113.0,0.0,352.09375,2.6407032,92.8143692,81.96078491,7,9,0,3.72487998,14,81.96078491,12720,30,0,14,0.72627449,400,9,0,1,∞,7,-,0,-,113,81,8.02672863,-,-,-,0,-,-,8528.1328125,0
Thu Oct 04 07:00:31 GMT+03:00 2018,04-Oct-2018 07:00:31.419,23.18579232,61.24295309,0.25,4.288,113.0,41.2,352.09375,2.6407032,92.8143692,81.96078491,7,9,0,3.72487998,14,81.96078491,12720,30,0,14,0.72627449,400,9,0,1,∞,7,-,0,-,113,81,8.02672863,-,-,-,0,-,-,8528.1328125,0
Thu Oct 04 07:00:32 GMT+03:00 2018,04-Oct-2018 07:00:32.418,23.1858061,61.24294488,0.0,3.216,116.0,0.0,352.09375,2.6407032,92.8143692,81.96078491,7,9,0,3.72487998,14,81.96078491,12720,30,0,14,0.72627449,400,9,0,1,∞,7,-,0,-,116,81,8.02672863,-,-,-,0,-,-,8528.1328125,0
