GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, !! HV Volts(V),!! Inst. kPower(kW),!! SOC (Usable)(%),!! SOC(Raw)(%),!Engine Coolant Temp(°C),!Engine Oil Temp(°C),!EV km this Cycle(km),!Fuel Remaining(Gallons),!HV Battery Temp(°C),!Hybrid Pack Remaining (SOC)(%),!Last Charge AC Wh(Wh),!Power Electronics Cooling Temp(°C),!Speed kmh(kmh),*Bat heat(W),Ambient air temp(°C),Driving efficiency(wh/km),Engine RPM(rpm),Fuel used (trip)(l),GPS Altitude(m),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Trip average Litres/100 KM(l/100km),Trip Distance(km)
Sat Jun 30 09:26:42 GMT+03:00 2018,30-Jun-2018 09:26:42.357,23.18586547,61.24281845,0.0,9.648001,124.0,0.0,-,-,-,-,-,-,-,-,-,-,-,13.0,-,-,13,0,0,-,-,-,-,-,-,-
Sat Jun 30 09:26:43 GMT+03:00 2018,30-Jun-2018 09:26:43.356,23.18588773,61.24282971,0.0,7.504,123.0,0.0,352.09375,0.42251253,100.59880066,87.05882263,12,16,0,5.47776461,14,-,-,13.0,-,-,13,0,0,-,123,-,-,-,-,-
Sat Jun 30 09:26:44 GMT+03:00 2018,30-Jun-2018 09:26:44.356,23.18588344,61.242834,0.0,6.432,125.0,0.0,352.09375,0.42251253,100.59880066,87.05882263,12,16,0,5.47776461,14,87.05882263,12410,30,-,-,13,0,0,-,125,-,-,-,-,-
Sat Jun 30 09:26:45 GMT+03:00 2018,30-Jun-2018 09:26:45.358,23.18588743,61.24283379,0.0,6.432,126.0,0.0,352.09375,0.42251253,100.59880066,87.05882263,12,16,0,5.47776461,14,87.05882263,12410,30,0,0,13,∞,0,-,126,-,-,-,-,-
Sat Jun 30 09:26:46 GMT+03:00 2018,30-Jun-2018 09:26:46.358,23.18588214,61.2428339,0.0,5.36,127.0,0.0,352.09375,0.42251253,100.59880066,87.05882263,12,16,0,5.47776461,14,87.05882263,12410,30,0,0,13,∞,0,-,127,-,-,-,-,-
Sat Jun 30 09:26:47 GMT+03:00 2018,30-Jun-2018 09:26:47.357,23.18589603,61.24283648,0.0,5.36,127.0,0.0,352.09375,0.42251253,100.59880066,87.05882263,12,16,0,5.47776461,14,87.05882263,12410,30,0,0,13,∞,0,-,127,-,-,-,-,-
Sat Jun 30 09:26:48 GMT+03:00 2018,30-Jun-2018 09:26:48.360,23.18585783,61.24291191,0.0,5.36,124.0,0.0,352.09375,0.42251253,100.59880066,87.05882263,12,16,0,5.47776461,14,87.05882263,12410,30,0,0,13,∞,0,-,124,-,-,-,-,-
Sat Jun 30 09:26:49 GMT+03:00 2018,30-Jun-2018 09:26:49.360,23.18586616,61.2429161,0.0,5.36,124.0,0.0,352.09375,0.42251253,100.59880066,87.05882263,12,16,0,5.47776461,14,87.05882263,12410,30,0,0,13,∞,0,-,124,-,-,-,-,-
Sat Jun 30 09:26:50 GMT+03:00 2018,30-Jun-2018 09:26:50.357,23.18587361,61.2429307,0.0,4.288,123.0,0.0,352.09375,0.42251253,100.59880066,87.05882263,12,16,0,5.47776461,14,87.05882263,12410,30,0,0,13,∞,0,-,123,-,-,-,-,-
Sat Jun 30 09:26:51 GMT+03:00 2018,30-Jun-2018 09:26:51.358,23.18586737,61.24292382,0.0,4.288,123.0,0.0,352.09375,0.42251253,100.59880066,87.05882263,12,16,0,5.47776461,14,87.05882263,12410,30,0,0,13,∞,0,-,123,-,-,-,-,-
Sat Jun 30 09:26:52 GMT+03:00 2018,30-Jun-2018 09:26:52.356,23.18585665,61.24291166,0.0,4.288,124.0,0.0,352.09375,0.42251253,100.59880066,87.05882263,12,16,0,5.47776461,14,87.05882263,12410,30,0,0,13,∞,0,-,124,-,-,-,-,-
Sat Jun 30 09:26:53 GMT+03:00 2018,30-Jun-2018 09:26:53.358,23.18585733,61.2429144,0.0,3.216,124.0,0.0,352.09375,0.42251253,100.59880066,87.05882263,12,16,0,5.47776461,14,87.05882263,12410,30,0,0,13,∞,0,-,124,-,-,-,-,-
Sat Jun 30 09:26:54 GMT+03:00 2018,30-Jun-2018 09:26:54.356,23.18585734,61.2429144,0.0,3.216,124.0,0.0,352.09375,0.42251253,100.59880066,87.05882263,12,16,0,5.47776461,14,87.05882263,12410,30,0,0,13,∞,0,-,124,-,-,-,-,-
Sat Jun 30 09:26:55 GMT+03:00 2018,30-Jun-2018 09:26:55.356,23.18586265,61.2429019,0.0,4.288,125.0,0.0,352.09375,0.42251253,100.59880066,87.05882263,12,16,0,5.47776461,14,87.05882263,12410,30,0,0,13,∞,0,-,125,-,-,-,-,-
Sat Jun 30 09:26:56 GMT+03:00 2018,30-Jun-2018 09:26:56.356,23.18587256,61.24290826,0.0,4.288,123.0,0.0,352.09375,0.42251253,100.59880066,87.05882263,12,16,0,5.47776461,14,87.05882263,12410,30,0,0,13,∞,0,-,123,-,-,-,-,-
Sat Jun 30 09:26:57 GMT+03:00 2018,30-Jun-2018 09:26:57.358,23.185868,61.24290016,0.0,4.288,122.0,0.0,352.09375,0.42251253,100.59880066,87.05882263,12,16,0,5.47776461,14,87.05882263,12410,30,0,0,13,∞,0,-,122,-,-,-,-,-
Sat Jun 30 09:26:58 GMT+03:00 2018,30-Jun-2018 09:26:58.355,23.18587309,61.24290033,0.0,5.36,122.0,0.0,352.09375,0.42251253,100.59880066,87.05882263,12,16,0,5.47776461,14,87.05882263,12410,30,0,0,13,∞,0,-,122,-,-,-,-,-
Sat Jun 30 09:26:59 GMT+03:00 2018,30-Jun-2018 09:26:59.357,23.1858717,61.24290054,0.0,4.288,122.0,0.0,352.09375,0.42251253,100.59880066,87.05882263,12,16,0,5.47776461,14,87.05882263,12410,30,0,0,13,∞,0,-,122,-,-,-,-,-
Sat Jun 30 09:27:00 GMT+03:00 2018,30-Jun-2018 09:27:00.355,23.18587256,61.24289798,0.0,4.288,122.0,0.0,352.078125,0.42249376,100.59880066,87.05882263,12,16,0,5.47776461,14,87.05882263,12410,30,0,0,13,∞,0,-,122,-,-,-,-,-
Sat Jun 30 09:27:01 GMT+03:00 2018,30-Jun-2018 09:27:01.356,23.1858722,61.24289781,0.0,4.288,122.0,0.0,352.078125,0.42249376,100.59880066,87.05882263,12,16,0,5.47776461,14,87.05882263,12410,30,0,0,13,∞,0,-,122,-,-,-,-,-
Sat Jun 30 09:27:02 GMT+03:00 2018,30-Jun-2018 09:27:02.357,23.18587215,61.24289768,0.0,4.288,122.0,0.0,352.078125,0.42249376,100.59880066,87.05882263,12,16,0,5.47776461,14,87.05882263,12410,30,0,0,13,∞,0,-,122,-,-,-,-,-
Sat Jun 30 09:27:03 GMT+03:00 2018,30-Jun-2018 09:27:03.356,23.18587239,61.24289746,0.0,4.288,122.0,0.0,352.078125,0.42249376,100.59880066,87.05882263,12,16,0,5.47776461,14,87.05882263,12410,30,0,0,13,∞,0,-,122,-,-,-,-,-
Sat Jun 30 09:27:04 GMT+03:00 2018,30-Jun-2018 09:27:04.356,23.18587224,61.24289753,0.0,4.288,122.0,0.0,352.078125,0.42249376,100.59880066,87.05882263,12,16,0,5.47776461,14,87.05882263,12410,30,0,0,13,∞,0,-,122,-,-,-,-,-
Sat Jun 30 09:27:05 GMT+03:00 2018,30-Jun-2018 09:27:05.356,23.18587189,61.24289767,0.0,4.288,122.0,0.0,352.078125,0.42249376,100.59880066,87.05882263,12,16,0,5.47776461,14,87.05882263,12410,30,0,0,13,∞,0,-,122,-,-,-,-,-
Sat Jun 30 09:27:06 GMT+03:00 2018,30-Jun-2018 09:27:06.356,23.18587175,61.24289763,0.0,4.288,122.0,0.0,352.078125,0.42249376,100.59880066,87.05882263,12,16,0,5.47776461,14,87.05882263,12410,30,0,0,13,∞,0,-,122,-,-,-,-,-
Sat Jun 30 09:27:07 GMT+03:00 2018,30-Jun-2018 09:27:07.358,23.18587187,61.2428975,0.0,4.288,122.0,0.0,352.09375,0.63376874,100.59880066,87.05882263,12,16,0,5.47776461,14,87.05882263,12410,30,0,0,13,∞,0,-,122,-,-,-,-,-
Sat Jun 30 09:27:08 GMT+03:00 2018,30-Jun-2018 09:27:08.368,23.18587195,61.24289743,0.0,3.216,122.0,0.0,352.09375,0.63376874,100.59880066,87.05882263,12,16,0,5.47776461,14,87.05882263,12410,30,0,0,13,∞,0,-,122,-,-,-,-,-
Sat Jun 30 09:27:09 GMT+03:00 2018,30-Jun-2018 09:27:09.356,23.18587183,61.24289742,0.0,3.216,122.0,0.0,352.09375,0.63376874,100.59880066,87.05882263,12,16,0,5.47776461,14,87.05882263,12410,30,0,0,13,∞,0,-,122,-,-,-,-,-
Sat Jun 30 09:27:10 GMT+03:00 2018,30-Jun-2018 09:27:10.356,23.18587168,61.2428974,0.0,3.216,122.0,0.0,352.140625,0.42256877,100.59880066,87.05882263,12,16,0,5.47776461,14,87.05882263,12410,30,0,0,13,∞,0,-,122,-,-,-,-,-
Sat Jun 30 09:27:11 GMT+03:00 2018,30-Jun-2018 09:27:11.356,23.18585162,61.24290081,0.46,3.216,122.0,288.3,352.140625,0.42256877,100.59880066,87.05882263,12,16,0,5.47776461,14,87.05882263,12410,30,0,0,13,∞,0,-,122,-,-,-,-,-
Sat Jun 30 09:27:12 GMT+03:00 2018,30-Jun-2018 09:27:12.356,23.18583412,61.24290562,0.99,3.216,122.0,283.9,352.140625,0.42256877,100.59880066,87.05882263,12,16,0,5.47776461,14,87.05882263,12410,30,2,0,13,211.28437805,0,-,122,-,-,-,-,-
Sat Jun 30 09:27:12 GMT+03:00 2018,30-Jun-2018 09:27:13.356,23.18583412,61.24290562,0.99,3.216,122.0,283.9,352.140625,1.16206408,100.59880066,87.05882263,12,16,0,5.47776461,14,87.05882263,12410,30,2,0,13,581.03204346,0,-,122,0,0,100,-,-
Sat Jun 30 09:27:14 GMT+03:00 2018,30-Jun-2018 09:27:14.356,23.18575253,61.24292667,1.76,3.216,120.0,286.1,350.4375,1.15644372,100.59880066,87.05882263,12,16,0,5.44124651,14,87.05882263,12410,30,2,0,13,578.22186279,0,-,120,0,0,100,-,-
Sat Jun 30 09:27:15 GMT+03:00 2018,30-Jun-2018 09:27:15.357,23.18571605,61.24292858,1.99,3.216,120.0,274.9,350.4375,1.15644372,100.59880066,87.05882263,12,16,0,5.44124651,14,87.05882263,12410,30,6,0,13,192.74061584,0,-,120,0,0,100,3.36533308,-
Sat Jun 30 09:27:16 GMT+03:00 2018,30-Jun-2018 09:27:16.356,23.18567711,61.24292585,2.25,3.216,120.0,256.9,351.546875,0.94917655,100.59880066,87.05882263,12,16,0,5.44124651,14,87.05882263,12410,30,6,0,13,158.1960907,0,-,120,26.90845299,0,73.0915451,3.36533308,0.00400125
Sat Jun 30 09:27:17 GMT+03:00 2018,30-Jun-2018 09:27:17.362,23.18563466,61.24292073,2.44,3.216,120.0,247.3,351.546875,0.94917655,100.59880066,87.05882263,12,16,0,5.36820936,14,87.05882263,12410,30,9,0,13,105.46406555,0,-,120,43.65276337,0,56.34723663,3.36533308,0.00400125
Sat Jun 30 09:27:18 GMT+03:00 2018,30-Jun-2018 09:27:18.356,23.1856017,61.24291707,2.28,3.216,118.0,230.3,351.546875,0.94917655,100.59880066,87.05882263,12,16,0,5.36820936,14,87.05882263,12410,30,9,0,13,105.46406555,0,-,118,54.09625244,0,45.90374756,3.36532855,0.00949708
Sat Jun 30 09:27:19 GMT+03:00 2018,30-Jun-2018 09:27:19.356,23.18558169,61.24290607,1.74,3.216,118.0,221.6,351.765625,0.84423751,100.59880066,87.05882263,12,16,0.01,5.25865412,14,87.05882263,12410,30,9,0,13,93.8041687,0,-,118,61.23778534,0,38.76221466,3.36532855,0.00949708
Sat Jun 30 09:27:20 GMT+03:00 2018,30-Jun-2018 09:27:20.362,23.18554744,61.24289518,1.22,3.216,119.0,220.0,351.765625,0.84423751,100.59880066,87.05882263,12,16,0.01,5.25865412,14,87.05882263,12410,30,4,0,13,211.05938721,0,-,119,66.44286346,0,33.55713654,3.36532855,0.00949708
Sat Jun 30 09:27:21 GMT+03:00 2018,30-Jun-2018 09:27:21.359,23.1855282,61.24288795,0.44,3.216,118.0,218.3,352.078125,0.52811718,100.59880066,87.05882263,12,16,0.01,5.25865412,14,87.05882263,12410,30,4,0,13,132.02929688,0,-,118,62.12353897,0,37.87646103,3.36532426,0.01314014
