GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 
Wed Jun 20 07:14:55 GMT+03:00 2018,20-Jun-2018 07:14:56.063,23.18577629,61.24290698,2.1,3.216,126.0,290.8,-9.72273254,-3.15010071,-0.45838928,0.0556784,
Wed Jun 20 07:14:56 GMT+03:00 2018,20-Jun-2018 07:14:57.065,23.18573917,61.242916,2.19,3.216,126.0,289.4,-9.84788513,1.49871826,-1.11981201,0.01287757,
Wed Jun 20 07:14:57 GMT+03:00 2018,20-Jun-2018 07:14:58.063,23.18570672,61.24292671,1.55,3.216,126.0,281.4,-9.85600281,-1.20587158,-2.26004028,0.03761377,
Wed Jun 20 07:14:58 GMT+03:00 2018,20-Jun-2018 07:14:59.066,23.18567919,61.24293076,1.53,3.216,126.0,279.9,-9.67784119,-0.35339355,0.04685974,-0.01222616,
Wed Jun 20 07:14:59 GMT+03:00 2018,20-Jun-2018 07:15:00.067,23.18569143,61.24292699,0.0,3.216,126.0,0.0,-9.78340149,-0.2325592,0.08189392,-0.00260506,
Wed Jun 20 07:15:00 GMT+03:00 2018,20-Jun-2018 07:15:01.064,23.18567247,61.24293667,1.33,3.216,126.0,279.4,-10.25015259,0.21665955,-0.18106079,0.00801229,
Wed Jun 20 07:15:01 GMT+03:00 2018,20-Jun-2018 07:15:02.063,23.18564687,61.24293807,1.24,3.216,126.0,281.1,-9.73429871,-0.83682251,-1.24513245,0.01198602,
Wed Jun 20 07:15:02 GMT+03:00 2018,20-Jun-2018 07:15:03.062,23.18562586,61.24293986,0.54,3.216,126.0,276.1,-9.74777222,-0.31919861,-0.98200989,-0.00020719,
Wed Jun 20 07:15:03 GMT+03:00 2018,20-Jun-2018 07:15:04.063,23.18562926,61.24294812,0.0,3.216,125.0,0.0,-9.81965637,-0.57148743,-0.49343872,0.00033799,
Wed Jun 20 07:15:04 GMT+03:00 2018,20-Jun-2018 07:15:05.063,23.18562957,61.24295085,0.0,3.216,125.0,0.0,-9.75059509,-0.80389404,0.35456848,0.00155366,
Wed Jun 20 07:15:05 GMT+03:00 2018,20-Jun-2018 07:15:06.064,23.1856288,61.24295682,0.0,3.216,125.0,0.0,-9.8014679,-0.32919312,-0.4886322,0.00325645,
Wed Jun 20 07:15:06 GMT+03:00 2018,20-Jun-2018 07:15:07.063,23.18561456,61.24295621,0.88,3.216,124.0,265.4,-9.83534241,-0.15074158,-0.4042511,0.0041241,
Wed Jun 20 07:15:07 GMT+03:00 2018,20-Jun-2018 07:15:08.063,23.18559467,61.24295603,0.87,3.216,124.0,254.5,-9.83294678,0.0110321,-0.37533569,-0.01037181,
Wed Jun 20 07:15:08 GMT+03:00 2018,20-Jun-2018 07:15:09.065,23.18557938,61.24295617,0.73,3.216,124.0,243.4,-9.89477539,0.87754822,-1.07011414,0.02139702,
Wed Jun 20 07:15:09 GMT+03:00 2018,20-Jun-2018 07:15:10.066,23.18557887,61.24296382,0.0,3.216,123.0,0.0,-9.78179932,-0.07444763,-0.31488037,-0.00175267,
Wed Jun 20 07:15:10 GMT+03:00 2018,20-Jun-2018 07:15:11.063,23.18558419,61.24296701,0.0,3.216,123.0,0.0,-9.78224182,0.13140869,-0.44517517,-0.00046062,
Wed Jun 20 07:15:11 GMT+03:00 2018,20-Jun-2018 07:15:12.064,23.18558901,61.24297094,0.0,3.216,122.0,0.0,-9.77862549,0.14149475,-0.41366577,-0.00067034,
Wed Jun 20 07:15:12 GMT+03:00 2018,20-Jun-2018 07:15:13.062,23.18558686,61.24297054,0.0,3.216,123.0,0.0,-9.77322388,0.09675598,-0.39215088,-0.00188129,
Wed Jun 20 07:15:13 GMT+03:00 2018,20-Jun-2018 07:15:14.063,23.18558298,61.24296752,0.0,3.216,123.0,0.0,-9.82443237,0.08695984,-0.56060791,0.00371617,
Wed Jun 20 07:15:14 GMT+03:00 2018,20-Jun-2018 07:15:15.067,23.18557914,61.24296675,0.0,3.216,123.0,0.0,-9.83399963,0.83244324,-0.53678894,0.00952648,
Wed Jun 20 07:15:15 GMT+03:00 2018,20-Jun-2018 07:15:16.064,23.18557579,61.24297002,1.01,3.216,123.0,249.5,-9.70825195,-0.07466125,-1.13267517,0.00385408,
Wed Jun 20 07:15:16 GMT+03:00 2018,20-Jun-2018 07:15:17.066,23.18559165,61.24297558,1.54,3.216,123.0,264.8,-9.21289062,0.89610291,-0.47377014,0.00517633,
Wed Jun 20 07:15:17 GMT+03:00 2018,20-Jun-2018 07:15:18.072,23.18561995,61.24297015,1.96,3.216,123.0,290.8,-9.60160828,0.59451294,-0.49833679,-0.01747686,
Wed Jun 20 07:15:18 GMT+03:00 2018,20-Jun-2018 07:15:19.063,23.1856196,61.24296962,2.31,3.216,122.0,301.1,-9.80012512,-1.65762329,-0.32296753,0.06323247,
Wed Jun 20 07:15:19 GMT+03:00 2018,20-Jun-2018 07:15:20.063,23.18562664,61.24296672,2.08,3.216,122.0,292.7,-9.46766663,-2.70143127,-0.80589294,-0.03451228,
Wed Jun 20 07:15:20 GMT+03:00 2018,20-Jun-2018 07:15:21.062,23.18566275,61.24296338,1.42,3.216,123.0,75.0,-9.96670532,-0.2341156,1.47724915,0.0279271,
Wed Jun 20 07:15:21 GMT+03:00 2018,20-Jun-2018 07:15:22.063,23.18571973,61.24295126,0.0,3.216,123.0,0.0,-9.94013977,-0.0092926,0.38893127,-0.01250093,
Wed Jun 20 07:15:22 GMT+03:00 2018,20-Jun-2018 07:15:23.064,23.1857267,61.24294804,0.46,3.216,123.0,48.7,-9.70658875,-0.42196655,-0.10632324,-0.00534488,
Wed Jun 20 07:15:23 GMT+03:00 2018,20-Jun-2018 07:15:24.063,23.18571658,61.24294659,1.08,3.216,123.0,300.0,-9.76062012,-0.35142517,0.03807068,-0.01430046,
Wed Jun 20 07:15:24 GMT+03:00 2018,20-Jun-2018 07:15:25.063,23.18569076,61.24294691,1.6,3.216,123.0,275.0,-10.17811584,-0.23699951,-0.40737915,0.01001808,
Wed Jun 20 07:15:25 GMT+03:00 2018,20-Jun-2018 07:15:26.066,23.18565606,61.24294377,2.03,3.216,123.0,262.3,-9.48204041,-0.54165649,-0.66607666,0.01634092,
Wed Jun 20 07:15:26 GMT+03:00 2018,20-Jun-2018 07:15:27.063,23.18561522,61.24292757,2.09,3.216,123.0,250.3,-10.19825745,-0.15664673,-1.33218384,0.02675654,
Wed Jun 20 07:15:27 GMT+03:00 2018,20-Jun-2018 07:15:28.063,23.18558758,61.24291774,1.42,3.216,122.0,236.8,-10.03572083,1.20587158,-1.11828613,0.00775622,
Wed Jun 20 07:15:28 GMT+03:00 2018,20-Jun-2018 07:15:29.063,23.18557346,61.24291364,0.65,3.216,122.0,229.9,-9.84945679,0.07894897,-1.09162903,0.00767763,
Wed Jun 20 07:15:29 GMT+03:00 2018,20-Jun-2018 07:15:30.063,23.18556809,61.24291518,0.0,3.216,122.0,0.0,-9.89350891,0.32600403,-0.76341248,0.00009198,
Wed Jun 20 07:15:30 GMT+03:00 2018,20-Jun-2018 07:15:31.063,23.18556628,61.24291341,0.0,3.216,122.0,0.0,-9.81648254,-0.22824097,-1.18815613,0.00846428,
Wed Jun 20 07:15:31 GMT+03:00 2018,20-Jun-2018 07:15:32.063,23.18556717,61.24291497,0.81,3.216,122.0,229.0,-9.67767334,-0.64407349,-1.25404358,0.00033863,
Wed Jun 20 07:15:32 GMT+03:00 2018,20-Jun-2018 07:15:33.063,23.18555921,61.24291547,1.7,3.216,122.0,212.8,-9.32550049,-1.9402771,-0.63082886,0.05834694,
Wed Jun 20 07:15:33 GMT+03:00 2018,20-Jun-2018 07:15:34.063,23.18555597,61.24291702,2.28,3.216,121.0,186.6,-9.69070435,-1.75541687,-0.95666504,-0.04550648,
Wed Jun 20 07:15:34 GMT+03:00 2018,20-Jun-2018 07:15:35.063,23.18555768,61.24292191,3.04,3.216,121.0,155.6,-8.54180908,-0.14297485,0.72245789,0.00158837,
Wed Jun 20 07:15:35 GMT+03:00 2018,20-Jun-2018 07:15:36.063,23.18551871,61.24292758,4.02,3.216,120.0,277.6,-10.3401947,0.88978577,-0.05020142,0.05737583,
Wed Jun 20 07:15:36 GMT+03:00 2018,20-Jun-2018 07:15:37.063,23.18543025,61.24299318,4.31,3.216,120.0,127.3,-10.55990601,-0.56248474,0.89387512,0.12278513,
Wed Jun 20 07:15:37 GMT+03:00 2018,20-Jun-2018 07:15:38.063,23.18535724,61.24301095,4.33,3.216,120.0,129.5,-9.02609253,0.1133728,0.95320129,-0.02869,
Wed Jun 20 07:15:38 GMT+03:00 2018,20-Jun-2018 07:15:39.063,23.18528382,61.24303409,3.47,3.216,119.0,132.6,-9.80679321,1.01306152,1.99842834,-0.01804653,
Wed Jun 20 07:15:39 GMT+03:00 2018,20-Jun-2018 07:15:40.064,23.18521726,61.2430477,2.41,3.216,120.0,132.8,-9.37954712,-2.04551697,0.90924072,-0.00671869,
Wed Jun 20 07:15:40 GMT+03:00 2018,20-Jun-2018 07:15:41.063,23.18516896,61.24305567,1.72,3.216,120.0,131.7,-9.8306427,-0.15483093,-0.73506165,0.01844389,
Wed Jun 20 07:15:41 GMT+03:00 2018,20-Jun-2018 07:15:42.063,23.18512637,61.24306066,2.37,3.216,120.0,119.4,-10.68411255,-2.74824524,0.02882385,0.05544224,
Wed Jun 20 07:15:42 GMT+03:00 2018,20-Jun-2018 07:15:43.064,23.18508494,61.24305099,3.52,3.216,121.0,238.3,-9.73562622,-1.86624146,-1.07049561,0.01450615,
Wed Jun 20 07:15:43 GMT+03:00 2018,20-Jun-2018 07:15:44.063,23.18501974,61.24302742,4.51,3.216,121.0,215.0,-10.02255249,-1.33261108,-0.74949646,0.03406268,
Wed Jun 20 07:15:44 GMT+03:00 2018,20-Jun-2018 07:15:45.063,23.184947,61.24299537,5.2,3.216,119.0,205.1,-9.85346985,-0.41264343,-1.09440613,0.00050425,
Wed Jun 20 07:15:45 GMT+03:00 2018,20-Jun-2018 07:15:46.063,23.18490331,61.24294945,6.03,3.216,119.0,207.0,-9.99494934,-0.33862305,0.4067688,-0.00008542,
Wed Jun 20 07:15:46 GMT+03:00 2018,20-Jun-2018 07:15:47.064,23.18484875,61.24290569,6.6,3.216,118.0,210.4,-9.96012878,-0.19332886,-0.73066711,-0.00730942,
Wed Jun 20 07:15:47 GMT+03:00 2018,20-Jun-2018 07:15:48.063,23.1847805,61.24286084,6.96,3.216,117.0,213.4,-9.40750122,-1.09013367,-0.70687866,-0.03135031,
Wed Jun 20 07:15:48 GMT+03:00 2018,20-Jun-2018 07:15:49.063,23.1846961,61.24280862,7.44,3.216,117.0,217.4,-9.40022278,-0.55276489,0.22123718,-0.00850161,
Wed Jun 20 07:15:49 GMT+03:00 2018,20-Jun-2018 07:15:50.063,23.18461137,61.24275523,7.86,3.216,117.0,218.4,-10.18351746,-1.32823181,-0.01576233,0.00219905,
Wed Jun 20 07:15:50 GMT+03:00 2018,20-Jun-2018 07:15:51.063,23.18451295,61.24269848,8.01,3.216,117.0,220.1,-10.19049072,-0.30174255,-0.52020264,0.00096213,
Wed Jun 20 07:15:51 GMT+03:00 2018,20-Jun-2018 07:15:52.063,23.18441454,61.24264461,8.72,3.216,116.0,222.9,-9.96954346,-0.43270874,-0.21032715,0.01802272,
Wed Jun 20 07:15:52 GMT+03:00 2018,20-Jun-2018 07:15:53.063,23.18429997,61.242584,9.09,3.216,115.0,225.9,-9.97271729,0.0309906,-0.73452759,0.03303248,
Wed Jun 20 07:15:53 GMT+03:00 2018,20-Jun-2018 07:15:54.063,23.18417113,61.24252761,9.65,3.216,115.0,226.0,-10.14489746,0.10432434,-0.3182373,0.02295752,
Wed Jun 20 07:15:54 GMT+03:00 2018,20-Jun-2018 07:15:55.064,23.18404185,61.24247431,9.41,3.216,115.0,232.2,-9.54814148,-0.68231201,-2.75482178,0.00974066,
Wed Jun 20 07:15:55 GMT+03:00 2018,20-Jun-2018 07:15:56.063,23.18390673,61.24242547,9.58,3.216,114.0,235.4,-9.62588501,-1.49363708,0.62271118,0.0101718,
Wed Jun 20 07:15:56 GMT+03:00 2018,20-Jun-2018 07:15:57.063,23.18375177,61.2423794,9.3,3.216,115.0,239.4,-9.35035706,0.58499146,0.53079224,-0.0428828,
Wed Jun 20 07:15:57 GMT+03:00 2018,20-Jun-2018 07:15:58.064,23.18359825,61.24233897,9.11,3.216,115.0,245.2,-10.51161194,-0.37207031,-0.91818237,0.00497055,
Wed Jun 20 07:15:58 GMT+03:00 2018,20-Jun-2018 07:15:59.063,23.18344202,61.24228447,9.78,3.216,115.0,241.5,-9.72232056,-0.352005,-0.24485779,0.00320631,
Wed Jun 20 07:15:59 GMT+03:00 2018,20-Jun-2018 07:16:00.069,23.18326607,61.24225072,10.43,3.216,115.0,244.0,-9.62232971,0.67121887,-0.88394165,-0.00143721,
Wed Jun 20 07:16:00 GMT+03:00 2018,20-Jun-2018 07:16:01.063,23.18306869,61.24222945,10.98,3.216,114.0,243.3,-9.60960388,-0.67170715,-1.01319885,-0.01204431,
Wed Jun 20 07:16:01 GMT+03:00 2018,20-Jun-2018 07:16:02.063,23.18285516,61.24222151,10.98,9.648001,114.0,244.2,-10.03289795,0.34382629,-0.01109314,0.00246845,
Wed Jun 20 07:16:02 GMT+03:00 2018,20-Jun-2018 07:16:03.063,23.18264748,61.24220828,10.44,15.008,114.0,244.3,-10.84973145,-0.26191711,1.48670959,0.00557075,
Wed Jun 20 07:16:03 GMT+03:00 2018,20-Jun-2018 07:16:04.063,23.18249564,61.24216104,10.2,23.584,114.0,287.0,-9.89001465,-0.5557251,2.05036926,0.01411295,
Wed Jun 20 07:16:04 GMT+03:00 2018,20-Jun-2018 07:16:05.063,23.18241004,61.24204324,10.28,36.448,116.0,290.5,-8.80961609,-0.25669861,-1.27807617,0.00612812,
Wed Jun 20 07:16:05 GMT+03:00 2018,20-Jun-2018 07:16:06.063,23.18227562,61.24197134,10.4,3.216,116.0,235.8,-9.3394165,0.55058289,0.94776917,0.00248147,
Wed Jun 20 07:16:06 GMT+03:00 2018,20-Jun-2018 07:16:07.063,23.18211135,61.2419165,10.4,3.216,116.0,235.9,-10.08901978,0.223526,-0.4214325,0.00746233,
Wed Jun 20 07:16:07 GMT+03:00 2018,20-Jun-2018 07:16:08.062,23.18195901,61.24186062,10.56,3.216,116.0,234.5,-10.75868225,-0.8008728,0.59028625,0.0079505,
Wed Jun 20 07:16:08 GMT+03:00 2018,20-Jun-2018 07:16:09.063,23.18181096,61.24180159,10.59,3.216,117.0,233.0,-9.42243958,-1.18435669,-0.67724609,-0.0075571,
Wed Jun 20 07:16:09 GMT+03:00 2018,20-Jun-2018 07:16:10.063,23.1816519,61.24174172,10.74,3.216,116.0,231.7,-9.99169922,-0.1131134,-0.74241638,0.02197129,
Wed Jun 20 07:16:10 GMT+03:00 2018,20-Jun-2018 07:16:11.063,23.18149943,61.24168158,10.78,3.216,117.0,231.2,-9.30619812,-0.33335876,0.668396,0.00122535,
Wed Jun 20 07:16:11 GMT+03:00 2018,20-Jun-2018 07:16:12.063,23.18134291,61.241618,10.8,3.216,117.0,230.0,-9.24737549,-0.14866638,1.92695618,0.01047322,
Wed Jun 20 07:16:12 GMT+03:00 2018,20-Jun-2018 07:16:13.063,23.18119164,61.24155213,10.91,3.216,117.0,227.8,-9.99177551,-0.23318481,-0.23335266,0.02186716,
Wed Jun 20 07:16:13 GMT+03:00 2018,20-Jun-2018 07:16:14.063,23.18105289,61.24148633,10.92,3.216,117.0,226.5,-10.45016479,-0.83338928,0.13316345,0.06930131,
Wed Jun 20 07:16:14 GMT+03:00 2018,20-Jun-2018 07:16:15.065,23.18089805,61.24141561,10.94,3.216,117.0,225.2,-9.3508606,-0.63426208,0.96347046,0.00105016,
Wed Jun 20 07:16:15 GMT+03:00 2018,20-Jun-2018 07:16:16.063,23.18076887,61.24134389,10.88,3.216,117.0,224.0,-10.29208374,0.51078796,1.52468872,0.02172003,
Wed Jun 20 07:16:16 GMT+03:00 2018,20-Jun-2018 07:16:17.063,23.1806271,61.24127011,10.79,3.216,117.0,222.8,-8.48684692,0.18728638,-1.09190369,-0.12696165,
Wed Jun 20 07:16:17 GMT+03:00 2018,20-Jun-2018 07:16:18.063,23.18048932,61.24120265,10.6,3.216,117.0,223.2,-10.34811401,0.43460083,0.34387207,0.03699792,
Wed Jun 20 07:16:18 GMT+03:00 2018,20-Jun-2018 07:16:19.063,23.18036159,61.24113289,10.14,3.216,118.0,224.6,-9.48304749,0.42112732,-0.45770264,0.05882389,
Wed Jun 20 07:16:19 GMT+03:00 2018,20-Jun-2018 07:16:20.063,23.18024044,61.24106655,9.43,3.216,119.0,226.4,-11.69975281,-2.95233154,-1.41157532,0.09436322,
Wed Jun 20 07:16:20 GMT+03:00 2018,20-Jun-2018 07:16:21.064,23.18011915,61.24100489,8.42,3.216,119.0,227.5,-9.45935059,-0.31289673,0.60778809,0.02058847,
Wed Jun 20 07:16:21 GMT+03:00 2018,20-Jun-2018 07:16:22.063,23.18000605,61.24095534,7.26,3.216,120.0,226.8,-9.81796265,-0.6270752,0.11528015,0.00600559,
Wed Jun 20 07:16:22 GMT+03:00 2018,20-Jun-2018 07:16:23.063,23.17992615,61.24091498,6.1,3.216,121.0,226.9,-9.96684265,-1.48919678,0.4630127,-0.00025509,
Wed Jun 20 07:16:23 GMT+03:00 2018,20-Jun-2018 07:16:24.065,23.17986656,61.24087948,4.47,3.216,122.0,218.8,-9.43618774,-1.33122253,1.37936401,-0.00225718,
Wed Jun 20 07:16:24 GMT+03:00 2018,20-Jun-2018 07:16:25.064,23.17982096,61.24085154,3.07,3.216,122.0,210.6,-9.63871765,-2.22550964,-0.79916382,0.0132507,
Wed Jun 20 07:16:25 GMT+03:00 2018,20-Jun-2018 07:16:26.063,23.17980389,61.24081782,3.32,3.216,122.0,182.2,-10.16569519,-3.37646484,-0.89183044,0.04949993,
Wed Jun 20 07:16:26 GMT+03:00 2018,20-Jun-2018 07:16:27.063,23.17985112,61.24078799,4.36,3.216,122.0,137.5,-9.80337524,-2.42686462,-1.35293579,-0.00190249,
Wed Jun 20 07:16:27 GMT+03:00 2018,20-Jun-2018 07:16:28.064,23.17993377,61.24076282,5.46,3.216,121.0,117.8,-9.93391418,-0.09979248,-0.67990112,0.00217088,
Wed Jun 20 07:16:28 GMT+03:00 2018,20-Jun-2018 07:16:29.064,23.1800411,61.24074455,6.24,3.216,122.0,115.0,-10.24591064,0.23753357,-0.20901489,0.0100264,
Wed Jun 20 07:16:29 GMT+03:00 2018,20-Jun-2018 07:16:30.063,23.18014925,61.24071475,7.08,3.216,122.0,117.5,-10.69242859,-0.02084351,-0.52577209,0.00667101,
