GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, !! HV Volts(V),!! Inst. kPower(kW),!! SOC (Usable)(%),!! SOC(Raw)(%),!Engine Coolant Temp(°C),!Engine Oil Temp(°C),!EV km this Cycle(km),!Fuel Remaining(Gallons),!HV Battery Temp(°C),!Hybrid Pack Remaining (SOC)(%),!Last Charge AC Wh(Wh),!Power Electronics Cooling Temp(°C),!Speed kmh(kmh),!Tran Temp(°C),* kWh Used (2011/2012)(kWh),*Bat Coolant Pump RPM(RPM),*Bat Coolant Valve(?),*Bat heat(W),Ambient air temp(°C),Driving efficiency(wh/km),Engine Coolant Temperature(°C),Engine Oil Temperature(°C),Engine RPM(rpm),Fuel used (trip)(l),GPS Altitude(m),Hybrid Battery Charge (%)(%),kw used(kwh),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Speed (OBD)(km/h),Trip average Litres/100 KM(l/100km),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s)
Mon Sep 10 17:45:10 GMT+03:00 2018,10-Sep-2018 17:45:11.698,23.75970177,61.31307081,0.0,6.432,98.0,0.0,352.09375,0.73939687,-3.59281445,18.8235302,62,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,14.27056885,-,-,-,0,-,-,6277.46191406,0
Mon Sep 10 17:45:11 GMT+03:00 2018,10-Sep-2018 17:45:12.700,23.75965687,61.3130441,0.0,5.36,98.0,0.0,352.09375,0.73939687,-3.59281445,18.8235302,62,54,0,1.38770044,20,18.8235302,-,-,-,-,-,-,-,-,-,0,62,-,-,-,98,-,14.27056885,-,-,-,0,-,-,6277.46191406,0
Mon Sep 10 17:45:12 GMT+03:00 2018,10-Sep-2018 17:45:13.697,23.75963749,61.31304034,0.0,3.216,102.0,0.0,352.09375,0.73939687,-3.59281445,18.8235302,62,54,0,1.38770044,20,18.8235302,500,30,0,41,10.82823563,0,0,-,19,∞,62,-,-,-,102,-,14.27056885,-,-,-,0,-,-,6277.46191406,0
Mon Sep 10 17:45:13 GMT+03:00 2018,10-Sep-2018 17:45:14.697,23.75962403,61.31303804,0.0,3.216,104.0,0.0,352.09375,0.73939687,-3.59281445,18.8235302,62,54,0,1.38770044,20,18.8235302,500,30,0,41,10.82823563,0,0,0,19,∞,62,-,0,-,104,-,14.27056885,-,-,-,0,-,-,6277.46191406,0
Mon Sep 10 17:45:14 GMT+03:00 2018,10-Sep-2018 17:45:15.711,23.75962382,61.31302795,0.0,3.216,103.0,0.0,352.09375,0.73939687,-3.59281445,18.8235302,62,54,0,1.38770044,20,18.8235302,500,30,0,41,10.82823563,0,0,0,19,∞,62,-,0,-,103,18,14.27056885,-,-,-,0,-,-,6277.46191406,0
Mon Sep 10 17:45:15 GMT+03:00 2018,10-Sep-2018 17:45:16.698,23.75959932,61.31302661,0.0,3.216,102.0,0.0,352.09375,0.73939687,-3.59281445,18.8235302,62,54,0,1.38770044,20,18.8235302,500,30,0,41,10.82823563,0,0,0,19,∞,62,-,0,-,102,18,14.27056885,-,-,-,0,-,-,6277.46191406,0
Mon Sep 10 17:45:16 GMT+03:00 2018,10-Sep-2018 17:45:17.697,23.75959148,61.31302347,0.0,3.216,105.0,0.0,352.09375,0.73939687,-3.59281445,18.8235302,62,54,0,1.38770044,20,18.8235302,500,30,0,41,10.82823563,0,0,0,19,∞,62,-,0,-,105,18,14.27056885,-,-,-,0,-,-,6277.46191406,0
Mon Sep 10 17:45:17 GMT+03:00 2018,10-Sep-2018 17:45:18.698,23.75960974,61.3130135,0.0,3.216,105.0,0.0,352.09375,0.73939687,-3.59281445,18.8235302,62,54,0,1.38770044,20,18.8235302,500,30,0,41,10.82823563,0,0,0,19,∞,62,-,0,-,105,18,14.27056885,-,-,-,0,-,-,6277.46191406,0
Mon Sep 10 17:45:18 GMT+03:00 2018,10-Sep-2018 17:45:19.699,23.75961433,61.31301108,0.0,3.216,106.0,0.0,352.09375,0.5281406,-3.59281445,18.8235302,62,54,0,1.38770044,20,18.8235302,500,30,0,41,10.82823563,0,0,0,19,∞,62,-,0,-,106,18,14.27056885,-,-,-,0,-,-,6277.46191406,0
Mon Sep 10 17:45:19 GMT+03:00 2018,10-Sep-2018 17:45:20.696,23.7596275,61.3130109,0.0,3.216,107.0,0.0,352.09375,0.5281406,-3.59281445,18.8235302,62,54,0,1.38770044,20,18.8235302,500,30,0,42,10.82823563,0,0,0,19,∞,62,-,0,-,107,18,14.27056885,-,-,-,0,-,-,6277.46191406,0
Mon Sep 10 17:45:20 GMT+03:00 2018,10-Sep-2018 17:45:21.697,23.75962826,61.31301294,0.0,3.216,107.0,0.0,352.09375,0.5281406,-3.59281445,18.8235302,62,54,0,1.38770044,20,18.8235302,500,30,0,42,10.82823563,0,0,0,19,∞,62,-,0,-,107,18,14.27056885,-,-,-,0,-,-,6277.46191406,0
Mon Sep 10 17:45:21 GMT+03:00 2018,10-Sep-2018 17:45:22.697,23.7596319,61.31301307,0.0,3.216,108.0,0.0,352.09375,0.5281406,-3.59281445,18.8235302,61,54,0,1.38770044,20,18.8235302,500,30,0,42,10.82823563,0,0,0,19,∞,62,-,0,-,108,18,14.27056885,-,-,-,0,-,-,6277.46191406,0
Mon Sep 10 17:45:22 GMT+03:00 2018,10-Sep-2018 17:45:23.697,23.75963399,61.31301219,0.0,3.216,107.0,0.0,352.09375,0.5281406,-3.59281445,18.8235302,61,54,0,1.38770044,20,18.8235302,500,30,0,42,10.82823563,0,0,0,19,∞,62,-,0,-,107,18,14.27056885,-,-,-,0,-,-,6277.46191406,0
Mon Sep 10 17:45:23 GMT+03:00 2018,10-Sep-2018 17:45:24.698,23.75963501,61.31301165,0.0,3.216,107.0,0.0,352.09375,0.5281406,-3.59281445,18.8235302,61,54,0,1.38770044,20,18.8235302,500,30,0,42,10.82823563,0,0,0,19,∞,61,-,0,-,107,18,14.27056885,-,-,-,0,-,-,6277.46191406,0
Mon Sep 10 17:45:24 GMT+03:00 2018,10-Sep-2018 17:45:25.698,23.75963496,61.31301067,0.0,3.216,107.0,0.0,352.09375,0.5281406,-3.59281445,18.8235302,61,54,0,1.38770044,20,18.8235302,500,30,0,42,10.82823563,0,0,0,19,∞,61,-,0,-,107,18,14.27056885,-,-,-,0,-,-,6277.46191406,0
Mon Sep 10 17:45:25 GMT+03:00 2018,10-Sep-2018 17:45:26.697,23.75963534,61.31300993,0.0,3.216,107.0,0.0,352.09375,0.5281406,-3.59281445,18.8235302,61,54,0,1.38770044,20,18.8235302,500,30,0,42,10.82823563,0,0,0,19,∞,61,-,0,-,107,18,14.27056885,-,-,-,0,-,-,6277.46191406,0
Mon Sep 10 17:45:26 GMT+03:00 2018,10-Sep-2018 17:45:27.698,23.75963557,61.31300938,0.0,3.216,107.0,0.0,352.09375,0.5281406,-3.59281445,18.8235302,61,54,0,1.38770044,20,18.8235302,500,30,0,43,10.82823563,0,0,0,19,∞,61,-,0,-,107,18,14.27056885,-,-,-,0,-,-,6277.46191406,0
Mon Sep 10 17:45:27 GMT+03:00 2018,10-Sep-2018 17:45:28.697,23.75963604,61.31300884,0.0,3.216,107.0,0.0,352.09375,0.5281406,-3.59281445,18.8235302,61,54,0,1.38770044,20,18.8235302,500,30,0,43,10.82823563,0,0,0,19,∞,60,-,0,-,107,18,14.27056885,-,-,-,0,-,-,6277.46191406,0
Mon Sep 10 17:45:28 GMT+03:00 2018,10-Sep-2018 17:45:29.698,23.75963636,61.31300859,0.0,3.216,107.0,0.0,352.09375,0.5281406,-3.59281445,18.8235302,61,54,0,1.38770044,20,18.8235302,500,30,0,43,10.82823563,0,0,0,19,∞,60,-,0,-,107,18,14.27056885,-,-,-,0,-,-,6277.46191406,0
Mon Sep 10 17:45:29 GMT+03:00 2018,10-Sep-2018 17:45:30.699,23.75963619,61.31300863,0.0,3.216,107.0,0.0,352.09375,0.5281406,-3.59281445,18.8235302,60,54,0,1.38770044,20,18.8235302,500,30,0,43,10.82823563,0,0,0,19,∞,60,-,0,-,107,18,14.27056885,-,-,-,0,-,-,6277.46191406,0
Mon Sep 10 17:45:30 GMT+03:00 2018,10-Sep-2018 17:45:31.701,23.7596298,61.31300846,0.16,3.216,108.0,268.8,352.09375,0.5281406,-3.59281445,18.8235302,60,54,0,1.38770044,20,18.8235302,500,30,1,43,10.82823563,0,0,0,19,528.140625,60,-,0,-,108,18,14.27056885,-,-,-,0,-,-,6277.46191406,0
Mon Sep 10 17:45:31 GMT+03:00 2018,10-Sep-2018 17:45:32.699,23.75961441,61.31300542,0.94,3.216,108.0,265.1,352.09375,0.5281406,-3.59281445,18.8235302,60,54,0,1.38770044,20,18.8235302,500,30,1,43,10.82823563,0,0,0,19,528.140625,59,-,0,-,108,18,14.27056885,-,-,-,0,-,-,6277.46191406,0
Mon Sep 10 17:45:32 GMT+03:00 2018,10-Sep-2018 17:45:33.698,23.7595862,61.31301044,1.45,3.216,107.0,268.9,354.375,3.29568768,-3.59281445,18.8235302,60,54,0,1.38770044,20,18.8235302,500,30,1,43,10.82823563,0,0,0,19,3295.6875,59,-,0,-,107,18,14.27056885,0,0,100,4,-,-,6277.46191406,0
Mon Sep 10 17:45:33 GMT+03:00 2018,10-Sep-2018 17:45:34.697,23.75955508,61.31301132,1.52,3.216,107.0,269.7,354.375,3.29568768,-3.59281445,18.8235302,59,54,0,1.38770044,20,18.8235302,500,30,1,43,10.82823563,0,0,0,19,3295.6875,59,-,0,-,107,18,14.27056885,0,0,100,4,-,-,6277.46191406,1
Mon Sep 10 17:45:34 GMT+03:00 2018,10-Sep-2018 17:45:35.698,23.75951938,61.31300347,1.55,3.216,108.0,269.7,354.375,3.29568768,-3.59281445,18.8235302,59,54,0,1.38770044,20,18.8235302,500,30,5,43,10.82823563,0,0,0,19,659.13751221,59,-,0,-,108,18,14.27056885,0,0,100,4,3.40994239,-,6277.46191406,2
