GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, !! HV Volts(V),!! Inst. kPower(kW),!! SOC (Usable)(%),!! SOC(Raw)(%),!Engine Coolant Temp(°C),!Engine Oil Temp(°C),!EV km this Cycle(km),!Fuel Remaining(Gallons),!HV Battery Temp(°C),!Hybrid Pack Remaining (SOC)(%),!Last Charge AC Wh(Wh),!Power Electronics Cooling Temp(°C),!Speed kmh(kmh),!Tran Temp(°C),* kWh Used (2011/2012)(kWh),*Bat Coolant Pump RPM(RPM),*Bat Coolant Valve(?),*Bat heat(W),Ambient air temp(°C),Driving efficiency(wh/km),Engine Coolant Temperature(°C),Engine Oil Temperature(°C),Engine RPM(rpm),Fuel used (trip)(l),GPS Altitude(m),Hybrid Battery Charge (%)(%),kw used(kwh),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Speed (OBD)(km/h),Trip average Litres/100 KM(l/100km),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s)
-,09-Nov-2018 16:16:56.793,-,-,-,-,-,-,352.09375,0,-4.7904191,18.03921509,12,16,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,14.34813213,-,-,-,0,-,-,11559.52636719,0
-,09-Nov-2018 16:16:57.792,-,-,-,-,-,-,352.09375,0,-4.7904191,18.03921509,12,16,0,9.31219959,11,18.03921509,12690,30,0,12,10.95372581,-,-,-,-,0,-,-,-,-,-,-,14.34813213,-,-,-,0,-,-,11559.52636719,0
-,09-Nov-2018 16:16:58.798,-,-,-,-,-,-,352.09375,0,-4.7904191,18.03921509,12,16,0,9.31219959,11,18.03921509,12690,30,0,12,10.95372581,0,0,0,6,0,12,-,-,-,-,-,14.34813213,-,-,-,0,-,-,11559.52636719,0
-,09-Nov-2018 16:16:59.802,-,-,-,-,-,-,352.09375,0,-4.7904191,18.03921509,12,16,0,9.31219959,11,18.03921509,12690,30,0,12,10.95372581,0,0,0,6,0,12,-,0,-,-,18,14.34813213,-,-,-,0,-,-,11559.52636719,0
-,09-Nov-2018 16:17:00.791,-,-,-,-,-,-,352.09375,0.5281406,-4.7904191,18.03921509,12,16,0,9.31219959,11,18.03921509,12690,30,0,12,10.95372581,0,0,0,6,∞,12,-,0,-,-,18,14.34813213,-,-,-,0,-,-,11559.52636719,0
-,09-Nov-2018 16:17:01.791,-,-,-,-,-,-,352.09375,0.5281406,-4.7904191,18.03921509,12,16,0,9.31219959,11,18.03921509,12690,30,0,12,10.95372581,0,0,0,6,∞,12,-,0,-,-,18,14.34813213,-,-,-,0,-,-,11559.52636719,0
-,09-Nov-2018 16:17:02.790,-,-,-,-,-,-,352.09375,0.5281406,-4.7904191,18.03921509,12,16,0,9.31219959,11,18.03921509,12690,30,0,12,10.95372581,0,0,0,6,∞,12,-,0,-,-,18,14.34813213,-,-,-,0,-,-,11559.52636719,0
-,09-Nov-2018 16:17:03.791,-,-,-,-,-,-,352.09375,0.5281406,-4.7904191,18.03921509,12,16,0,9.31219959,11,18.03921509,12690,30,0,12,10.95372581,0,0,0,6,∞,12,-,0,-,-,18,14.34813213,-,-,-,0,-,-,11559.52636719,0
-,09-Nov-2018 16:17:04.792,-,-,-,-,-,-,352.09375,0.5281406,-4.7904191,18.03921509,12,16,0,9.31219959,11,18.03921509,12690,30,0,12,10.95372581,0,0,0,6,∞,12,-,0,-,-,18,14.34813213,-,-,-,0,-,-,11559.52636719,0
-,09-Nov-2018 16:17:05.791,-,-,-,-,-,-,352.09375,0.5281406,-4.7904191,18.03921509,12,16,0,9.31219959,11,18.03921509,12690,30,0,12,10.95372581,0,0,0,6,∞,12,-,0,-,-,18,14.34813213,-,-,-,0,-,-,11559.52636719,0
-,09-Nov-2018 16:17:06.793,-,-,-,-,-,-,352.09375,0.5281406,-4.7904191,18.03921509,12,16,0,9.31219959,11,18.03921509,12690,30,0,12,10.95372581,0,0,0,6,∞,12,-,0,-,-,18,14.34813213,-,-,-,0,-,-,11559.52636719,0
-,09-Nov-2018 16:17:07.796,-,-,-,-,-,-,352.09375,0.5281406,-4.7904191,18.03921509,12,16,0,9.31219959,11,18.03921509,12690,30,0,12,10.95372581,0,0,0,6,∞,12,-,0,-,-,18,14.34813213,-,-,-,0,-,-,11559.52636719,0
