GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, !! HV Volts(V),!! Inst. kPower(kW),!! SOC (Usable)(%),!! SOC(Raw)(%),!Engine Coolant Temp(°C),!Engine Oil Temp(°C),!EV km this Cycle(km),!Fuel Remaining(Gallons),!HV Battery Temp(°C),!Hybrid Pack Remaining (SOC)(%),!Last Charge AC Wh(Wh),!Power Electronics Cooling Temp(°C),!Speed kmh(kmh),*Bat heat(W),Ambient air temp(°C),Driving efficiency(wh/km),Engine RPM(rpm),Fuel used (trip)(l),GPS Altitude(m),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Trip average Litres/100 KM(l/100km),Trip Distance(km)
-,25-Jun-2018 16:53:44.566,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-
-,25-Jun-2018 16:53:45.560,-,-,-,-,-,-,352.09375,0,15.56886196,31.37254906,21,21,0,8.39923954,19,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-
-,25-Jun-2018 16:53:46.561,-,-,-,-,-,-,352.09375,0,15.56886196,31.37254906,21,21,0,8.39923954,19,31.37254906,13330,30,0,0,-,NaN,-,-,-,-,-,-,-,-
-,25-Jun-2018 16:53:47.567,-,-,-,-,-,-,352.09375,0,15.56886196,31.37254906,21,21,0,8.39923954,19,31.37254906,13330,30,0,0,17,NaN,0,-,-,-,-,-,-,-
-,25-Jun-2018 16:53:48.561,-,-,-,-,-,-,352.09375,0,15.56886196,31.37254906,21,21,0,8.39923954,19,31.37254906,13330,30,0,0,17,NaN,0,-,-,-,-,-,-,-
-,25-Jun-2018 16:53:49.557,-,-,-,-,-,-,352.09375,0,15.56886196,31.37254906,21,21,0,8.39923954,19,31.37254906,13330,30,0,0,17,NaN,0,-,-,-,-,-,-,-
-,25-Jun-2018 16:53:50.558,-,-,-,-,-,-,352.09375,0,15.56886196,31.37254906,21,21,0,8.39923954,19,31.37254906,13330,30,0,0,17,NaN,0,-,-,-,-,-,-,-
-,25-Jun-2018 16:53:51.561,-,-,-,-,-,-,352.09375,0,15.56886196,31.37254906,21,21,0,8.39923954,19,31.37254906,13330,30,0,0,17,NaN,0,-,-,-,-,-,-,-
-,25-Jun-2018 16:53:52.563,-,-,-,-,-,-,352.09375,0,15.56886196,31.37254906,21,21,0,8.39923954,19,31.37254906,13330,30,0,0,17,NaN,0,-,-,-,-,-,-,-
-,25-Jun-2018 16:53:53.560,-,-,-,-,-,-,352.09375,0,15.56886196,31.37254906,21,21,0,8.39923954,19,31.37254906,13330,30,0,0,17,NaN,0,-,-,-,-,-,-,-
