GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, !! HV Volts(V),!! Inst. kPower(kW),!! SOC (Usable)(%),!! SOC(Raw)(%),!Engine Coolant Temp(°C),!Engine Oil Temp(°C),!EV km this Cycle(km),!Fuel Remaining(Gallons),!HV Battery Temp(°C),!Hybrid Pack Remaining (SOC)(%),!Last Charge AC Wh(Wh),!Power Electronics Cooling Temp(°C),!Speed kmh(kmh),!Tran Temp(°C),* kWh Used (2011/2012)(kWh),*Bat Coolant Pump RPM(RPM),*Bat Coolant Valve(?),*Bat heat(W),Ambient air temp(°C),Driving efficiency(wh/km),Engine Coolant Temperature(°C),Engine Oil Temperature(°C),Engine RPM(rpm),Fuel used (trip)(l),GPS Altitude(m),Hybrid Battery Charge (%)(%),kw used(kwh),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Speed (OBD)(km/h),Trip average Litres/100 KM(l/100km),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s)
-,16-Oct-2018 07:11:16.340,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,9542.15429688,0
-,16-Oct-2018 07:11:17.332,-,-,-,-,-,-,352.09375,0,54.49101639,56.86274338,14,15,0,3.72487998,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,10.50875187,-,-,-,0,-,-,9542.15429688,0
Tue Oct 16 07:11:16 GMT+03:00 2018,16-Oct-2018 07:11:18.332,23.18623587,61.24286318,0.0,16.08,87.0,0.0,352.09375,0,54.49101639,56.86274338,14,15,0,3.72487998,15,56.86274338,1050,30,0,16,4.741961,0,0,-,-,0,-,-,-,-,-,-,10.50875187,-,-,-,0,-,-,9542.15429688,0
Tue Oct 16 07:11:17 GMT+03:00 2018,16-Oct-2018 07:11:19.330,23.1860062,61.2429255,0.0,12.864,98.0,0.0,352.09375,0,54.49101639,56.86274338,14,15,0,3.72487998,15,56.86274338,1050,30,0,16,4.741961,0,0,0,9,0,14,-,-,-,-,-,10.50875187,-,-,-,0,-,-,9542.15429688,0
Tue Oct 16 07:11:18 GMT+03:00 2018,16-Oct-2018 07:11:20.337,23.18591338,61.24287411,0.0,7.504,108.0,0.0,352.0625,0,54.49101639,56.86274338,14,15,0,3.72487998,15,56.86274338,1050,30,0,16,4.741961,0,0,0,9,NaN,14,-,0,-,108,56,10.50875187,-,-,-,0,-,-,9542.15429688,0
Tue Oct 16 07:11:19 GMT+03:00 2018,16-Oct-2018 07:11:21.333,23.18588207,61.2428744,0.26,6.432,117.0,37.9,352.0625,0,54.49101639,56.86274338,14,15,0,3.72487998,15,56.86274338,1050,30,0,16,4.741961,0,0,0,9,NaN,14,-,0,-,117,56,10.50875187,-,-,-,0,-,-,9542.15429688,0
Tue Oct 16 07:11:20 GMT+03:00 2018,16-Oct-2018 07:11:22.333,23.1858711,61.24285462,0.57,4.288,118.0,298.9,352.0625,0,54.49101639,56.86274338,14,15,0,3.72487998,15,56.86274338,1050,30,0,16,4.741961,0,0,0,9,NaN,14,-,0,-,118,56,10.50875187,-,-,-,0,-,-,9542.15429688,0
Tue Oct 16 07:11:21 GMT+03:00 2018,16-Oct-2018 07:11:23.331,23.18589678,61.24285986,0.0,4.288,119.0,0.0,352.0625,0,54.49101639,56.86274338,14,15,0,3.72487998,15,56.86274338,1050,30,0,16,4.741961,0,0,0,9,NaN,14,-,0,-,119,56,10.50875187,-,-,-,0,-,-,9542.15429688,0
Tue Oct 16 07:11:22 GMT+03:00 2018,16-Oct-2018 07:11:24.333,23.18591276,61.24287558,0.0,3.216,115.0,0.0,352.0625,0,54.49101639,56.86274338,14,15,0,3.72487998,15,56.86274338,1050,30,0,16,4.741961,0,0,0,9,NaN,14,-,0,-,115,56,10.50875187,-,-,-,0,-,-,9542.15429688,0
Tue Oct 16 07:11:23 GMT+03:00 2018,16-Oct-2018 07:11:25.331,23.18592129,61.24287032,0.0,3.216,117.0,0.0,352.0625,0,54.49101639,56.86274338,14,15,0,3.72487998,15,56.86274338,1050,30,0,16,4.741961,0,0,0,9,NaN,14,-,0,-,117,56,10.50875187,-,-,-,0,-,-,9542.15429688,0
