GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 
Thu Jun 21 07:11:38 GMT+03:00 2018,21-Jun-2018 07:11:39.155,23.18592851,61.24293456,0.17,7.504,124.0,1.5,-8.08847046,0.31985474,6.03314209,0.00102248,
Thu Jun 21 07:11:39 GMT+03:00 2018,21-Jun-2018 07:11:40.151,23.18595601,61.24294096,0.0,6.432,122.0,0.0,-8.25326538,-0.54025269,6.16062927,0.05186886,
Thu Jun 21 07:11:40 GMT+03:00 2018,21-Jun-2018 07:11:41.150,23.18593129,61.24293685,0.0,4.288,121.0,0.0,-7.65968323,-0.79159546,5.34765625,-0.01380248,
Thu Jun 21 07:11:41 GMT+03:00 2018,21-Jun-2018 07:11:42.150,23.18592944,61.24293891,0.0,4.288,121.0,0.0,-8.11656189,-1.28085327,6.63638306,0.04336762,
Thu Jun 21 07:11:42 GMT+03:00 2018,21-Jun-2018 07:11:43.156,23.18593163,61.24293179,0.28,4.288,122.0,353.7,-6.19459534,-0.28707886,7.30232239,-0.00474799,
Thu Jun 21 07:11:43 GMT+03:00 2018,21-Jun-2018 07:11:44.156,23.18593431,61.24291159,0.0,4.288,120.0,0.0,-5.52998352,-1.88900757,7.0559082,-0.06551921,
Thu Jun 21 07:11:44 GMT+03:00 2018,21-Jun-2018 07:11:45.151,23.1859307,61.24291257,0.0,3.216,119.0,0.0,-4.74186707,-3.1618042,7.88598633,-0.00959296,
Thu Jun 21 07:11:45 GMT+03:00 2018,21-Jun-2018 07:11:46.151,23.18593307,61.24291998,0.0,3.216,118.0,0.0,-7.67628479,1.44429016,4.49786377,0.04840313,
Thu Jun 21 07:11:46 GMT+03:00 2018,21-Jun-2018 07:11:47.151,23.18593837,61.24292484,0.21,3.216,119.0,176.5,-6.67375183,5.07788086,3.45252991,-0.07497519,
Thu Jun 21 07:11:47 GMT+03:00 2018,21-Jun-2018 07:11:48.152,23.18594669,61.24292131,0.73,3.216,121.0,141.5,-9.42791748,0.33314514,2.84849548,-0.04451789,
Thu Jun 21 07:11:48 GMT+03:00 2018,21-Jun-2018 07:11:49.155,23.18595345,61.24292489,0.0,3.216,124.0,0.0,-9.80247498,-0.29147339,-0.7591095,0.00025673,
Thu Jun 21 07:11:49 GMT+03:00 2018,21-Jun-2018 07:11:50.151,23.18595005,61.24291921,0.0,3.216,124.0,0.0,-9.66601562,-0.0687561,-0.52928162,0.00257602,
Thu Jun 21 07:11:50 GMT+03:00 2018,21-Jun-2018 07:11:51.151,23.18594654,61.24291388,0.0,3.216,124.0,0.0,-9.86816406,-0.03179932,-0.467453,0.00763887,
Thu Jun 21 07:11:51 GMT+03:00 2018,21-Jun-2018 07:11:52.151,23.18594103,61.24291455,0.0,3.216,123.0,0.0,-9.79220581,-0.07557678,-0.73623657,0.00150278,
Thu Jun 21 07:11:52 GMT+03:00 2018,21-Jun-2018 07:11:53.152,23.1859384,61.24291419,0.0,3.216,123.0,0.0,-9.80195618,-0.06985474,-0.77041626,0.0041735,
Thu Jun 21 07:11:53 GMT+03:00 2018,21-Jun-2018 07:11:54.155,23.18593534,61.24291782,0.0,3.216,122.0,0.0,-9.83598328,-0.1708374,-0.83657837,0.00326074,
Thu Jun 21 07:11:54 GMT+03:00 2018,21-Jun-2018 07:11:55.151,23.18593679,61.24291718,0.0,3.216,123.0,0.0,-9.76489258,-0.0213623,-0.75274658,-0.00106591,
Thu Jun 21 07:11:55 GMT+03:00 2018,21-Jun-2018 07:11:56.152,23.18594167,61.24291878,0.0,3.216,122.0,0.0,-9.78237915,-0.17811584,-0.72392273,-0.00066302,
Thu Jun 21 07:11:56 GMT+03:00 2018,21-Jun-2018 07:11:57.151,23.18593829,61.24292037,0.0,3.216,122.0,0.0,-9.78172302,-0.1882782,-0.69903564,0.00132202,
Thu Jun 21 07:11:57 GMT+03:00 2018,21-Jun-2018 07:11:58.164,23.18593644,61.24291949,0.0,3.216,122.0,0.0,-9.77658081,-0.16746521,-0.7804718,0.00306441,
Thu Jun 21 07:11:58 GMT+03:00 2018,21-Jun-2018 07:11:59.152,23.18593484,61.24291872,0.0,3.216,122.0,0.0,-9.81394958,-0.25979614,-0.70147705,0.00104402,
Thu Jun 21 07:11:59 GMT+03:00 2018,21-Jun-2018 07:12:00.151,23.18593521,61.24291867,0.0,3.216,122.0,0.0,-9.7709198,-0.08573914,-0.73083496,0.00076831,
Thu Jun 21 07:12:00 GMT+03:00 2018,21-Jun-2018 07:12:01.155,23.18593505,61.24291885,0.0,3.216,122.0,0.0,-9.78875732,-0.16091919,-0.68467712,0.00039164,
Thu Jun 21 07:12:01 GMT+03:00 2018,21-Jun-2018 07:12:02.152,23.18593494,61.242919,0.0,3.216,122.0,0.0,-9.77719116,-0.12553406,-0.73564148,0.00088029,
Thu Jun 21 07:12:02 GMT+03:00 2018,21-Jun-2018 07:12:03.152,23.18593493,61.24291907,0.0,3.216,122.0,0.0,-9.78285217,-0.10191345,-0.74865723,0.00077909,
Thu Jun 21 07:12:03 GMT+03:00 2018,21-Jun-2018 07:12:04.150,23.18593485,61.24291904,0.0,3.216,122.0,0.0,-9.78825378,-0.14126587,-0.75602722,0.00010564,
Thu Jun 21 07:12:04 GMT+03:00 2018,21-Jun-2018 07:12:05.151,23.18593476,61.242919,0.0,3.216,122.0,0.0,-9.80059814,-0.08691406,-0.7408905,0.00041476,
Thu Jun 21 07:12:05 GMT+03:00 2018,21-Jun-2018 07:12:06.159,23.18593475,61.24291897,0.0,3.216,122.0,0.0,-9.78408813,-0.11497498,-0.72491455,0.0007936,
Thu Jun 21 07:12:06 GMT+03:00 2018,21-Jun-2018 07:12:07.152,23.18593466,61.2429189,0.0,3.216,122.0,0.0,-9.7816925,-0.1072998,-0.76791382,0.00104512,
Thu Jun 21 07:12:07 GMT+03:00 2018,21-Jun-2018 07:12:08.151,23.18593468,61.24291888,0.0,3.216,122.0,0.0,-9.76428223,-0.15312195,-0.15919495,-0.00382906,
Thu Jun 21 07:12:08 GMT+03:00 2018,21-Jun-2018 07:12:09.152,23.18593462,61.24291885,0.0,3.216,122.0,0.0,-9.84938049,0.07725525,0.25415039,-0.00817081,
Thu Jun 21 07:12:09 GMT+03:00 2018,21-Jun-2018 07:12:10.157,23.18591754,61.2429245,1.18,3.216,122.0,307.2,-10.0280304,-0.76417542,-0.83174133,0.0440869,
Thu Jun 21 07:12:10 GMT+03:00 2018,21-Jun-2018 07:12:11.152,23.18589823,61.24293229,1.34,3.216,122.0,344.7,-9.77978516,-1.5362854,-0.66612244,0.01200384,
