GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 
-,11-Jun-2018 17:51:30.147,-,-,-,-,-,-,-8.49578857,0.28030396,4.73968506,-0.00384782,
-,11-Jun-2018 17:51:31.153,-,-,-,-,-,-,-8.44537354,0.46974182,4.74423218,0.00072007,
-,11-Jun-2018 17:51:32.146,-,-,-,-,-,-,-8.90180969,-0.55203247,3.78929138,-0.00604043,
-,11-Jun-2018 17:51:33.149,-,-,-,-,-,-,-8.8605957,-0.53019714,3.81549072,-0.01453644,
-,11-Jun-2018 17:51:34.148,-,-,-,-,-,-,-8.8605957,-0.53019714,3.81549072,-0.01453644,
-,11-Jun-2018 17:51:35.146,-,-,-,-,-,-,-8.8605957,-0.53019714,3.81549072,-0.01453644,
-,11-Jun-2018 17:51:36.145,-,-,-,-,-,-,-8.8605957,-0.53019714,3.81549072,-0.01453644,
-,11-Jun-2018 17:51:37.145,-,-,-,-,-,-,-8.75340271,0.38076782,4.72888184,-0.01500262,
-,11-Jun-2018 17:51:38.147,-,-,-,-,-,-,-8.7882843,0.2016449,4.70404053,0.01689523,
-,11-Jun-2018 17:51:39.147,-,-,-,-,-,-,-8.17796326,-2.71627808,4.30371094,-0.01017239,
-,11-Jun-2018 17:51:40.147,-,-,-,-,-,-,-8.42472839,-0.3558197,3.01132202,-0.00593988,
-,11-Jun-2018 17:51:41.146,-,-,-,-,-,-,-9.50642395,0.12780762,-0.09101868,-0.00098822,
-,11-Jun-2018 17:51:42.146,-,-,-,-,-,-,-8.52931213,0.34237671,2.31900024,-0.09773403,
-,11-Jun-2018 17:51:43.146,-,-,-,-,-,-,-9.47102356,0.77140808,3.98466492,0.02915032,
-,11-Jun-2018 17:51:44.146,-,-,-,-,-,-,-10.05992126,0.25311279,5.7263031,0.04117958,
-,11-Jun-2018 17:51:45.147,-,-,-,-,-,-,-8.94677734,0.80628967,3.86274719,0.00632873,
-,11-Jun-2018 17:51:46.146,-,-,-,-,-,-,-7.28942871,4.69706726,5.87277222,0.06817991,
-,11-Jun-2018 17:51:47.146,-,-,-,-,-,-,-4.71272278,4.74015808,2.21087646,0.0278725,
-,11-Jun-2018 17:51:48.147,-,-,-,-,-,-,-9.29437256,0.12527466,-0.08468628,0.19417898,
-,11-Jun-2018 17:51:49.151,-,-,-,-,-,-,-2.19137573,-2.37457275,0.69366455,-0.06761576,
-,11-Jun-2018 17:51:50.146,-,-,-,-,-,-,-8.89505005,-4.11192322,3.64369202,-0.01117731,
-,11-Jun-2018 17:51:51.146,-,-,-,-,-,-,-9.97871399,-1.76017761,3.27189636,0.0859918,
-,11-Jun-2018 17:51:52.148,-,-,-,-,-,-,-7.62858582,-0.87747192,-2.65661621,-0.09529211,
-,11-Jun-2018 17:51:53.146,-,-,-,-,-,-,-9.55633545,-0.10174561,-1.08781433,0.00542491,
-,11-Jun-2018 17:51:54.147,-,-,-,-,-,-,-9.61526489,0.44467163,-0.96841431,0.01400974,
-,11-Jun-2018 17:51:55.146,-,-,-,-,-,-,-9.52851868,0.21026611,-0.83547974,0.00982653,
-,11-Jun-2018 17:51:56.146,-,-,-,-,-,-,-10.33682251,-0.24087524,-0.96502686,0.00332226,
-,11-Jun-2018 17:51:57.149,-,-,-,-,-,-,-9.55033875,-0.49690247,-1.15690613,-0.00681751,
-,11-Jun-2018 17:51:58.145,-,-,-,-,-,-,-9.39907837,-0.31440735,-0.91259766,-0.03627241,
-,11-Jun-2018 17:51:59.146,-,-,-,-,-,-,-9.60307312,0.45565796,-0.39610291,0.00408193,
-,11-Jun-2018 17:52:00.146,-,-,-,-,-,-,-9.65376282,0.27275085,0.87188721,-0.00092309,
-,11-Jun-2018 17:52:01.146,-,-,-,-,-,-,-10.17674255,-0.50132751,-0.80404663,-0.00450231,
-,11-Jun-2018 17:52:02.146,-,-,-,-,-,-,-10.17674255,-0.50132751,-0.80404663,-0.00450231,
-,11-Jun-2018 17:52:03.147,-,-,-,-,-,-,-10.17674255,-0.50132751,-0.80404663,-0.00450231,
-,11-Jun-2018 17:52:04.146,-,-,-,-,-,-,-10.17674255,-0.50132751,-0.80404663,-0.00450231,
-,11-Jun-2018 17:52:05.147,-,-,-,-,-,-,-10.17674255,-0.50132751,-0.80404663,-0.00450231,
-,11-Jun-2018 17:52:06.145,-,-,-,-,-,-,-10.17674255,-0.50132751,-0.80404663,-0.00450231,
-,11-Jun-2018 17:52:07.146,-,-,-,-,-,-,-10.17674255,-0.50132751,-0.80404663,-0.00450231,
-,11-Jun-2018 17:52:08.146,-,-,-,-,-,-,-10.17674255,-0.50132751,-0.80404663,-0.00450231,
-,11-Jun-2018 17:52:09.146,-,-,-,-,-,-,-10.17674255,-0.50132751,-0.80404663,-0.00450231,
-,11-Jun-2018 17:52:10.146,-,-,-,-,-,-,-10.17674255,-0.50132751,-0.80404663,-0.00450231,
-,11-Jun-2018 17:52:11.146,-,-,-,-,-,-,-10.17674255,-0.50132751,-0.80404663,-0.00450231,
-,11-Jun-2018 17:52:12.146,-,-,-,-,-,-,-10.17674255,-0.50132751,-0.80404663,-0.00450231,
-,11-Jun-2018 17:52:13.146,-,-,-,-,-,-,-10.17674255,-0.50132751,-0.80404663,-0.00450231,
-,11-Jun-2018 17:52:14.146,-,-,-,-,-,-,-10.17674255,-0.50132751,-0.80404663,-0.00450231,
-,11-Jun-2018 17:52:15.146,-,-,-,-,-,-,-10.17674255,-0.50132751,-0.80404663,-0.00450231,
-,11-Jun-2018 17:52:16.146,-,-,-,-,-,-,-10.17674255,-0.50132751,-0.80404663,-0.00450231,
-,11-Jun-2018 17:52:17.146,-,-,-,-,-,-,-10.17674255,-0.50132751,-0.80404663,-0.00450231,
-,11-Jun-2018 17:52:18.146,-,-,-,-,-,-,-10.17674255,-0.50132751,-0.80404663,-0.00450231,
-,11-Jun-2018 17:52:19.146,-,-,-,-,-,-,-10.17674255,-0.50132751,-0.80404663,-0.00450231,
-,11-Jun-2018 17:52:20.146,-,-,-,-,-,-,-10.17674255,-0.50132751,-0.80404663,-0.00450231,
-,11-Jun-2018 17:52:21.146,-,-,-,-,-,-,-10.17674255,-0.50132751,-0.80404663,-0.00450231,
-,11-Jun-2018 17:52:22.146,-,-,-,-,-,-,-10.17674255,-0.50132751,-0.80404663,-0.00450231,
-,11-Jun-2018 17:52:23.146,-,-,-,-,-,-,-10.17674255,-0.50132751,-0.80404663,-0.00450231,
-,11-Jun-2018 17:52:24.147,-,-,-,-,-,-,-10.17674255,-0.50132751,-0.80404663,-0.00450231,
-,11-Jun-2018 17:52:25.146,-,-,-,-,-,-,-10.17674255,-0.50132751,-0.80404663,-0.00450231,
-,11-Jun-2018 17:52:26.146,-,-,-,-,-,-,-10.17674255,-0.50132751,-0.80404663,-0.00450231,
-,11-Jun-2018 17:52:27.146,-,-,-,-,-,-,-10.17674255,-0.50132751,-0.80404663,-0.00450231,
-,11-Jun-2018 17:52:28.146,-,-,-,-,-,-,-10.17674255,-0.50132751,-0.80404663,-0.00450231,
-,11-Jun-2018 17:52:29.146,-,-,-,-,-,-,-10.17674255,-0.50132751,-0.80404663,-0.00450231,
-,11-Jun-2018 17:52:30.146,-,-,-,-,-,-,-10.17674255,-0.50132751,-0.80404663,-0.00450231,
-,11-Jun-2018 17:52:31.147,-,-,-,-,-,-,-10.17674255,-0.50132751,-0.80404663,-0.00450231,
-,11-Jun-2018 17:52:32.147,-,-,-,-,-,-,-10.17674255,-0.50132751,-0.80404663,-0.00450231,
-,11-Jun-2018 17:52:33.146,-,-,-,-,-,-,-10.17674255,-0.50132751,-0.80404663,-0.00450231,
-,11-Jun-2018 17:52:34.146,-,-,-,-,-,-,-10.17674255,-0.50132751,-0.80404663,-0.00450231,
-,11-Jun-2018 17:52:35.146,-,-,-,-,-,-,-10.17674255,-0.50132751,-0.80404663,-0.00450231,
-,11-Jun-2018 17:52:36.146,-,-,-,-,-,-,-10.17674255,-0.50132751,-0.80404663,-0.00450231,
-,11-Jun-2018 17:52:37.146,-,-,-,-,-,-,-10.17674255,-0.50132751,-0.80404663,-0.00450231,
