GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, !! HV Volts(V),!! Inst. kPower(kW),!! SOC (Usable)(%),!! SOC(Raw)(%),!Engine Coolant Temp(°C),!Engine Oil Temp(°C),!EV km this Cycle(km),!Fuel Remaining(Gallons),!HV Battery Temp(°C),!Hybrid Pack Remaining (SOC)(%),!Last Charge AC Wh(Wh),!Power Electronics Cooling Temp(°C),!Speed kmh(kmh),!Tran Temp(°C),* kWh Used (2011/2012)(kWh),*Bat Coolant Pump RPM(RPM),*Bat Coolant Valve(?),*Bat heat(W),Ambient air temp(°C),Driving efficiency(wh/km),Engine Coolant Temperature(°C),Engine Oil Temperature(°C),Engine RPM(rpm),Fuel used (trip)(l),GPS Altitude(m),Hybrid Battery Charge (%)(%),kw used(kwh),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Speed (OBD)(km/h),Trip average Litres/100 KM(l/100km),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s)
Sat Oct 27 12:59:36 GMT+03:00 2018,27-Oct-2018 12:59:39.419,23.18581769,61.24286653,0.0,4.288,132.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,132,-,-,-,-,-,-,-,-,10445.5859375,0
Sat Oct 27 12:59:37 GMT+03:00 2018,27-Oct-2018 12:59:40.412,23.18582705,61.24285418,0.0,4.288,137.0,0.0,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,137,-,0,-,-,-,-,-,-,10445.5859375,0
Sat Oct 27 12:59:38 GMT+03:00 2018,27-Oct-2018 12:59:41.411,23.18582405,61.24284971,0.0,4.288,138.0,0.0,-,0,-,-,-,-,-,-,12,-,12500,30,-,-,-,-,-,-,-,0,-,-,-,-,138,-,0,-,-,-,-,-,-,10445.5859375,0
Sat Oct 27 12:59:39 GMT+03:00 2018,27-Oct-2018 12:59:42.412,23.18581189,61.24283974,0.0,4.288,141.0,0.0,-,0,-,-,-,-,-,-,12,-,12500,30,-,-,-,0,0,0,-,0,-,-,-,-,141,-,0,-,-,-,-,-,-,10445.5859375,0
Sat Oct 27 12:59:40 GMT+03:00 2018,27-Oct-2018 12:59:43.416,23.18580674,61.24284972,0.0,3.216,141.0,0.0,-,0,-,-,-,-,-,-,12,-,12500,30,-,-,-,0,0,0,-,0,-,-,-,-,141,-,0,-,-,-,-,-,-,10445.5859375,0
Sat Oct 27 12:59:41 GMT+03:00 2018,27-Oct-2018 12:59:44.411,23.18580328,61.24285767,0.0,3.216,140.0,0.0,-,0,-,-,-,-,-,-,12,-,12500,30,-,-,-,0,0,0,-,0,-,-,-,-,140,-,0,-,-,-,-,-,-,10445.5859375,0
Sat Oct 27 12:59:42 GMT+03:00 2018,27-Oct-2018 12:59:45.412,23.18580354,61.24286331,0.0,3.216,140.0,0.0,-,0,-,-,-,-,-,-,12,-,12500,30,-,-,-,0,0,0,-,0,-,-,-,-,140,-,0,-,-,-,-,-,-,10445.5859375,0
Sat Oct 27 12:59:43 GMT+03:00 2018,27-Oct-2018 12:59:46.413,23.18580602,61.24286385,0.0,3.216,139.0,0.0,-,0,-,-,-,-,-,-,12,-,12500,30,-,-,-,0,0,0,-,0,-,-,-,-,139,-,0,-,-,-,-,-,-,10445.5859375,0
Sat Oct 27 12:59:44 GMT+03:00 2018,27-Oct-2018 12:59:47.416,23.18580166,61.24286396,0.0,4.288,139.0,0.0,-,0,-,-,-,-,-,-,12,-,12500,30,-,-,-,0,0,0,-,0,-,-,-,-,139,-,0,-,-,-,-,-,-,10445.5859375,0
Sat Oct 27 12:59:45 GMT+03:00 2018,27-Oct-2018 12:59:48.419,23.18580202,61.24286462,0.0,3.216,139.0,0.0,-,0,-,-,-,-,-,-,12,-,12500,30,-,-,-,0,0,0,-,0,-,-,-,-,139,-,0,-,-,-,-,-,-,10445.5859375,0
Sat Oct 27 12:59:46 GMT+03:00 2018,27-Oct-2018 12:59:49.418,23.18580169,61.242865,0.0,3.216,139.0,0.0,-,0,-,-,-,-,-,-,12,-,12500,30,-,-,-,0,0,0,-,0,-,-,-,-,139,-,0,-,-,-,-,-,-,10445.5859375,0
Sat Oct 27 12:59:47 GMT+03:00 2018,27-Oct-2018 12:59:50.414,23.18580216,61.242865,0.0,4.288,139.0,0.0,-,0,-,-,-,-,-,-,12,-,12500,30,-,-,-,0,0,0,-,0,-,-,-,-,139,-,0,-,-,-,-,-,-,10445.5859375,0
Sat Oct 27 12:59:48 GMT+03:00 2018,27-Oct-2018 12:59:51.413,23.18580241,61.24286512,0.0,4.288,139.0,0.0,-,0,-,-,-,-,-,-,12,-,12500,30,-,-,-,0,0,0,-,0,-,-,-,-,139,-,0,-,-,-,-,-,-,10445.5859375,0
Sat Oct 27 12:59:49 GMT+03:00 2018,27-Oct-2018 12:59:52.413,23.18580232,61.2428651,0.0,4.288,139.0,0.0,-,0,-,-,-,-,-,-,12,-,12500,30,-,-,-,0,0,0,-,0,-,-,-,-,139,-,0,-,-,-,-,-,-,10445.5859375,0
Sat Oct 27 12:59:50 GMT+03:00 2018,27-Oct-2018 12:59:53.414,23.18580248,61.24286512,0.0,4.288,139.0,0.0,-,0,-,-,-,-,-,-,12,-,12500,30,-,-,-,0,0,0,-,0,-,-,-,-,139,-,0,-,-,-,-,-,-,10445.5859375,0
Sat Oct 27 12:59:51 GMT+03:00 2018,27-Oct-2018 12:59:54.413,23.18580265,61.24286533,0.0,4.288,139.0,0.0,-,0,-,-,-,-,-,-,12,-,12500,30,-,-,-,0,0,0,-,0,-,-,-,-,139,-,0,-,-,-,-,-,-,10445.5859375,0
Sat Oct 27 12:59:52 GMT+03:00 2018,27-Oct-2018 12:59:55.413,23.18580255,61.24286556,0.0,4.288,139.0,0.0,-,0,-,-,-,-,-,-,12,-,12500,30,-,-,-,0,0,0,-,0,-,-,-,-,139,-,0,-,-,-,-,-,-,10445.5859375,0
Sat Oct 27 12:59:53 GMT+03:00 2018,27-Oct-2018 12:59:56.414,23.18580219,61.24286568,0.0,4.288,139.0,0.0,-,0,-,-,-,-,-,-,12,-,12500,30,-,-,-,0,0,0,-,0,-,-,-,-,139,-,0,-,-,-,-,-,-,10445.5859375,0
Sat Oct 27 12:59:54 GMT+03:00 2018,27-Oct-2018 12:59:57.417,23.18580248,61.24286585,0.0,4.288,139.0,0.0,-,0,-,-,-,-,-,-,12,-,12500,30,-,-,-,0,0,0,-,0,-,-,-,-,139,-,0,-,-,-,-,-,-,10445.5859375,0
Sat Oct 27 12:59:55 GMT+03:00 2018,27-Oct-2018 12:59:58.414,23.18580234,61.24286627,0.0,4.288,139.0,0.0,-,0,-,-,-,-,-,-,12,-,12500,30,-,-,-,0,0,0,-,0,-,-,-,-,139,-,0,-,-,-,-,-,-,10445.5859375,0
