GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, !! HV Volts(V),!! Inst. kPower(kW),!! SOC (Usable)(%),!! SOC(Raw)(%),!Engine Coolant Temp(°C),!Engine Oil Temp(°C),!EV km this Cycle(km),!Fuel Remaining(Gallons),!HV Battery Temp(°C),!Hybrid Pack Remaining (SOC)(%),!Last Charge AC Wh(Wh),!Power Electronics Cooling Temp(°C),!Speed kmh(kmh),*Bat heat(W),Ambient air temp(°C),Driving efficiency(wh/km),Engine RPM(rpm),Fuel used (trip)(l),GPS Altitude(m),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Trip average Litres/100 KM(l/100km),Trip Distance(km)
-,09-Jul-2018 06:46:38.465,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,09-Jul-2018 06:46:39.460,-,-,-,-,-,-,352.09375,0.42251253,99.40119934,86.27451324,21,25,0,1.24162662,22,86.27451324,-,-,-,-,-,0,-,-,-,-,-,-,-,-
-,09-Jul-2018 06:46:40.459,-,-,-,-,-,-,352.09375,0.42251253,99.40119934,86.27451324,21,25,0,1.24162662,22,86.27451324,13080,30,0,0,-,∞,0,-,-,-,-,-,-,-
-,09-Jul-2018 06:46:41.473,-,-,-,-,-,-,352.09375,0.42251253,99.40119934,86.27451324,21,25,0,1.24162662,22,86.27451324,13080,30,0,0,16,∞,0,-,-,-,-,-,-,-
Mon Jul 09 06:46:41 GMT+03:00 2018,09-Jul-2018 06:46:42.460,23.18606397,61.24296768,0.28,30.016,114.0,155.5,352.09375,0.42251253,99.40119934,86.27451324,21,25,0,1.24162662,22,86.27451324,13080,30,0,0,16,∞,0,-,-,-,-,-,-,-
Mon Jul 09 06:46:42 GMT+03:00 2018,09-Jul-2018 06:46:43.462,23.18597182,61.24300837,0.3,28.944,109.0,155.5,352.09375,0.42251253,99.40119934,86.27451324,21,25,0,1.24162662,22,86.27451324,13080,30,0,0,16,∞,0,-,-,-,-,-,-,-
Mon Jul 09 06:46:43 GMT+03:00 2018,09-Jul-2018 06:46:44.463,23.18564628,61.24309934,0.85,32.16,93.0,227.4,352.09375,0.5281406,99.40119934,86.27451324,21,25,0,1.24162662,22,86.27451324,13080,30,0,0,16,∞,0,-,93,-,-,-,-,-
Mon Jul 09 06:46:44 GMT+03:00 2018,09-Jul-2018 06:46:45.462,23.1858347,61.24299352,0.0,21.44,113.0,0.0,352.09375,0.5281406,99.40119934,86.27451324,21,25,0,1.24162662,22,86.27451324,13080,30,0,0,16,∞,0,-,113,-,-,-,-,-
Mon Jul 09 06:46:45 GMT+03:00 2018,09-Jul-2018 06:46:46.460,23.18602651,61.24289085,0.72,13.936001,112.0,227.4,352.09375,0.5281406,99.40119934,86.27451324,21,25,0,1.24162662,22,86.27451324,13080,30,0,0,16,∞,0,-,112,-,-,-,-,-
Mon Jul 09 06:46:46 GMT+03:00 2018,09-Jul-2018 06:46:47.464,23.18580994,61.24292518,0.0,8.576,113.0,0.0,352.09375,0.42251253,99.40119934,86.27451324,21,25,0,1.24162662,22,86.27451324,13080,30,0,0,16,∞,0,-,113,-,-,-,-,-
Mon Jul 09 06:46:47 GMT+03:00 2018,09-Jul-2018 06:46:48.461,23.18585655,61.2429483,0.0,6.432,108.0,0.0,352.09375,0.42251253,99.40119934,86.27451324,21,25,0,1.24162662,22,86.27451324,13080,30,0,0,16,∞,0,-,108,-,-,-,-,-
Mon Jul 09 06:46:48 GMT+03:00 2018,09-Jul-2018 06:46:49.458,23.18582994,61.24294019,0.0,5.36,111.0,0.0,352.09375,0.42251253,99.40119934,86.27451324,21,25,0,1.24162662,22,86.27451324,13080,30,0,0,16,∞,0,-,111,-,-,-,-,-
