GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, !! HV Volts(V),!! Inst. kPower(kW),!! SOC (Usable)(%),!! SOC(Raw)(%),!Engine Coolant Temp(°C),!Engine Oil Temp(°C),!EV km this Cycle(km),!Fuel Remaining(Gallons),!HV Battery Temp(°C),!Hybrid Pack Remaining (SOC)(%),!Last Charge AC Wh(Wh),!Power Electronics Cooling Temp(°C),!Speed kmh(kmh),*Bat heat(W),Ambient air temp(°C),Driving efficiency(wh/km),Engine RPM(rpm),Fuel used (trip)(l),GPS Altitude(m),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Trip average Litres/100 KM(l/100km),Trip Distance(km)
Sat Jul 21 12:35:57 GMT+03:00 2018,21-Jul-2018 12:35:58.567,22.92069863,61.32088065,10.62,5.36,83.0,173.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,0,0,-,0.00303931
Sat Jul 21 12:35:58 GMT+03:00 2018,21-Jul-2018 12:35:59.571,22.92055021,61.32081014,11.89,3.216,90.0,172.4,351.671875,0,71.25748444,67.84313965,27,-,-,-,-,-,-,22.0,-,-,22,0,-,-,90,100,0,0,-,0.00303931
Sat Jul 21 12:36:00 GMT+03:00 2018,21-Jul-2018 12:36:00.573,22.92065144,61.32071684,10.53,6.432,64.0,173.1,351.671875,0,71.25748444,67.84313965,27,29,0.41,2.81191921,23,67.84313965,1460,30,-,-,22,0,-,-,64,100,0,0,-,0.00303931
Sat Jul 21 12:36:01 GMT+03:00 2018,21-Jul-2018 12:36:01.567,22.92047839,61.32052471,10.91,3.216,86.0,172.8,351.671875,0,71.25748444,67.84313965,27,29,0.41,2.81191921,23,67.84313965,1460,30,39,0,21,0,0,-,86,100,0,0,-,0.03319764
Sat Jul 21 12:36:02 GMT+03:00 2018,21-Jul-2018 12:36:02.569,22.92050822,61.32043045,10.73,4.288,86.0,171.4,351,-0.50895,71.25748444,67.84313965,27,29,0.44,2.81191921,23,67.84313965,1460,30,39,0,21,-13.05000019,0,-,86,100,0,0,-,0.03319764
Sat Jul 21 12:36:03 GMT+03:00 2018,21-Jul-2018 12:36:03.570,22.9206067,61.32035338,10.56,5.36,83.0,170.8,351,-0.50895,71.25748444,67.84313965,27,29,0.44,2.81191921,23,67.84313965,1460,30,39,0,21,-13.05000019,0,-,83,100,0,0,-,0.03319764
Sat Jul 21 12:36:04 GMT+03:00 2018,21-Jul-2018 12:36:04.568,22.92066265,61.32026046,10.26,4.288,84.0,170.8,351,-0.50895,71.25748444,67.84313965,27,29,0.44,2.81191921,23,67.84313965,1460,30,36,0,21,-14.13750076,0,-,84,100,0,0,3.44050145,0.03319764
Sat Jul 21 12:36:05 GMT+03:00 2018,21-Jul-2018 12:36:05.569,22.920686,61.32017449,10.09,3.216,81.0,170.5,351,-0.50895,71.25748444,67.84313965,27,29,0.44,2.81191921,23,67.84313965,1460,30,36,0,21,-14.13750076,0,-,81,100,0,0,3.44050145,0.06960639
Sat Jul 21 12:36:06 GMT+03:00 2018,21-Jul-2018 12:36:06.568,22.92071219,61.32009083,9.66,3.216,81.0,170.0,349.703125,-2.08073354,71.25748444,67.84313965,27,29,0.47999999,2.77540088,23,67.84313965,1460,30,36,0,21,-57.79815292,0,-,81,100,0,0,3.44050145,0.06960639
Sat Jul 21 12:36:07 GMT+03:00 2018,21-Jul-2018 12:36:07.564,22.92074699,61.32001323,9.37,3.216,81.0,169.7,349.703125,-2.08073354,71.25748444,67.84313965,27,29,0.47999999,2.77540088,23,67.84313965,1460,30,32,0,21,-65.02292633,0,-,81,100,0,0,3.44049931,0.06960639
Sat Jul 21 12:36:08 GMT+03:00 2018,21-Jul-2018 12:36:08.567,22.92075881,61.31993026,9.18,4.288,82.0,173.2,345.46875,-8.58489895,71.25748444,67.84313965,27,29,0.47999999,2.77540088,23,67.84313965,1460,30,32,0,21,-268.27807617,0,-,82,100,0,0,3.44049931,0.09510986
Sat Jul 21 12:36:09 GMT+03:00 2018,21-Jul-2018 12:36:09.563,22.92071937,61.31986761,7.47,5.36,82.0,189.9,345.46875,-8.58489895,71.25748444,67.84313965,27,29,0.5,2.66584539,23,67.84313965,1460,30,32,0,21,-268.27807617,0,-,82,100,0,0,3.44049931,0.09510986
