GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 
Wed May 30 10:16:55 GMT+03:00 2018,30-May-2018 10:16:55.726,23.18591482,61.24291387,0.0,9.648001,130.0,0.0,8.13363647,0.21772766,5.13444519,-0.01867706,
Wed May 30 10:16:56 GMT+03:00 2018,30-May-2018 10:16:56.725,23.18591794,61.24291303,0.0,9.648001,129.0,0.0,8.05493164,0.13163757,5.16862488,-0.01737989,
Wed May 30 10:16:57 GMT+03:00 2018,30-May-2018 10:16:57.725,23.18591242,61.24291252,0.0,9.648001,129.0,0.0,8.10618591,0.09088135,4.81893921,-0.03807402,
Wed May 30 10:16:58 GMT+03:00 2018,30-May-2018 10:16:58.725,23.18591521,61.24291434,0.0,9.648001,129.0,0.0,8.29170227,-0.02732849,5.18994141,-0.01011157,
Wed May 30 10:16:59 GMT+03:00 2018,30-May-2018 10:16:59.725,23.18591796,61.24291255,0.0,9.648001,129.0,0.0,8.23373413,-0.00601196,5.01673889,-0.01658088,
Wed May 30 10:17:00 GMT+03:00 2018,30-May-2018 10:17:00.726,23.18591877,61.24291118,0.0,9.648001,129.0,0.0,8.22921753,0.01464844,5.13124084,-0.01317467,
Wed May 30 10:17:01 GMT+03:00 2018,30-May-2018 10:17:01.726,23.18591231,61.24290996,0.0,9.648001,129.0,0.0,8.15983582,0.02749634,4.85771179,-0.03139383,
Wed May 30 10:17:02 GMT+03:00 2018,30-May-2018 10:17:02.728,23.18590081,61.24290774,0.0,9.648001,130.0,0.0,8.3160553,-0.23460388,4.92405701,-0.01789081,
Wed May 30 10:17:03 GMT+03:00 2018,30-May-2018 10:17:03.725,23.18590071,61.24290792,0.0,9.648001,131.0,0.0,8.37089539,-0.36637878,4.2638092,-0.04107547,
Wed May 30 10:17:04 GMT+03:00 2018,30-May-2018 10:17:04.725,23.18590189,61.24290754,0.0,9.648001,130.0,0.0,8.20730591,-0.15615845,5.02323914,-0.01813605,
Wed May 30 10:17:05 GMT+03:00 2018,30-May-2018 10:17:05.725,23.18590108,61.24290677,0.0,9.648001,131.0,0.0,8.20828247,-0.09477234,4.95536804,-0.02199584,
Wed May 30 10:17:06 GMT+03:00 2018,30-May-2018 10:17:06.725,23.18590351,61.24290716,0.0,9.648001,130.0,0.0,8.28344727,0.02485657,5.05264282,-0.02292871,
Wed May 30 10:17:07 GMT+03:00 2018,30-May-2018 10:17:07.727,23.18590341,61.24290714,0.0,9.648001,130.0,0.0,8.94946289,-0.93426514,5.53559875,0.07748765,
Wed May 30 10:17:08 GMT+03:00 2018,30-May-2018 10:17:08.726,23.18590324,61.24290701,0.0,9.648001,130.0,0.0,8.1786499,0.20993042,5.09739685,-0.01068445,
Wed May 30 10:17:09 GMT+03:00 2018,30-May-2018 10:17:09.725,23.18590313,61.24290705,0.0,9.648001,130.0,0.0,8.2111969,0.66845703,5.37176514,0.00312108,
Wed May 30 10:17:10 GMT+03:00 2018,30-May-2018 10:17:10.725,23.18590311,61.24290708,0.0,9.648001,130.0,0.0,8.24107361,0.38812256,4.90576172,-0.00934663,
Wed May 30 10:17:11 GMT+03:00 2018,30-May-2018 10:17:11.726,23.18590308,61.24290709,0.0,9.648001,130.0,0.0,8.50802612,0.25514221,4.81533813,-0.00252998,
Wed May 30 10:17:12 GMT+03:00 2018,30-May-2018 10:17:12.726,23.18590309,61.24290698,0.0,9.648001,130.0,0.0,8.41346741,-0.01393127,4.92321777,-0.0103662,
Wed May 30 10:17:13 GMT+03:00 2018,30-May-2018 10:17:13.725,23.18590322,61.24290701,0.0,9.648001,130.0,0.0,8.40219116,0.31256104,4.73634338,-0.01570708,
Wed May 30 10:17:14 GMT+03:00 2018,30-May-2018 10:17:14.725,23.18590305,61.24290698,0.0,9.648001,130.0,0.0,8.57533264,-0.43896484,4.89732361,-0.017591,
Wed May 30 10:17:15 GMT+03:00 2018,30-May-2018 10:17:15.725,23.18590285,61.24290697,0.0,9.648001,130.0,0.0,8.58630371,-0.09809875,4.32260132,-0.01945537,
Wed May 30 10:17:16 GMT+03:00 2018,30-May-2018 10:17:16.725,23.18590254,61.24290694,0.0,9.648001,130.0,0.0,8.55984497,-0.03549194,4.46504211,-0.02274346,
Wed May 30 10:17:17 GMT+03:00 2018,30-May-2018 10:17:17.725,23.18590259,61.2429069,0.0,9.648001,130.0,0.0,8.75819397,-0.23208618,4.06486511,-0.01488614,
Wed May 30 10:17:18 GMT+03:00 2018,30-May-2018 10:17:18.725,23.18590251,61.2429069,0.0,9.648001,130.0,0.0,8.67318726,0.18255615,4.36654663,-0.0090124,
Wed May 30 10:17:19 GMT+03:00 2018,30-May-2018 10:17:19.725,23.18590235,61.24290686,0.0,9.648001,130.0,0.0,8.74552917,-0.21617126,4.63156128,0.00960869,
Wed May 30 10:17:20 GMT+03:00 2018,30-May-2018 10:17:20.726,23.18590232,61.2429068,0.0,9.648001,130.0,0.0,8.60725403,-0.04437256,4.76309204,-0.0108891,
Wed May 30 10:17:21 GMT+03:00 2018,30-May-2018 10:17:21.725,23.18590213,61.24290681,0.0,9.648001,130.0,0.0,8.16494751,0.26091003,4.61312866,-0.04308778,
Wed May 30 10:17:22 GMT+03:00 2018,30-May-2018 10:17:22.726,23.18589693,61.24289907,0.27,9.648001,131.0,198.5,9.25883484,0.03997803,3.59629822,-0.00616534,
Wed May 30 10:17:23 GMT+03:00 2018,30-May-2018 10:17:23.727,23.18589622,61.24289137,0.0,9.648001,131.0,0.0,9.1048584,0.05827332,3.27140808,-0.01319367,
Wed May 30 10:17:24 GMT+03:00 2018,30-May-2018 10:17:24.725,23.18589867,61.24289194,0.0,9.648001,131.0,0.0,9.04484558,0.00508118,3.12632751,-0.01131371,
Wed May 30 10:17:25 GMT+03:00 2018,30-May-2018 10:17:25.725,23.18588931,61.2428946,0.0,9.648001,131.0,0.0,9.13841248,0.21559143,3.14111328,-0.01414394,
Wed May 30 10:17:26 GMT+03:00 2018,30-May-2018 10:17:26.725,23.18588205,61.24289299,0.0,9.648001,131.0,0.0,9.05436707,0.00727844,3.71577454,-0.00942813,
Wed May 30 10:17:27 GMT+03:00 2018,30-May-2018 10:17:27.725,23.1858801,61.24288992,0.0,9.648001,131.0,0.0,8.25642395,0.09515381,5.27085876,-0.00086129,
Wed May 30 10:17:28 GMT+03:00 2018,30-May-2018 10:17:28.725,23.18587681,61.24288554,0.0,9.648001,132.0,0.0,8.3343811,0.34294128,4.84135437,-0.01460768,
Wed May 30 10:17:29 GMT+03:00 2018,30-May-2018 10:17:29.725,23.18587649,61.24288119,0.0,9.648001,132.0,0.0,8.08113098,0.94677734,4.79890442,-0.03650874,
Wed May 30 10:17:30 GMT+03:00 2018,30-May-2018 10:17:30.725,23.18587776,61.2428754,0.0,9.648001,133.0,0.0,7.68937683,0.63722229,4.51127625,-0.08833313,
GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 
Wed May 30 10:17:32 GMT+03:00 2018,30-May-2018 10:17:32.652,23.18587519,61.24287347,0.0,9.648001,133.0,0.0,8.41316223,-0.07421875,6.1360321,0.06207937,
Wed May 30 10:17:33 GMT+03:00 2018,30-May-2018 10:17:33.654,23.18587488,61.24287115,0.0,9.648001,133.0,0.0,8.32342529,0.53953552,5.31532288,-0.01002069,
Wed May 30 10:17:34 GMT+03:00 2018,30-May-2018 10:17:34.653,23.18587689,61.24287124,0.0,9.648001,133.0,0.0,8.49937439,0.5113678,4.80917358,-0.00258249,
Wed May 30 10:17:35 GMT+03:00 2018,30-May-2018 10:17:35.653,23.18587643,61.2428704,0.0,9.648001,134.0,0.0,8.46130371,0.50698853,4.61860657,-0.01232438,
Wed May 30 10:17:36 GMT+03:00 2018,30-May-2018 10:17:36.653,23.18587855,61.24286958,0.0,9.648001,134.0,0.0,8.38937378,0.5584259,4.73551941,-0.01575398,
Wed May 30 10:17:37 GMT+03:00 2018,30-May-2018 10:17:37.653,23.18587747,61.24287194,0.0,9.648001,133.0,0.0,8.2752533,0.46476746,4.78181458,-0.01460633,
Wed May 30 10:17:38 GMT+03:00 2018,30-May-2018 10:17:38.653,23.18587605,61.24287237,0.0,9.648001,133.0,0.0,8.49597168,0.3106842,4.61517334,-0.013331,
Wed May 30 10:17:39 GMT+03:00 2018,30-May-2018 10:17:39.653,23.18587653,61.24287275,0.0,9.648001,133.0,0.0,8.59919739,0.01248169,5.22425842,-0.01048848,
Wed May 30 10:17:40 GMT+03:00 2018,30-May-2018 10:17:40.653,23.18587681,61.24287291,0.0,9.648001,133.0,0.0,8.35281372,-0.01574707,4.25592041,-0.04380947,
Wed May 30 10:17:41 GMT+03:00 2018,30-May-2018 10:17:41.654,23.18587643,61.24287267,0.0,9.648001,133.0,0.0,8.19132996,0.01631165,5.03985596,-0.00546342,
Wed May 30 10:17:42 GMT+03:00 2018,30-May-2018 10:17:42.653,23.1858764,61.24287267,0.0,9.648001,133.0,0.0,8.38224792,-0.13172913,4.82058716,-0.01364923,
Wed May 30 10:17:43 GMT+03:00 2018,30-May-2018 10:17:43.653,23.18587642,61.24287269,0.0,9.648001,133.0,0.0,8.16943359,0.26768494,5.16899109,-0.01580139,
Wed May 30 10:17:44 GMT+03:00 2018,30-May-2018 10:17:44.653,23.18587648,61.24287272,0.0,9.648001,133.0,0.0,8.11677551,0.27700806,5.31962585,-0.00975829,
Wed May 30 10:17:45 GMT+03:00 2018,30-May-2018 10:17:45.653,23.18587642,61.24287276,0.0,9.648001,131.0,0.0,8.18655396,-0.27804565,4.81890869,-0.01627894,
Wed May 30 10:17:46 GMT+03:00 2018,30-May-2018 10:17:46.653,23.18587645,61.24287281,0.0,9.648001,131.0,0.0,8.31999207,-0.39385986,5.19155884,0.00106269,
Wed May 30 10:17:47 GMT+03:00 2018,30-May-2018 10:17:47.655,23.18587643,61.24287281,0.0,9.648001,132.0,0.0,8.00709534,0.0771637,5.33728027,-0.01427427,
Wed May 30 10:17:48 GMT+03:00 2018,30-May-2018 10:17:48.653,23.18587641,61.24287284,0.0,9.648001,132.0,0.0,8.24111938,-0.00549316,4.82344055,-0.02603817,
Wed May 30 10:17:49 GMT+03:00 2018,30-May-2018 10:17:49.654,23.1858763,61.24287281,0.0,9.648001,132.0,0.0,8.28456116,0.2220459,5.13510132,-0.01881145,
Wed May 30 10:17:50 GMT+03:00 2018,30-May-2018 10:17:50.653,23.18587626,61.24287283,0.0,9.648001,132.0,0.0,8.37989807,0.0448761,5.05581665,-0.00176471,
Wed May 30 10:17:51 GMT+03:00 2018,30-May-2018 10:17:51.654,23.18587625,61.24287283,0.0,9.648001,132.0,0.0,8.25325012,0.15643311,5.12654114,-0.01201215,
Wed May 30 10:17:52 GMT+03:00 2018,30-May-2018 10:17:52.653,23.18587625,61.24287286,0.0,9.648001,132.0,0.0,5.576828,3.31886292,6.20547485,-0.08412522,
Wed May 30 10:17:53 GMT+03:00 2018,30-May-2018 10:17:53.652,23.18587618,61.24287288,0.0,9.648001,132.0,0.0,6.73403931,5.76957703,4.48120117,0.0370944,
Wed May 30 10:17:54 GMT+03:00 2018,30-May-2018 10:17:54.653,23.18587608,61.24287289,0.0,9.648001,132.0,0.0,4.66915894,6.73672485,4.98031616,-0.02174342,
Wed May 30 10:17:55 GMT+03:00 2018,30-May-2018 10:17:55.653,23.18587614,61.24287291,0.0,9.648001,132.0,0.0,2.5748291,8.76887512,3.5078125,0.00925149,
Wed May 30 10:17:56 GMT+03:00 2018,30-May-2018 10:17:56.653,23.18587608,61.24287278,0.0,9.648001,133.0,0.0,0.41215515,8.18588257,5.18002319,-0.01105064,
Wed May 30 10:17:57 GMT+03:00 2018,30-May-2018 10:17:57.653,23.1858754,61.24287212,0.0,9.648001,133.0,0.0,-5.3155365,7.04252625,-1.01275635,-0.00251321,
Wed May 30 10:17:58 GMT+03:00 2018,30-May-2018 10:17:58.653,23.18587544,61.24287214,0.0,9.648001,133.0,0.0,-5.87174988,7.89997864,1.73854065,0.01948398,
Wed May 30 10:17:59 GMT+03:00 2018,30-May-2018 10:17:59.654,23.18587551,61.24287221,0.0,9.648001,133.0,0.0,-5.4499054,8.20504761,1.82826233,0.01722896,
Wed May 30 10:18:00 GMT+03:00 2018,30-May-2018 10:18:00.653,23.1858755,61.2428722,0.0,9.648001,133.0,0.0,-5.40975952,8.17176819,1.89157104,0.01801282,
Wed May 30 10:18:01 GMT+03:00 2018,30-May-2018 10:18:01.653,23.18587551,61.2428722,0.0,9.648001,133.0,0.0,-5.32739258,8.24476624,1.97463989,0.0247657,
Wed May 30 10:18:02 GMT+03:00 2018,30-May-2018 10:18:02.653,23.18587551,61.2428722,0.0,10.72,133.0,0.0,-3.61997986,9.00280762,0.19009399,-0.01010621,
Wed May 30 10:18:03 GMT+03:00 2018,30-May-2018 10:18:03.653,23.18587553,61.2428722,0.0,10.72,133.0,0.0,-0.0375824,8.18455505,5.88323975,0.01215717,
Wed May 30 10:18:04 GMT+03:00 2018,30-May-2018 10:18:04.653,23.18587647,61.24287312,0.0,4.288,133.0,0.0,0.48287964,8.79685974,4.62840271,0.01503998,
Wed May 30 10:18:05 GMT+03:00 2018,30-May-2018 10:18:05.654,23.18587651,61.24287324,0.0,4.288,133.0,0.0,0.31047058,8.5869751,4.52410889,0.02322616,
Wed May 30 10:18:06 GMT+03:00 2018,30-May-2018 10:18:06.653,23.18587092,61.24288345,0.0,3.216,131.0,0.0,0.43034363,8.82946777,4.62245178,0.01745313,
Wed May 30 10:18:07 GMT+03:00 2018,30-May-2018 10:18:07.654,23.18585396,61.24289695,0.0,3.216,132.0,0.0,0.60638428,8.78305054,5.01226807,0.02226457,
Wed May 30 10:18:08 GMT+03:00 2018,30-May-2018 10:18:08.654,23.18584743,61.24289917,0.0,3.216,132.0,0.0,0.46495056,8.89295959,4.48016357,0.01674277,
Wed May 30 10:18:09 GMT+03:00 2018,30-May-2018 10:18:09.653,23.18584786,61.24290042,0.0,3.216,131.0,0.0,-4.53407288,9.03994751,1.29945374,0.03996736,
Wed May 30 10:18:10 GMT+03:00 2018,30-May-2018 10:18:10.653,23.18584638,61.24290054,0.0,3.216,131.0,0.0,-5.18728638,8.47120667,1.27565002,0.01911236,
Wed May 30 10:18:11 GMT+03:00 2018,30-May-2018 10:18:11.653,23.18584687,61.24290067,0.0,3.216,131.0,0.0,-5.07727051,8.47717285,1.48997498,0.01923674,
Wed May 30 10:18:12 GMT+03:00 2018,30-May-2018 10:18:12.653,23.18584582,61.24290101,0.0,3.216,132.0,0.0,0.30445862,8.37721252,5.29420471,0.07967664,
Wed May 30 10:18:13 GMT+03:00 2018,30-May-2018 10:18:13.653,23.18584617,61.24290157,0.0,3.216,131.0,0.0,0.27854919,8.42263794,5.2620697,0.01333708,
Wed May 30 10:18:14 GMT+03:00 2018,30-May-2018 10:18:14.652,23.18584597,61.24290055,0.0,3.216,131.0,0.0,0.13447571,8.62571716,5.02261353,0.02749959,
Wed May 30 10:18:15 GMT+03:00 2018,30-May-2018 10:18:15.654,23.18584477,61.24290258,0.0,3.216,131.0,0.0,-4.76690674,8.59613037,1.60220337,0.01577669,
Wed May 30 10:18:16 GMT+03:00 2018,30-May-2018 10:18:16.653,23.18584733,61.24290198,0.0,3.216,132.0,0.0,-5.31140137,8.26852417,1.7088623,0.01774768,
Wed May 30 10:18:17 GMT+03:00 2018,30-May-2018 10:18:17.653,23.18584718,61.24290117,0.0,3.216,132.0,0.0,-5.16299438,8.35092163,1.6025238,0.01464278,
Wed May 30 10:18:18 GMT+03:00 2018,30-May-2018 10:18:18.653,23.18584756,61.24290111,0.0,3.216,132.0,0.0,-5.26751709,8.32746887,1.59902954,0.01858724,
Wed May 30 10:18:19 GMT+03:00 2018,30-May-2018 10:18:19.653,23.18584776,61.24290113,0.0,3.216,132.0,0.0,-5.32936096,8.26399231,1.60545349,0.01743857,
Wed May 30 10:18:20 GMT+03:00 2018,30-May-2018 10:18:20.653,23.1858478,61.24290117,0.0,3.216,132.0,0.0,-5.30049133,8.31362915,1.58979797,0.01861399,
Wed May 30 10:18:21 GMT+03:00 2018,30-May-2018 10:18:21.654,23.1858478,61.24290116,0.0,4.288,132.0,0.0,-5.38679504,8.26228333,1.55978394,0.01895598,
Wed May 30 10:18:22 GMT+03:00 2018,30-May-2018 10:18:22.654,23.18584783,61.24290121,0.0,4.288,132.0,0.0,-5.63018799,8.12742615,1.39385986,0.0183987,
Wed May 30 10:18:23 GMT+03:00 2018,30-May-2018 10:18:23.654,23.18584762,61.24290131,0.0,4.288,132.0,0.0,-5.6650238,8.07585144,1.46374512,0.01670682,
Wed May 30 10:18:24 GMT+03:00 2018,30-May-2018 10:18:24.653,23.18584775,61.24290119,0.0,4.288,132.0,0.0,-5.66143799,8.08032227,1.45527649,0.01719528,
Wed May 30 10:18:25 GMT+03:00 2018,30-May-2018 10:18:25.654,23.18584771,61.24290122,0.0,4.288,132.0,0.0,-5.65342712,8.08518982,1.4291687,0.01696433,
Wed May 30 10:18:26 GMT+03:00 2018,30-May-2018 10:18:26.653,23.18584767,61.24290125,0.0,4.288,132.0,0.0,-5.73016357,8.0539856,1.41751099,0.01683956,
Wed May 30 10:18:27 GMT+03:00 2018,30-May-2018 10:18:27.654,23.18584761,61.24290134,0.0,4.288,132.0,0.0,-5.94468689,7.71850586,1.15844727,0.01805519,
Wed May 30 10:18:28 GMT+03:00 2018,30-May-2018 10:18:28.655,23.1858476,61.24290126,0.0,4.288,132.0,0.0,-5.69239807,8.16436768,1.00584412,0.02031165,
Wed May 30 10:18:29 GMT+03:00 2018,30-May-2018 10:18:29.653,23.18584756,61.24290122,0.0,4.288,132.0,0.0,-5.68330383,8.13092041,1.10275269,0.0180462,
Wed May 30 10:18:30 GMT+03:00 2018,30-May-2018 10:18:30.653,23.18584751,61.24290118,0.0,4.288,132.0,0.0,-5.71473694,8.12365723,1.06486511,0.01885313,
Wed May 30 10:18:31 GMT+03:00 2018,30-May-2018 10:18:31.654,23.1858475,61.24290116,0.0,4.288,132.0,0.0,-5.65093994,8.16752625,1.03222656,0.01791546,
Wed May 30 10:18:32 GMT+03:00 2018,30-May-2018 10:18:32.654,23.18584749,61.24290115,0.0,4.288,132.0,0.0,-6.14889526,7.74238586,1.08334351,0.01446146,
Wed May 30 10:18:33 GMT+03:00 2018,30-May-2018 10:18:33.653,23.18584746,61.24290114,0.0,4.288,132.0,0.0,-6.37115479,7.55711365,1.27929688,0.01565352,
Wed May 30 10:18:34 GMT+03:00 2018,30-May-2018 10:18:34.653,23.18584745,61.24290115,0.0,4.288,132.0,0.0,-6.34759521,7.59912109,1.23245239,0.01555045,
Wed May 30 10:18:35 GMT+03:00 2018,30-May-2018 10:18:35.653,23.18584742,61.24290113,0.0,4.288,132.0,0.0,-6.27114868,7.63755798,1.19815063,0.01532239,
Wed May 30 10:18:36 GMT+03:00 2018,30-May-2018 10:18:36.653,23.1858474,61.24290114,0.0,4.288,132.0,0.0,-6.37332153,7.53892517,1.26228333,0.01508075,
Wed May 30 10:18:37 GMT+03:00 2018,30-May-2018 10:18:37.654,23.18584739,61.24290113,0.0,4.288,132.0,0.0,-6.65615845,7.23265076,1.35552979,0.01202983,
Wed May 30 10:18:38 GMT+03:00 2018,30-May-2018 10:18:38.653,23.18584739,61.24290108,0.0,4.288,132.0,0.0,-6.39634705,7.52333069,1.24848938,0.01380032,
Wed May 30 10:18:39 GMT+03:00 2018,30-May-2018 10:18:39.653,23.18584743,61.24290117,0.0,4.288,132.0,0.0,-6.45243835,7.42079163,1.32875061,0.01449295,
Wed May 30 10:18:40 GMT+03:00 2018,30-May-2018 10:18:40.653,23.18584752,61.24290121,0.0,4.288,132.0,0.0,-6.4960022,7.40673828,1.3420105,0.01517282,
Wed May 30 10:18:41 GMT+03:00 2018,30-May-2018 10:18:41.653,23.18584758,61.24290125,0.0,5.36,132.0,0.0,-6.48678589,7.42367554,1.30326843,0.01426035,
Wed May 30 10:18:42 GMT+03:00 2018,30-May-2018 10:18:42.653,23.18584761,61.24290125,0.0,5.36,132.0,0.0,-6.46955872,7.45336914,1.32501221,0.01536083,
Wed May 30 10:18:43 GMT+03:00 2018,30-May-2018 10:18:43.653,23.18584764,61.24290124,0.0,5.36,132.0,0.0,-6.51234436,7.42626953,1.34153748,0.0166766,
Wed May 30 10:18:44 GMT+03:00 2018,30-May-2018 10:18:44.653,23.18584765,61.24290121,0.0,5.36,132.0,0.0,-6.43560791,7.46304321,1.35809326,0.01462227,
Wed May 30 10:18:45 GMT+03:00 2018,30-May-2018 10:18:45.653,23.18584763,61.24290122,0.0,4.288,132.0,0.0,-6.44717407,7.45863342,1.3507843,0.0156602,
Wed May 30 10:18:46 GMT+03:00 2018,30-May-2018 10:18:46.653,23.18584762,61.2429012,0.0,4.288,132.0,0.0,-6.45687866,7.46759033,1.30987549,0.01592227,
Wed May 30 10:18:47 GMT+03:00 2018,30-May-2018 10:18:47.653,23.1858476,61.24290122,0.0,4.288,132.0,0.0,-6.4478302,7.47763062,1.30328369,0.01521262,
Wed May 30 10:18:48 GMT+03:00 2018,30-May-2018 10:18:48.654,23.18584769,61.24290126,0.0,4.288,132.0,0.0,-6.72955322,7.55255127,1.40827942,0.04168612,
Wed May 30 10:18:49 GMT+03:00 2018,30-May-2018 10:18:49.654,23.18584791,61.24290101,0.0,4.288,132.0,0.0,-7.28549194,7.37391663,0.02268982,0.05725151,
Wed May 30 10:18:50 GMT+03:00 2018,30-May-2018 10:18:50.654,23.18584799,61.24290096,0.0,4.288,132.0,0.0,-6.63885498,7.48669434,1.05311584,0.02621502,
Wed May 30 10:18:51 GMT+03:00 2018,30-May-2018 10:18:51.653,23.18584801,61.24290093,0.0,5.36,132.0,0.0,0.45239258,6.57859802,10.83145142,0.05552948,
Wed May 30 10:18:52 GMT+03:00 2018,30-May-2018 10:18:52.653,23.18584761,61.24289955,0.0,4.288,132.0,0.0,0.24249268,8.98660278,4.08656311,0.00721389,
Wed May 30 10:18:53 GMT+03:00 2018,30-May-2018 10:18:53.653,23.18585002,61.2428988,0.0,4.288,132.0,0.0,0.36715698,8.6013031,4.9564209,0.02926844,
Wed May 30 10:18:54 GMT+03:00 2018,30-May-2018 10:18:54.653,23.18585266,61.24289659,0.0,3.216,133.0,0.0,0.40513611,8.62969971,4.90336609,0.01318854,
Wed May 30 10:18:55 GMT+03:00 2018,30-May-2018 10:18:55.653,23.18585449,61.24289579,0.0,3.216,132.0,0.0,0.68582153,8.5933075,5.1415863,0.01811207,
Wed May 30 10:18:56 GMT+03:00 2018,30-May-2018 10:18:56.653,23.18585634,61.24289592,0.0,3.216,132.0,0.0,0.41381836,8.78189087,4.87409973,0.02528077,
Wed May 30 10:18:57 GMT+03:00 2018,30-May-2018 10:18:57.652,23.18585683,61.24289595,0.0,3.216,132.0,0.0,-0.05830383,8.68464661,4.74815369,0.00955242,
Wed May 30 10:18:58 GMT+03:00 2018,30-May-2018 10:18:58.653,23.18585891,61.24289635,0.0,3.216,132.0,0.0,-0.368927,7.02375793,7.20072937,0.0266493,
Wed May 30 10:18:59 GMT+03:00 2018,30-May-2018 10:18:59.653,23.18586645,61.2428947,0.0,3.216,132.0,0.0,-0.67463684,8.07853699,5.48901367,0.01008202,
Wed May 30 10:19:00 GMT+03:00 2018,30-May-2018 10:19:00.655,23.18587848,61.24289565,0.0,3.216,132.0,0.0,-0.98175049,8.24635315,4.86146545,0.00049181,
GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 
