GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, !! HV Volts(V),!! Inst. kPower(kW),!! SOC (Usable)(%),!! SOC(Raw)(%),!Engine Coolant Temp(°C),!Engine Oil Temp(°C),!EV km this Cycle(km),!Fuel Remaining(Gallons),!HV Battery Temp(°C),!Hybrid Pack Remaining (SOC)(%),!Last Charge AC Wh(Wh),!Power Electronics Cooling Temp(°C),!Speed kmh(kmh),*Bat heat(W),Ambient air temp(°C),Driving efficiency(wh/km),Engine RPM(rpm),Fuel used (trip)(l),GPS Altitude(m),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Trip average Litres/100 KM(l/100km),Trip Distance(km)
-,10-Jul-2018 07:04:29.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Tue Jul 10 07:04:29 GMT+03:00 2018,10-Jul-2018 07:04:30.598,23.18597006,61.24274598,0.26,6.432,87.0,80.6,352.09375,0,99.40119934,86.27451324,18,18,0,8.65486813,20,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-
Tue Jul 10 07:04:30 GMT+03:00 2018,10-Jul-2018 07:04:31.597,23.18591139,61.24280685,0.15,8.576,110.0,80.6,352.09375,0,99.40119934,86.27451324,18,18,0,8.65486813,20,86.27451324,12910,30,0,0,-,NaN,0,-,-,-,-,-,-,-
Tue Jul 10 07:04:31 GMT+03:00 2018,10-Jul-2018 07:04:32.597,23.18580746,61.24284548,0.18,6.432,137.0,80.6,352.09375,0,99.40119934,86.27451324,18,18,0,8.65486813,20,86.27451324,12910,30,0,0,13,NaN,0,-,137,-,-,-,-,-
Tue Jul 10 07:04:31 GMT+03:00 2018,10-Jul-2018 07:04:33.599,23.18580746,61.24284548,0.18,6.432,137.0,80.6,352.09375,0,99.40119934,86.27451324,18,18,0,8.65486813,20,86.27451324,12910,30,0,0,13,NaN,0,-,137,-,-,-,-,-
Tue Jul 10 07:04:33 GMT+03:00 2018,10-Jul-2018 07:04:34.598,23.18593939,61.2428659,0.6,6.432,117.0,281.0,352.09375,0,99.40119934,86.27451324,18,18,0,8.65486813,20,86.27451324,12910,30,0,0,13,NaN,0,-,117,-,-,-,-,-
Tue Jul 10 07:04:35 GMT+03:00 2018,10-Jul-2018 07:04:35.601,23.1859836,61.24287773,0.0,5.36,129.0,0.0,352.09375,0,99.40119934,86.27451324,18,18,0,8.65486813,20,86.27451324,12910,30,0,0,13,NaN,0,-,129,-,-,-,-,-
Tue Jul 10 07:04:36 GMT+03:00 2018,10-Jul-2018 07:04:36.598,23.18590107,61.24284105,0.34,5.36,123.0,56.6,352.09375,0,99.40119934,86.27451324,18,18,0,8.65486813,20,86.27451324,12910,30,0,0,13,NaN,0,-,123,-,-,-,-,-
Tue Jul 10 07:04:37 GMT+03:00 2018,10-Jul-2018 07:04:37.599,23.18589184,61.24282945,0.66,4.288,132.0,142.7,352.09375,0,99.40119934,86.27451324,18,18,0,8.65486813,20,86.27451324,12910,30,0,0,13,NaN,0,-,132,-,-,-,-,-
Tue Jul 10 07:04:38 GMT+03:00 2018,10-Jul-2018 07:04:38.596,23.18590188,61.24282582,0.0,4.288,135.0,0.0,352.09375,0.84502506,99.40119934,86.27451324,18,18,0,8.65486813,20,86.27451324,12910,30,0,0,13,∞,0,-,135,-,-,-,-,-
Tue Jul 10 07:04:39 GMT+03:00 2018,10-Jul-2018 07:04:39.598,23.18591629,61.2428347,0.0,4.288,134.0,0.0,352.09375,0.84502506,99.40119934,86.27451324,18,22,0,8.65486813,20,86.27451324,12910,30,0,0,13,∞,0,-,134,-,-,-,-,-
Tue Jul 10 07:04:40 GMT+03:00 2018,10-Jul-2018 07:04:40.597,23.18593146,61.24283249,0.0,4.288,137.0,0.0,352.09375,0.84502506,99.40119934,86.27451324,18,22,0,8.65486813,20,86.27451324,12910,30,0,0,13,∞,0,-,137,-,-,-,-,-
Tue Jul 10 07:04:41 GMT+03:00 2018,10-Jul-2018 07:04:41.597,23.18593651,61.24283493,0.0,3.216,135.0,0.0,352.078125,0.6337406,99.40119934,86.27451324,18,22,0,8.65486813,20,86.27451324,12910,30,0,0,13,∞,0,-,135,-,-,-,-,-
Tue Jul 10 07:04:42 GMT+03:00 2018,10-Jul-2018 07:04:42.597,23.18594899,61.24284058,0.0,3.216,136.0,0.0,352.078125,0.6337406,99.40119934,86.27451324,18,22,0,8.65486813,20,86.27451324,12910,30,0,0,13,∞,0,-,136,-,-,-,-,-
Tue Jul 10 07:04:43 GMT+03:00 2018,10-Jul-2018 07:04:43.596,23.18594597,61.24284863,0.0,3.216,136.0,0.0,352.078125,0.6337406,99.40119934,86.27451324,18,22,0,8.65486813,20,86.27451324,12910,30,0,0,13,∞,0,-,136,-,-,-,-,-
Tue Jul 10 07:04:44 GMT+03:00 2018,10-Jul-2018 07:04:44.597,23.18594954,61.24285531,0.0,3.216,132.0,0.0,352.078125,5.80928898,99.40119934,86.27451324,18,22,0,8.65486813,20,86.27451324,12910,30,0,0,13,∞,0,-,132,-,-,-,-,-
Tue Jul 10 07:04:45 GMT+03:00 2018,10-Jul-2018 07:04:45.596,23.1859544,61.2428555,0.0,3.216,133.0,0.0,352.078125,5.80928898,99.40119934,86.27451324,18,22,0,8.65486813,20,86.27451324,12910,30,0,0,13,∞,0,-,133,-,-,-,-,-
Tue Jul 10 07:04:46 GMT+03:00 2018,10-Jul-2018 07:04:46.597,23.18594858,61.24285394,0.0,3.216,132.0,0.0,352.078125,5.80928898,99.40119934,86.27451324,18,22,0,8.65486813,20,86.27451324,12910,30,0,0,13,∞,0,-,132,-,-,-,-,-
Tue Jul 10 07:04:47 GMT+03:00 2018,10-Jul-2018 07:04:47.597,23.1859499,61.24285431,0.0,3.216,133.0,0.0,352.09375,5.80954695,99.40119934,86.27451324,18,22,0,8.65486813,20,86.27451324,12910,30,0,0,13,∞,0,-,133,-,-,-,-,-
Tue Jul 10 07:04:48 GMT+03:00 2018,10-Jul-2018 07:04:48.598,23.18594718,61.24285663,0.0,3.216,133.0,0.0,352.09375,5.80954695,99.40119934,86.27451324,18,22,0,8.65486813,20,86.27451324,12910,30,0,0,13,∞,0,-,133,-,-,-,-,-
Tue Jul 10 07:04:49 GMT+03:00 2018,10-Jul-2018 07:04:49.597,23.18594392,61.24285682,0.0,3.216,133.0,0.0,352.09375,0.5281406,99.40119934,86.27451324,18,22,0,8.65486813,20,86.27451324,12910,30,0,0,13,∞,0,-,133,-,-,-,-,-
Tue Jul 10 07:04:50 GMT+03:00 2018,10-Jul-2018 07:04:50.599,23.18594084,61.24285819,0.0,3.216,133.0,0.0,352.09375,0.5281406,99.40119934,86.27451324,18,22,0,8.65486813,20,86.27451324,12910,30,0,0,13,∞,0,-,133,-,-,-,-,-
Tue Jul 10 07:04:51 GMT+03:00 2018,10-Jul-2018 07:04:51.596,23.18594662,61.24285474,0.0,3.216,133.0,0.0,352.09375,0.5281406,99.40119934,86.27451324,18,22,0,8.65486813,20,86.27451324,12910,30,0,0,13,∞,0,-,133,-,-,-,-,-
Tue Jul 10 07:04:52 GMT+03:00 2018,10-Jul-2018 07:04:52.597,23.18594609,61.24285491,0.0,3.216,133.0,0.0,352.09375,0.5281406,99.40119934,86.27451324,18,22,0,8.65486813,20,86.27451324,12910,30,0,0,13,∞,0,-,133,-,-,-,-,-
Tue Jul 10 07:04:53 GMT+03:00 2018,10-Jul-2018 07:04:53.605,23.18594072,61.24285511,0.0,3.216,132.0,0.0,352.09375,0.5281406,99.40119934,86.27451324,18,22,0,8.65486813,20,86.27451324,12910,30,0,0,13,∞,0,-,132,-,-,-,-,-
Tue Jul 10 07:04:54 GMT+03:00 2018,10-Jul-2018 07:04:54.599,23.18594179,61.24285451,0.0,3.216,133.0,0.0,352.09375,0.5281406,99.40119934,86.27451324,18,22,0,8.65486813,20,86.27451324,12910,30,0,0,13,∞,0,-,133,-,-,-,-,-
Tue Jul 10 07:04:55 GMT+03:00 2018,10-Jul-2018 07:04:55.597,23.18594193,61.24285397,0.0,3.216,133.0,0.0,352.09375,0.5281406,99.40119934,86.27451324,18,22,0,8.65486813,20,86.27451324,12910,30,0,0,13,∞,0,-,133,-,-,-,-,-
Tue Jul 10 07:04:56 GMT+03:00 2018,10-Jul-2018 07:04:56.597,23.18594136,61.24285401,0.0,3.216,133.0,0.0,352.09375,0.5281406,99.40119934,86.27451324,18,22,0,8.65486813,20,86.27451324,12910,30,0,0,13,∞,0,-,133,-,-,-,-,-
Tue Jul 10 07:04:57 GMT+03:00 2018,10-Jul-2018 07:04:57.596,23.18594139,61.24285413,0.0,3.216,133.0,0.0,352.09375,0.5281406,99.40119934,86.27451324,18,22,0,8.65486813,20,86.27451324,12910,30,0,0,13,∞,0,-,133,-,-,-,-,-
Tue Jul 10 07:04:58 GMT+03:00 2018,10-Jul-2018 07:04:58.597,23.1859413,61.24285415,0.0,3.216,133.0,0.0,352.09375,0.42251253,99.40119934,86.27451324,18,22,0,8.65486813,20,86.27451324,12910,30,0,0,13,∞,0,-,133,-,-,-,-,-
Tue Jul 10 07:04:59 GMT+03:00 2018,10-Jul-2018 07:04:59.597,23.18594124,61.24285416,0.0,3.216,133.0,0.0,352.09375,0.42251253,99.40119934,86.27451324,18,22,0,8.65486813,20,86.27451324,12910,30,0,0,13,∞,0,-,133,-,-,-,-,-
Tue Jul 10 07:05:00 GMT+03:00 2018,10-Jul-2018 07:05:00.608,23.1859412,61.24285417,0.0,3.216,133.0,0.0,352.09375,0.42251253,99.40119934,86.27451324,18,22,0,8.65486813,20,86.27451324,12910,30,0,0,13,∞,0,-,133,-,-,-,-,-
Tue Jul 10 07:05:01 GMT+03:00 2018,10-Jul-2018 07:05:01.600,23.18594047,61.24285448,0.0,3.216,133.0,0.0,352.09375,0.5281406,99.40119934,86.27451324,18,22,0,8.65486813,20,86.27451324,12910,30,0,0,13,∞,0,-,133,-,-,-,-,-
Tue Jul 10 07:05:02 GMT+03:00 2018,10-Jul-2018 07:05:02.596,23.18594049,61.24285438,0.0,3.216,133.0,0.0,352.09375,0.5281406,99.40119934,86.27451324,18,22,0,8.65486813,20,86.27451324,12910,30,0,0,13,∞,0,-,133,-,-,-,-,-
Tue Jul 10 07:05:03 GMT+03:00 2018,10-Jul-2018 07:05:03.603,23.18594031,61.24285443,0.0,3.216,133.0,0.0,352.09375,0.5281406,99.40119934,86.27451324,18,22,0,8.65486813,20,86.27451324,12910,30,0,0,13,∞,0,-,133,-,-,-,-,-
Tue Jul 10 07:05:04 GMT+03:00 2018,10-Jul-2018 07:05:04.602,23.1859401,61.24285447,0.0,3.216,133.0,0.0,352.09375,0.5281406,99.40119934,86.27451324,18,22,0,8.65486813,20,86.27451324,12910,30,0,0,13,∞,0,-,133,-,-,-,-,-
Tue Jul 10 07:05:05 GMT+03:00 2018,10-Jul-2018 07:05:05.599,23.18594006,61.24285448,0.0,3.216,133.0,0.0,352.09375,0.5281406,99.40119934,86.27451324,18,22,0,8.65486813,20,86.27451324,12910,30,0,0,13,∞,0,-,133,-,-,-,-,-
Tue Jul 10 07:05:06 GMT+03:00 2018,10-Jul-2018 07:05:06.598,23.18594,61.24285451,0.0,3.216,133.0,0.0,347.328125,1.45877802,99.40119934,86.27451324,18,22,0,8.65486813,20,86.27451324,12910,30,0,0,13,∞,0,-,133,-,-,-,-,-
Tue Jul 10 07:05:07 GMT+03:00 2018,10-Jul-2018 07:05:07.597,23.18592647,61.24286237,0.48,3.216,133.0,277.7,347.328125,1.45877802,99.40119934,86.27451324,18,22,0,8.65486813,20,86.27451324,12910,30,0,0,13,∞,0,-,133,-,-,-,-,-
Tue Jul 10 07:05:08 GMT+03:00 2018,10-Jul-2018 07:05:08.596,23.18590587,61.24286867,0.55,3.216,132.0,277.2,347.328125,1.45877802,99.40119934,86.27451324,18,22,0,8.65486813,20,86.27451324,12910,30,2,0,13,729.38903809,0,-,132,-,-,-,-,-
Tue Jul 10 07:05:09 GMT+03:00 2018,10-Jul-2018 07:05:09.596,23.1858831,61.24287317,0.94,3.216,132.0,279.4,350.1875,1.26067495,99.40119934,86.27451324,18,22,0,8.65486813,20,86.27451324,12910,30,2,0,13,630.33746338,0,-,132,0,0,100,-,-
Tue Jul 10 07:05:10 GMT+03:00 2018,10-Jul-2018 07:05:10.597,23.1858569,61.24287739,1.45,3.216,132.0,280.3,350.1875,1.26067495,99.40119934,86.27451324,18,22,0,8.58183098,20,86.27451324,12910,30,6,0,13,210.11248779,0,-,132,0,0,100,-,-
Tue Jul 10 07:05:11 GMT+03:00 2018,10-Jul-2018 07:05:11.596,23.18582425,61.24288295,1.74,3.216,132.0,274.2,350.1875,1.26067495,99.40119934,86.27451324,18,22,0,8.58183098,20,86.27451324,12910,30,6,0,13,210.11248779,0,-,132,12.8125,0,87.1875,3.41121316,0.00401958
Tue Jul 10 07:05:12 GMT+03:00 2018,10-Jul-2018 07:05:12.598,23.1857883,61.24288866,1.74,3.216,132.0,258.6,351.3125,1.05393755,99.40119934,86.27451324,18,22,0,8.50879478,20,86.27451324,12910,30,6,0,13,175.65625,0,-,132,23.06985283,0,76.93014526,3.41121316,0.00401958
Tue Jul 10 07:05:13 GMT+03:00 2018,10-Jul-2018 07:05:13.598,23.18575009,61.24288859,2.0,3.216,131.0,238.5,351.3125,1.05393755,99.40119934,86.27451324,18,22,0,8.50879478,20,86.27451324,12910,30,8,0,13,131.7421875,0,-,131,48.61878586,0,51.38121414,3.41121006,0.00401958
Tue Jul 10 07:05:14 GMT+03:00 2018,10-Jul-2018 07:05:14.597,23.18571566,61.24288395,2.01,3.216,129.0,220.8,351.6875,0.73854369,99.40119934,86.27451324,18,22,0,8.50879478,20,86.27451324,12910,30,8,0,13,92.31796265,0,-,129,54.24562836,0,45.75437164,3.41121006,0.0087375
Tue Jul 10 07:05:15 GMT+03:00 2018,10-Jul-2018 07:05:15.596,23.18568924,61.24287933,1.5,3.216,128.0,207.1,351.6875,0.73854369,99.40119934,86.27451324,18,22,0.01,8.2896843,20,86.27451324,12910,30,8,0,13,92.31796265,0,-,128,59.91379166,0,40.08620834,3.41121006,0.0087375
Tue Jul 10 07:05:16 GMT+03:00 2018,10-Jul-2018 07:05:16.596,23.1856756,61.24287915,0.69,3.216,127.0,203.2,351.6875,0.73854369,99.40119934,86.27451324,18,22,0.01,8.2896843,20,86.27451324,12910,30,2,0,13,369.27185059,0,-,127,68.44684601,0,31.55315399,3.41120696,0.0087375
Tue Jul 10 07:05:17 GMT+03:00 2018,10-Jul-2018 07:05:17.596,23.18566208,61.2428876,0.0,3.216,127.0,0.0,358.59375,1.18335938,99.40119934,86.27451324,18,22,0.01,8.2896843,20,86.27451324,12910,30,2,0,13,591.6796875,0,-,127,65.18669128,0,34.81330872,3.41120696,0.0087375
Tue Jul 10 07:05:18 GMT+03:00 2018,10-Jul-2018 07:05:18.597,23.18565609,61.24288785,0.0,3.216,127.0,0.0,358.59375,1.18335938,99.40119934,86.27451324,18,22,0.01,8.32620239,20,86.27451324,12910,30,2,0,13,591.6796875,0,-,127,58.5069809,0,41.4930191,3.41120696,0.0087375
Tue Jul 10 07:05:19 GMT+03:00 2018,10-Jul-2018 07:05:19.599,23.1856521,61.24288786,0.36,3.216,127.0,203.3,358.59375,1.18335938,99.40119934,86.27451324,18,22,0.01,8.32620239,20,86.27451324,12910,30,1,0,13,1183.359375,0,-,127,53.10002136,0,46.89997864,3.41120696,0.0087375
