GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 
-,21-Jun-2018 16:47:23.172,-,-,-,-,-,-,-8.21426392,1.21998596,5.19210815,0.00323577,
-,21-Jun-2018 16:47:24.169,-,-,-,-,-,-,-8.36503601,1.0917511,6.09588623,0.00536561,
-,21-Jun-2018 16:47:25.169,-,-,-,-,-,-,-7.77572632,1.43521118,5.66381836,-0.01036981,
-,21-Jun-2018 16:47:26.168,-,-,-,-,-,-,-8.4985199,-0.24768066,5.5819397,0.03735071,
-,21-Jun-2018 16:47:27.169,-,-,-,-,-,-,-5.24084473,-1.37802124,7.53007507,0.07940554,
-,21-Jun-2018 16:47:28.170,-,-,-,-,-,-,-9.57658386,-2.35028076,3.40385437,-0.03350917,
-,21-Jun-2018 16:47:29.169,-,-,-,-,-,-,-3.76434326,1.27534485,7.41760254,0.09220877,
-,21-Jun-2018 16:47:30.170,-,-,-,-,-,-,-5.19593811,6.67538452,5.19825745,0.01268333,
-,21-Jun-2018 16:47:31.169,-,-,-,-,-,-,-8.40080261,-1.7348175,6.70419312,0.07695341,
-,21-Jun-2018 16:47:32.169,-,-,-,-,-,-,-9.65158081,1.82675171,0.10186768,-0.00558703,
-,21-Jun-2018 16:47:33.169,-,-,-,-,-,-,-9.63685608,0.21113586,-0.53868103,0.00545975,
-,21-Jun-2018 16:47:34.169,-,-,-,-,-,-,-9.82713318,0.79278564,-0.18119812,0.01026712,
-,21-Jun-2018 16:47:35.169,-,-,-,-,-,-,-9.41241455,-0.33901978,-0.75115967,-0.03628123,
-,21-Jun-2018 16:47:36.169,-,-,-,-,-,-,-9.87615967,0.21775818,-0.46669006,0.0054748,
Thu Jun 21 16:47:36 GMT+03:00 2018,21-Jun-2018 16:47:37.170,23.75448872,61.49264103,0.0,34.304,99.0,0.0,-9.77593994,0.40684509,-0.25650024,0.0008497,
Thu Jun 21 16:47:37 GMT+03:00 2018,21-Jun-2018 16:47:38.169,23.75447239,61.49263949,0.0,30.016,100.0,0.0,-9.80123901,0.39190674,-0.26895142,0.00408143,
Thu Jun 21 16:47:38 GMT+03:00 2018,21-Jun-2018 16:47:39.170,23.75445978,61.49263354,0.0,24.656,100.0,0.0,-9.81333923,0.42929077,-0.31532288,0.00238949,
Thu Jun 21 16:47:39 GMT+03:00 2018,21-Jun-2018 16:47:40.169,23.75445552,61.49263234,0.0,20.368,100.0,0.0,-9.81098938,0.42695618,-0.32063293,0.00008751,
Thu Jun 21 16:47:40 GMT+03:00 2018,21-Jun-2018 16:47:41.178,23.75445446,61.49263181,0.0,19.296001,100.0,0.0,-9.7855072,0.37191772,-0.30200195,0.00048631,
Thu Jun 21 16:47:41 GMT+03:00 2018,21-Jun-2018 16:47:42.170,23.75445442,61.49263197,0.0,17.152,100.0,0.0,-9.80517578,0.41156006,-0.35845947,0.00033226,
Thu Jun 21 16:47:42 GMT+03:00 2018,21-Jun-2018 16:47:43.169,23.75445383,61.49263197,0.0,17.152,100.0,0.0,-9.8608551,0.34555054,-0.38673401,0.00204241,
Thu Jun 21 16:47:43 GMT+03:00 2018,21-Jun-2018 16:47:44.170,23.75445317,61.49263178,0.0,16.08,100.0,0.0,-9.74740601,0.68978882,-0.09210205,0.00216366,
Thu Jun 21 16:47:44 GMT+03:00 2018,21-Jun-2018 16:47:45.169,23.75445304,61.49263164,0.0,16.08,100.0,0.0,-9.78282166,0.4054718,-0.14280701,-0.001125,
Thu Jun 21 16:47:45 GMT+03:00 2018,21-Jun-2018 16:47:46.170,23.75445311,61.49263171,0.0,17.152,100.0,0.0,-9.83302307,0.3538208,0.01089478,0.00357288,
Thu Jun 21 16:47:46 GMT+03:00 2018,21-Jun-2018 16:47:47.169,23.75444914,61.49262849,0.0,16.08,98.0,0.0,-9.84417725,0.30738831,-0.02780151,-0.00050619,
