GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, !! HV Volts(V),!! Inst. kPower(kW),!! SOC (Usable)(%),!! SOC(Raw)(%),!Engine Coolant Temp(°C),!Engine Oil Temp(°C),!EV km this Cycle(km),!Fuel Remaining(Gallons),!HV Battery Temp(°C),!Hybrid Pack Remaining (SOC)(%),!Last Charge AC Wh(Wh),!Power Electronics Cooling Temp(°C),!Speed kmh(kmh),*Bat heat(W),Ambient air temp(°C),Driving efficiency(wh/km),Engine RPM(rpm),Fuel used (trip)(l),GPS Altitude(m),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Trip average Litres/100 KM(l/100km),Trip Distance(km)
Tue Jul 24 07:00:58 GMT+03:00 2018,24-Jul-2018 07:00:58.788,23.18552425,61.24281935,1.0,16.08,135.0,298.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Tue Jul 24 07:00:59 GMT+03:00 2018,24-Jul-2018 07:00:59.780,23.18590767,61.24299838,0.22,16.08,100.0,298.4,352.078125,0,98.20359039,85.49019623,20,23,0,2.00851369,21,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-
Tue Jul 24 07:01:00 GMT+03:00 2018,24-Jul-2018 07:01:00.780,23.18594119,61.24293738,0.18,11.792,114.0,298.4,352.078125,0,98.20359039,85.49019623,20,23,0,2.00851369,21,85.49019623,12380,30,-,-,-,0,-,-,114,-,-,-,-,-
Tue Jul 24 07:01:01 GMT+03:00 2018,24-Jul-2018 07:01:01.780,23.18593574,61.24292787,0.23,12.864,114.0,298.4,352.078125,0,98.20359039,85.49019623,20,23,0,2.00851369,21,85.49019623,12380,30,0,0,-,0,0,-,114,-,-,-,-,-
Tue Jul 24 07:01:03 GMT+03:00 2018,24-Jul-2018 07:01:02.782,23.1858676,61.24306517,0.0,15.008,80.0,0.0,352.09375,0,98.20359039,85.49019623,20,23,0,2.00851369,21,85.49019623,12380,30,0,0,16,NaN,0,-,80,-,-,-,-,-
Tue Jul 24 07:01:04 GMT+03:00 2018,24-Jul-2018 07:01:03.782,23.18586334,61.24292133,0.0,10.72,102.0,0.0,352.09375,0,98.20359039,85.49019623,20,23,0,2.00851369,21,85.49019623,12380,30,0,0,16,NaN,0,-,102,-,-,-,-,-
Tue Jul 24 07:01:05 GMT+03:00 2018,24-Jul-2018 07:01:04.782,23.18590807,61.24296128,0.0,6.432,101.0,0.0,352.09375,0,98.20359039,85.49019623,20,23,0,2.00851369,21,85.49019623,12380,30,0,0,16,NaN,0,-,101,-,-,-,-,-
Tue Jul 24 07:01:06 GMT+03:00 2018,24-Jul-2018 07:01:05.785,23.18592684,61.24298298,0.29,5.36,99.0,142.8,352.28125,0,98.20359039,85.49019623,20,23,0,2.00851369,21,85.49019623,12380,30,0,0,16,NaN,0,-,99,-,-,-,-,-
Tue Jul 24 07:01:07 GMT+03:00 2018,24-Jul-2018 07:01:06.784,23.18591956,61.24299045,0.0,6.432,97.0,0.0,352.28125,0,98.20359039,85.49019623,20,23,0,2.00851369,21,85.49019623,12380,30,0,0,16,NaN,0,-,97,-,-,-,-,-
Tue Jul 24 07:01:08 GMT+03:00 2018,24-Jul-2018 07:01:07.781,23.18590584,61.24297796,0.0,5.36,96.0,0.0,352.28125,0,98.20359039,85.49019623,20,23,0,2.00851369,21,85.49019623,12380,30,0,0,16,NaN,0,-,96,-,-,-,-,-
Tue Jul 24 07:01:09 GMT+03:00 2018,24-Jul-2018 07:01:08.781,23.1858903,61.24296893,0.0,5.36,96.0,0.0,352.0625,0,98.20359039,85.49019623,20,23,0,2.00851369,21,85.49019623,12380,30,0,0,16,NaN,0,-,96,-,-,-,-,-
Tue Jul 24 07:01:10 GMT+03:00 2018,24-Jul-2018 07:01:09.781,23.18588884,61.24296318,0.0,5.36,97.0,0.0,352.0625,0,98.20359039,85.49019623,20,23,0,2.00851369,21,85.49019623,12380,30,0,0,16,NaN,0,-,97,-,-,-,-,-
Tue Jul 24 07:01:11 GMT+03:00 2018,24-Jul-2018 07:01:10.780,23.18588399,61.24295268,0.18,5.36,98.0,122.3,352.0625,0,98.20359039,85.49019623,20,23,0,2.00851369,21,85.49019623,12380,30,0,0,16,NaN,0,-,98,-,-,-,-,-
Tue Jul 24 07:01:12 GMT+03:00 2018,24-Jul-2018 07:01:11.781,23.18587303,61.24293864,0.0,5.36,101.0,0.0,351.984375,0,98.20359039,85.49019623,20,23,0,2.00851369,21,85.49019623,12380,30,0,0,16,NaN,0,-,101,-,-,-,-,-
Tue Jul 24 07:01:13 GMT+03:00 2018,24-Jul-2018 07:01:12.782,23.18586471,61.24292261,0.0,5.36,104.0,0.0,351.984375,0,98.20359039,85.49019623,20,23,0,2.00851369,21,85.49019623,12380,30,0,0,16,NaN,0,-,104,-,-,-,-,-
Tue Jul 24 07:01:14 GMT+03:00 2018,24-Jul-2018 07:01:13.781,23.1858598,61.24291055,0.0,4.288,107.0,0.0,352.09375,0,98.20359039,85.49019623,20,23,0,2.00851369,21,85.49019623,12380,30,0,0,16,NaN,0,-,107,-,-,-,-,-
Tue Jul 24 07:01:15 GMT+03:00 2018,24-Jul-2018 07:01:14.781,23.18585863,61.24289812,0.0,4.288,108.0,0.0,352.09375,0,98.20359039,85.49019623,20,23,0,2.00851369,21,85.49019623,12380,30,0,0,16,NaN,0,-,108,-,-,-,-,-
Tue Jul 24 07:01:16 GMT+03:00 2018,24-Jul-2018 07:01:15.780,23.18585888,61.24289439,0.0,4.288,109.0,0.0,352.09375,0,98.20359039,85.49019623,20,23,0,2.00851369,21,85.49019623,12380,30,0,0,16,NaN,0,-,109,-,-,-,-,-
Tue Jul 24 07:01:17 GMT+03:00 2018,24-Jul-2018 07:01:16.780,23.18585892,61.24288778,0.0,3.216,111.0,0.0,352.09375,0,98.20359039,85.49019623,20,23,0,2.00851369,21,85.49019623,12380,30,0,0,16,NaN,0,-,111,-,-,-,-,-
Tue Jul 24 07:01:18 GMT+03:00 2018,24-Jul-2018 07:01:17.782,23.18585727,61.24288582,0.0,3.216,111.0,0.0,352.09375,0,98.20359039,85.49019623,20,23,0,2.00851369,21,85.49019623,12380,30,0,0,16,NaN,0,-,111,-,-,-,-,-
