GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, !! HV Volts(V),!! Inst. kPower(kW),!! SOC (Usable)(%),!! SOC(Raw)(%),!Engine Coolant Temp(°C),!Engine Oil Temp(°C),!EV km this Cycle(km),!Fuel Remaining(Gallons),!HV Battery Temp(°C),!Hybrid Pack Remaining (SOC)(%),!Last Charge AC Wh(Wh),!Power Electronics Cooling Temp(°C),!Speed kmh(kmh),*Bat heat(W),Ambient air temp(°C),Driving efficiency(wh/km),Engine RPM(rpm),Fuel used (trip)(l),GPS Altitude(m),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Trip average Litres/100 KM(l/100km),Trip Distance(km)
Tue Jul 03 16:50:49 GMT+03:00 2018,03-Jul-2018 16:50:50.092,23.75970635,61.31331415,0.0,7.504,116.0,0.0,352.09375,0,-1.19760478,20.3921566,75,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-
Tue Jul 03 16:50:50 GMT+03:00 2018,03-Jul-2018 16:50:51.094,23.75971274,61.31332791,0.0,5.36,113.0,0.0,352.09375,0,-1.19760478,20.3921566,75,65,0,4.30917501,21,20.3921566,-,-,-,-,-,0,-,-,113,-,-,-,-,-
Tue Jul 03 16:50:51 GMT+03:00 2018,03-Jul-2018 16:50:52.094,23.75973524,61.31332382,0.0,4.288,115.0,0.0,352.09375,0,-1.19760478,20.3921566,75,65,0,4.30917501,21,20.3921566,12730,30,0,0,14,NaN,-,-,115,-,-,-,-,-
Tue Jul 03 16:50:52 GMT+03:00 2018,03-Jul-2018 16:50:53.093,23.75973014,61.31332942,0.0,4.288,115.0,0.0,352.09375,0,-1.19760478,20.3921566,75,65,0,4.30917501,21,20.3921566,12730,30,0,0,14,NaN,0,-,115,-,-,-,-,-
Tue Jul 03 16:50:53 GMT+03:00 2018,03-Jul-2018 16:50:54.092,23.75970118,61.31335188,0.0,3.216,112.0,0.0,352.09375,0,-1.19760478,20.3921566,75,65,0,4.30917501,21,20.3921566,12730,30,0,0,14,NaN,0,-,112,-,-,-,-,-
Tue Jul 03 16:50:54 GMT+03:00 2018,03-Jul-2018 16:50:55.092,23.75970283,61.31334949,0.0,4.288,112.0,0.0,352.09375,0,-1.19760478,20.3921566,75,65,0,4.30917501,21,20.3921566,12730,30,0,0,14,NaN,0,-,112,-,-,-,-,-
Tue Jul 03 16:50:55 GMT+03:00 2018,03-Jul-2018 16:50:56.092,23.75969,61.31335415,0.0,4.288,113.0,0.0,352.09375,0,-1.19760478,20.3921566,75,65,0,4.30917501,21,20.3921566,12730,30,0,0,14,NaN,0,-,113,-,-,-,-,-
Tue Jul 03 16:50:56 GMT+03:00 2018,03-Jul-2018 16:50:57.093,23.75969546,61.3133544,0.0,4.288,112.0,0.0,352.09375,0,-1.19760478,20.3921566,75,65,0,4.30917501,21,20.3921566,12730,30,0,0,14,NaN,0,-,112,-,-,-,-,-
Tue Jul 03 16:50:57 GMT+03:00 2018,03-Jul-2018 16:50:58.093,23.75969869,61.31335704,0.0,3.216,112.0,0.0,352.09375,0,-1.19760478,20.3921566,75,65,0,4.30917501,21,20.3921566,12730,30,0,0,14,NaN,0,-,112,-,-,-,-,-
Tue Jul 03 16:50:58 GMT+03:00 2018,03-Jul-2018 16:50:59.093,23.75969993,61.31335807,0.0,3.216,112.0,0.0,352.078125,0,-1.19760478,20.3921566,75,65,0,4.30917501,21,20.3921566,12730,30,0,0,14,NaN,0,-,112,-,-,-,-,-
Tue Jul 03 16:50:59 GMT+03:00 2018,03-Jul-2018 16:51:00.091,23.7597008,61.31335871,0.0,3.216,111.0,0.0,352.078125,0,-1.19760478,20.3921566,75,65,0,4.30917501,21,20.3921566,12730,30,0,0,14,NaN,0,-,111,-,-,-,-,-
Tue Jul 03 16:51:00 GMT+03:00 2018,03-Jul-2018 16:51:01.092,23.75969736,61.31335768,0.0,3.216,111.0,0.0,352.078125,0,-1.19760478,20.3921566,75,65,0,4.30917501,21,20.3921566,12730,30,0,0,14,NaN,0,-,111,-,-,-,-,-
Tue Jul 03 16:51:01 GMT+03:00 2018,03-Jul-2018 16:51:02.093,23.75969699,61.31335758,0.0,3.216,111.0,0.0,352.078125,0,-1.19760478,20.3921566,75,65,0,4.30917501,21,20.3921566,12730,30,0,0,14,NaN,0,-,111,-,-,-,-,-
Tue Jul 03 16:51:02 GMT+03:00 2018,03-Jul-2018 16:51:03.094,23.75969593,61.3133576,0.0,3.216,111.0,0.0,352.015625,0,-1.19760478,20.3921566,75,65,0,4.30917501,21,20.3921566,12730,30,0,0,14,NaN,0,-,111,-,-,-,-,-
Tue Jul 03 16:51:03 GMT+03:00 2018,03-Jul-2018 16:51:04.092,23.75969581,61.31335748,0.0,3.216,111.0,0.0,352.015625,0,-1.19760478,20.3921566,75,65,0,4.30917501,21,20.3921566,12730,30,0,0,14,NaN,0,-,111,-,-,-,-,-
Tue Jul 03 16:51:04 GMT+03:00 2018,03-Jul-2018 16:51:05.092,23.75969552,61.31335736,0.0,3.216,111.0,0.0,352.015625,0,-1.19760478,20.3921566,75,65,0,4.30917501,21,20.3921566,12730,30,0,0,14,NaN,0,-,111,-,-,-,-,-
Tue Jul 03 16:51:05 GMT+03:00 2018,03-Jul-2018 16:51:06.094,23.7596954,61.31335731,0.0,3.216,111.0,0.0,352.09375,0,-1.19760478,20.3921566,75,65,0,4.30917501,21,20.3921566,12730,30,0,0,14,NaN,0,-,111,-,-,-,-,-
Tue Jul 03 16:51:06 GMT+03:00 2018,03-Jul-2018 16:51:07.091,23.75969508,61.31335724,0.0,3.216,111.0,0.0,352.09375,0,-1.19760478,20.3921566,75,65,0,4.30917501,21,20.3921566,12730,30,0,0,14,NaN,0,-,111,-,-,-,-,-
Tue Jul 03 16:51:07 GMT+03:00 2018,03-Jul-2018 16:51:08.092,23.75969495,61.31335697,0.0,3.216,111.0,0.0,352.09375,0,-1.19760478,20.3921566,75,65,0,4.30917501,21,20.3921566,12730,30,0,0,14,NaN,0,-,111,-,-,-,-,-
Tue Jul 03 16:51:08 GMT+03:00 2018,03-Jul-2018 16:51:09.092,23.75969476,61.31335682,0.0,3.216,111.0,0.0,352.09375,0,-1.19760478,20.3921566,75,65,0,4.30917501,21,20.3921566,12730,30,0,0,14,NaN,0,-,111,-,-,-,-,-
Tue Jul 03 16:51:09 GMT+03:00 2018,03-Jul-2018 16:51:10.093,23.75969476,61.31335677,0.0,3.216,111.0,0.0,352.09375,0,-1.19760478,20.3921566,75,65,0,4.34569311,21,20.3921566,12730,30,0,0,14,NaN,0,-,111,-,-,-,-,-
Tue Jul 03 16:51:10 GMT+03:00 2018,03-Jul-2018 16:51:11.092,23.75969458,61.31335663,0.0,3.216,111.0,0.0,352.09375,0,-1.19760478,20.3921566,75,65,0,4.34569311,21,20.3921566,12730,30,0,0,14,NaN,0,-,111,-,-,-,-,-
Tue Jul 03 16:51:11 GMT+03:00 2018,03-Jul-2018 16:51:12.094,23.75969441,61.31335659,0.0,3.216,111.0,0.0,352.09375,0.95065314,-1.19760478,20.3921566,75,65,0,4.34569311,21,20.3921566,12730,30,0,0,14,∞,0,-,111,-,-,-,-,-
Tue Jul 03 16:51:12 GMT+03:00 2018,03-Jul-2018 16:51:13.093,23.75969429,61.31335653,0.0,3.216,111.0,0.0,352.09375,0.95065314,-1.19760478,20.3921566,75,65,0,4.34569311,21,20.3921566,12730,30,0,0,14,∞,0,-,111,-,-,-,-,-
Tue Jul 03 16:51:13 GMT+03:00 2018,03-Jul-2018 16:51:14.093,23.75969424,61.31335655,0.0,3.216,111.0,0.0,352.09375,0.95065314,-1.19760478,20.3921566,75,65,0,4.34569311,21,20.3921566,12730,30,0,0,14,∞,0,-,111,-,-,-,-,-
Tue Jul 03 16:51:14 GMT+03:00 2018,03-Jul-2018 16:51:15.092,23.7596942,61.31335636,0.0,3.216,111.0,0.0,352.09375,0.73939687,-1.19760478,20.3921566,75,65,0,4.34569311,21,20.3921566,12730,30,0,0,14,∞,0,-,111,-,-,-,-,-
Tue Jul 03 16:51:15 GMT+03:00 2018,03-Jul-2018 16:51:16.092,23.75969407,61.31335634,0.0,3.216,111.0,0.0,352.09375,0.73939687,-1.19760478,20.3921566,75,65,0,4.34569311,21,20.3921566,12730,30,0,0,14,∞,0,-,111,-,-,-,-,-
Tue Jul 03 16:51:16 GMT+03:00 2018,03-Jul-2018 16:51:17.091,23.75969391,61.31335632,0.0,3.216,111.0,0.0,352.09375,0.84502506,-1.19760478,20.3921566,75,65,0,4.34569311,21,20.3921566,12730,30,0,0,14,∞,0,-,111,-,-,-,-,-
Tue Jul 03 16:51:17 GMT+03:00 2018,03-Jul-2018 16:51:18.092,23.75969386,61.31335648,0.0,3.216,111.0,0.0,352.09375,0.84502506,-1.19760478,20.3921566,75,65,0,4.34569311,21,20.3921566,12730,30,0,0,14,∞,0,-,111,-,-,-,-,-
Tue Jul 03 16:51:18 GMT+03:00 2018,03-Jul-2018 16:51:19.092,23.7596937,61.31335641,0.0,3.216,111.0,0.0,352.09375,0.84502506,-1.19760478,20.3921566,75,65,0,4.34569311,21,20.3921566,12730,30,0,0,14,∞,0,-,111,-,-,-,-,-
Tue Jul 03 16:51:19 GMT+03:00 2018,03-Jul-2018 16:51:20.092,23.75969371,61.31335653,0.0,3.216,111.0,0.0,351.9375,0.95023125,-1.19760478,20.3921566,75,65,0,4.34569311,21,20.3921566,12730,30,0,0,14,∞,0,-,111,-,-,-,-,-
Tue Jul 03 16:51:20 GMT+03:00 2018,03-Jul-2018 16:51:21.092,23.75969367,61.31335646,0.0,3.216,111.0,0.0,351.9375,0.95023125,-1.19760478,20.3921566,75,65,0,4.34569311,21,20.3921566,12730,30,0,0,14,∞,0,-,111,-,-,-,-,-
Tue Jul 03 16:51:21 GMT+03:00 2018,03-Jul-2018 16:51:22.094,23.75969357,61.31335628,0.0,3.216,111.0,0.0,351.9375,0.95023125,-1.19760478,20.3921566,75,65,0,4.34569311,21,20.3921566,12730,30,0,0,14,∞,0,-,111,-,-,-,-,-
Tue Jul 03 16:51:22 GMT+03:00 2018,03-Jul-2018 16:51:23.092,23.75969352,61.31335625,0.0,3.216,111.0,0.0,346.40625,1.7666719,-1.19760478,20.3921566,75,65,0,4.34569311,21,20.3921566,12730,30,0,0,14,∞,0,-,111,-,-,-,-,-
Tue Jul 03 16:51:23 GMT+03:00 2018,03-Jul-2018 16:51:24.093,23.75969357,61.31335624,0.0,3.216,111.0,0.0,346.40625,1.7666719,-1.19760478,20.3921566,75,65,0,4.34569311,21,20.3921566,12730,30,1,0,14,1766.671875,0,-,111,-,-,-,-,-
Tue Jul 03 16:51:24 GMT+03:00 2018,03-Jul-2018 16:51:25.092,23.75967351,61.31335224,0.6,3.216,111.0,261.5,348.265625,1.5671953,-1.19760478,20.3921566,75,65,0,4.34569311,21,20.3921566,12730,30,1,0,14,1567.1953125,0,-,111,0,0,100,-,-
Tue Jul 03 16:51:25 GMT+03:00 2018,03-Jul-2018 16:51:26.092,23.75965197,61.31334533,0.53,3.216,111.0,262.3,348.265625,1.5671953,-1.19760478,20.3921566,75,65,0,4.30917501,21,20.3921566,12730,30,2,0,14,1567.1953125,0,-,111,0,0,100,-,-
Tue Jul 03 16:51:26 GMT+03:00 2018,03-Jul-2018 16:51:27.093,23.75962499,61.31333948,0.63,3.216,111.0,261.6,348.265625,1.5671953,-1.19760478,20.3921566,75,65,0,4.30917501,21,20.3921566,12730,30,2,0,14,783.59765625,0,-,111,0,0,100,3.37015772,0.00108833
