GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, !! HV Volts(V),!! Inst. kPower(kW),!! SOC (Usable)(%),!! SOC(Raw)(%),!Engine Coolant Temp(°C),!Engine Oil Temp(°C),!EV km this Cycle(km),!Fuel Remaining(Gallons),!HV Battery Temp(°C),!Hybrid Pack Remaining (SOC)(%),!Last Charge AC Wh(Wh),!Power Electronics Cooling Temp(°C),!Speed kmh(kmh),!Tran Temp(°C),* kWh Used (2011/2012)(kWh),*Bat Coolant Pump RPM(RPM),*Bat Coolant Valve(?),*Bat heat(W),Ambient air temp(°C),Driving efficiency(wh/km),Engine Coolant Temperature(°C),Engine Oil Temperature(°C),Engine RPM(rpm),Fuel used (trip)(l),GPS Altitude(m),Hybrid Battery Charge (%)(%),kw used(kwh),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Speed (OBD)(km/h),Trip average Litres/100 KM(l/100km),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s)
-,20-Sep-2018 16:43:00.505,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,7270.15234375,0
-,20-Sep-2018 16:43:01.500,-,-,-,-,-,-,352.09375,0,13.77245522,30.19607925,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,13.14590168,-,-,-,0,-,-,7270.15234375,0
-,20-Sep-2018 16:43:02.498,-,-,-,-,-,-,352.09375,0,13.77245522,30.19607925,19,20,0,3.83443522,18,30.19607925,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,13.14590168,-,-,-,0,-,-,7270.15234375,0
-,20-Sep-2018 16:43:03.504,-,-,-,-,-,-,352.09375,0,13.77245522,30.19607925,19,20,0,3.83443522,18,30.19607925,12260,30,0,19,9.00862789,0,0,-,-,0,-,-,-,-,-,-,13.14590168,-,-,-,0,-,-,7270.15234375,0
-,20-Sep-2018 16:43:04.500,-,-,-,-,-,-,352.09375,0,13.77245522,30.19607925,19,20,0,3.83443522,18,30.19607925,12260,30,0,19,9.00862789,0,0,0,16,0,19,-,-,-,-,-,13.14590168,-,-,-,0,-,-,7270.15234375,0
-,20-Sep-2018 16:43:05.498,-,-,-,-,-,-,352.09375,0.95065314,13.77245522,30.19607925,19,20,0,3.83443522,18,30.19607925,12260,30,0,19,9.00862789,0,0,0,16,∞,19,-,0,-,-,30,13.14590168,-,-,-,0,-,-,7270.15234375,0
-,20-Sep-2018 16:43:06.499,-,-,-,-,-,-,352.078125,0.95061094,13.77245522,30.19607925,19,23,0,3.83443522,18,30.19607925,12260,30,0,19,9.00862789,0,0,0,16,∞,19,-,0,-,-,30,13.14590168,-,-,-,0,-,-,7270.15234375,0
-,20-Sep-2018 16:43:07.500,-,-,-,-,-,-,352.078125,0.95061094,13.77245522,30.19607925,19,23,0,3.83443522,18,30.19607925,12260,30,0,19,9.00862789,0,0,0,16,∞,19,-,0,-,-,30,13.14590168,-,-,-,0,-,-,7270.15234375,0
-,20-Sep-2018 16:43:08.499,-,-,-,-,-,-,352.078125,0.95061094,13.77245522,30.19607925,19,23,0,3.83443522,18,30.19607925,12260,30,0,19,9.00862789,0,0,0,16,∞,19,-,0,-,-,30,13.14590168,-,-,-,0,-,-,7270.15234375,0
-,20-Sep-2018 16:43:09.502,-,-,-,-,-,-,352.09375,0.95065314,13.77245522,30.19607925,19,23,0,3.83443522,18,30.19607925,12260,30,0,19,9.00862789,0,0,0,16,∞,19,-,0,-,-,30,13.14590168,-,-,-,0,-,-,7270.15234375,0
