GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, !! HV Volts(V),!! Inst. kPower(kW),!! SOC (Usable)(%),!! SOC(Raw)(%),!Engine Coolant Temp(°C),!Engine Oil Temp(°C),!EV km this Cycle(km),!Fuel Remaining(Gallons),!HV Battery Temp(°C),!Hybrid Pack Remaining (SOC)(%),!Last Charge AC Wh(Wh),!Power Electronics Cooling Temp(°C),!Speed kmh(kmh),!Tran Temp(°C),* kWh Used (2011/2012)(kWh),*Bat Coolant Pump RPM(RPM),*Bat Coolant Valve(?),*Bat heat(W),Ambient air temp(°C),Driving efficiency(wh/km),Engine Coolant Temperature(°C),Engine Oil Temperature(°C),Engine RPM(rpm),Fuel used (trip)(l),GPS Altitude(m),Hybrid Battery Charge (%)(%),kw used(kwh),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Speed (OBD)(km/h),Trip average Litres/100 KM(l/100km),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s)
Mon Nov 12 17:18:06 GMT+02:00 2018,12-Nov-2018 17:18:07.512,23.76006557,61.31337014,0.0,11.792,95.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,11863.15917969,0
Mon Nov 12 17:18:07 GMT+02:00 2018,12-Nov-2018 17:18:08.510,23.76006861,61.31340997,0.77,7.504,95.0,18.7,352.09375,0.73939687,-1.19760478,20.3921566,71,68,0,5.25865412,10,20.3921566,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,14.11544228,-,-,-,0,-,-,11863.15917969,0
Mon Nov 12 17:18:08 GMT+02:00 2018,12-Nov-2018 17:18:09.511,23.76001871,61.31339131,0.0,6.432,101.0,0.0,352.09375,0.73939687,-1.19760478,20.3921566,71,68,0,5.25865412,10,20.3921566,25580,30,0,38,10.57725525,5900,0,0,-,∞,-,-,-,-,101,-,14.11544228,-,-,-,0,-,-,11863.15917969,0
Mon Nov 12 17:18:09 GMT+02:00 2018,12-Nov-2018 17:18:10.512,23.7600012,61.3133772,0.27,6.432,103.0,162.1,352.09375,0.73939687,-1.19760478,20.3921566,71,68,0,5.25865412,10,20.3921566,25580,30,0,38,10.57725525,5900,0,0,5,∞,71,-,0,-,103,-,14.11544228,-,-,-,0,-,-,11863.15917969,0
Mon Nov 12 17:18:10 GMT+02:00 2018,12-Nov-2018 17:18:11.512,23.76000452,61.31337324,0.0,5.36,103.0,0.0,352.09375,0.63376874,-1.19760478,20.3921566,70,68,0,5.25865412,10,20.3921566,25580,30,0,38,10.57725525,5900,0,0,5,∞,71,-,0,-,103,20,14.11544228,-,-,-,0,-,-,11863.15917969,0
Mon Nov 12 17:18:11 GMT+02:00 2018,12-Nov-2018 17:18:12.512,23.76001293,61.31339759,0.0,5.36,105.0,0.0,352.09375,0.63376874,-1.19760478,20.3921566,70,68,0,5.25865412,10,20.3921566,25580,30,0,38,10.57725525,5900,0,0,5,∞,71,-,0,-,105,20,14.11544228,-,-,-,0,-,-,11863.15917969,0
Mon Nov 12 17:18:12 GMT+02:00 2018,12-Nov-2018 17:18:13.512,23.76001617,61.31339834,0.0,5.36,106.0,0.0,352.09375,0.63376874,-1.19760478,20.3921566,70,68,0,5.25865412,10,20.3921566,25580,30,0,38,10.57725525,559,0,0,5,∞,70,-,0,-,106,20,14.11544228,-,-,-,0,-,-,11863.15917969,0
Mon Nov 12 17:18:13 GMT+02:00 2018,12-Nov-2018 17:18:14.511,23.76002876,61.31340546,0.19,4.288,106.0,20.3,352.09375,0.63376874,-1.19760478,20.3921566,70,68,0,5.25865412,10,20.3921566,25580,30,0,38,10.57725525,559,0,0,5,∞,70,-,0,-,106,20,14.11544228,-,-,-,0,-,-,11863.15917969,0
Mon Nov 12 17:18:14 GMT+02:00 2018,12-Nov-2018 17:18:15.511,23.76004492,61.31341828,0.0,4.288,105.0,0.0,352.09375,0.73939687,-1.19760478,20.3921566,69,68,0,5.25865412,10,20.3921566,25580,30,0,38,10.57725525,559,0,0,5,∞,70,-,0,-,105,20,14.11544228,-,-,-,0,-,-,11863.15917969,0
Mon Nov 12 17:18:15 GMT+02:00 2018,12-Nov-2018 17:18:16.511,23.76005515,61.31342347,0.0,4.288,104.0,0.0,352.09375,0.73939687,-1.19760478,20.3921566,69,68,0,5.25865412,10,20.3921566,25580,30,0,38,10.57725525,608,0,0,5,∞,70,-,0,-,104,20,14.11544228,-,-,-,0,-,-,11863.15917969,0
Mon Nov 12 17:18:16 GMT+02:00 2018,12-Nov-2018 17:18:17.511,23.76005897,61.31341861,0.0,3.216,104.0,0.0,352.09375,0.73939687,-1.19760478,20.3921566,69,68,0,5.25865412,10,20.3921566,25580,30,0,38,10.57725525,608,0,0,5,∞,69,-,0,-,104,20,14.11544228,-,-,-,0,-,-,11863.15917969,0
Mon Nov 12 17:18:17 GMT+02:00 2018,12-Nov-2018 17:18:18.511,23.760055,61.31341474,0.0,3.216,106.0,0.0,352.09375,0.73939687,-1.19760478,20.3921566,69,68,0,5.25865412,10,20.3921566,25580,30,0,38,10.57725525,608,0,0,5,∞,69,-,0,-,106,20,14.11544228,-,-,-,0,-,-,11863.15917969,0
Mon Nov 12 17:18:18 GMT+02:00 2018,12-Nov-2018 17:18:19.511,23.76004569,61.31341437,0.0,3.216,107.0,0.0,352.09375,0.73939687,-1.19760478,20.3921566,68,68,0,5.25865412,10,20.3921566,25580,30,0,38,10.57725525,608,0,0,5,∞,69,-,0,-,107,20,14.11544228,-,-,-,0,-,-,11863.15917969,0
Mon Nov 12 17:18:19 GMT+02:00 2018,12-Nov-2018 17:18:20.511,23.76004338,61.31341264,0.0,3.216,108.0,0.0,352.09375,0.73939687,-1.19760478,20.3921566,68,68,0,5.25865412,10,20.3921566,25580,30,0,38,10.57725525,608,0,0,5,∞,69,-,0,-,108,20,14.11544228,-,-,-,0,-,-,11863.15917969,0
Mon Nov 12 17:18:20 GMT+02:00 2018,12-Nov-2018 17:18:21.521,23.76005355,61.31341256,0.0,3.216,105.0,0.0,352.09375,0.73939687,-1.19760478,20.3921566,68,68,0,5.25865412,10,20.3921566,25580,30,0,38,10.57725525,612,0,0,5,∞,67,-,0,-,105,20,14.11544228,-,-,-,0,-,-,11863.15917969,0
Mon Nov 12 17:18:21 GMT+02:00 2018,12-Nov-2018 17:18:22.510,23.76006822,61.3134282,0.0,3.216,103.0,0.0,352.09375,0.73939687,-1.19760478,20.3921566,68,68,0,5.25865412,10,20.3921566,25580,30,0,38,10.57725525,612,0,0,5,∞,67,-,0,-,103,20,14.11544228,-,-,-,0,-,-,11863.15917969,0
Mon Nov 12 17:18:22 GMT+02:00 2018,12-Nov-2018 17:18:23.511,23.76006019,61.3134198,0.0,3.216,101.0,0.0,352.046875,0.84491253,-1.19760478,20.3921566,67,68,0,5.25865412,10,20.3921566,25580,30,0,38,10.57725525,612,0,0,5,∞,67,-,0,-,101,20,14.11544228,-,-,-,0,-,-,11863.15917969,0
Mon Nov 12 17:18:23 GMT+02:00 2018,12-Nov-2018 17:18:24.511,23.76005702,61.313417,0.0,3.216,102.0,0.0,352.046875,0.84491253,-1.19760478,20.3921566,67,68,0,5.25865412,10,20.3921566,25580,30,0,37,10.57725525,615,0,0,5,∞,67,-,0,-,102,20,14.11544228,-,-,-,0,-,-,11863.15917969,0
Mon Nov 12 17:18:24 GMT+02:00 2018,12-Nov-2018 17:18:25.513,23.76005976,61.31341825,0.0,3.216,102.0,0.0,352.046875,0.84491253,-1.19760478,20.3921566,67,68,0,5.25865412,10,20.3921566,25580,30,0,37,10.57725525,615,0,0,5,∞,66,-,0,-,102,20,14.11544228,-,-,-,0,-,-,11863.15917969,0
Mon Nov 12 17:18:25 GMT+02:00 2018,12-Nov-2018 17:18:26.510,23.76006057,61.31341823,0.0,4.288,101.0,0.0,352.03125,0.84487504,-1.19760478,20.3921566,66,68,0,5.25865412,10,20.3921566,25580,30,0,37,10.57725525,615,0,0,5,∞,66,-,0,-,101,20,14.11544228,-,-,-,0,-,-,11863.15917969,0
Mon Nov 12 17:18:26 GMT+02:00 2018,12-Nov-2018 17:18:27.512,23.76005998,61.31341815,0.0,4.288,101.0,0.0,352.03125,0.84487504,-1.19760478,20.3921566,66,68,0,5.25865412,10,20.3921566,25580,30,0,37,10.57725525,615,0,0,5,∞,66,-,0,-,101,20,14.11544228,-,-,-,0,-,-,11863.15917969,0
Mon Nov 12 17:18:27 GMT+02:00 2018,12-Nov-2018 17:18:28.510,23.76006006,61.31341835,0.0,4.288,101.0,0.0,352.03125,0.84487504,-1.19760478,20.3921566,66,68,0,5.25865412,10,20.3921566,25580,30,0,37,10.57725525,625,0,0,5,∞,65,-,0,-,101,20,14.11544228,-,-,-,0,-,-,11863.15917969,0
