GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, !! HV Volts(V),!! Inst. kPower(kW),!! SOC (Usable)(%),!! SOC(Raw)(%),!Engine Coolant Temp(°C),!Engine Oil Temp(°C),!EV km this Cycle(km),!Fuel Remaining(Gallons),!HV Battery Temp(°C),!Hybrid Pack Remaining (SOC)(%),!Last Charge AC Wh(Wh),!Power Electronics Cooling Temp(°C),!Speed kmh(kmh),!Tran Temp(°C),* kWh Used (2011/2012)(kWh),*Bat Coolant Pump RPM(RPM),*Bat Coolant Valve(?),*Bat heat(W),Ambient air temp(°C),Driving efficiency(wh/km),Engine Coolant Temperature(°C),Engine Oil Temperature(°C),Engine RPM(rpm),Fuel used (trip)(l),GPS Altitude(m),Hybrid Battery Charge (%)(%),kw used(kwh),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Speed (OBD)(km/h),Trip average Litres/100 KM(l/100km),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s)
Mon Nov 12 06:40:24 GMT+02:00 2018,12-Nov-2018 06:40:25.987,23.18582616,61.24291159,0.0,5.36,118.0,0.0,352.09375,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,118,-,0,-,-,-,0,-,-,11776.34082031,0
Mon Nov 12 06:40:25 GMT+02:00 2018,12-Nov-2018 06:40:26.992,23.18583013,61.24291066,0.0,4.288,117.0,0.0,352.09375,0,100,86.66666412,10,9,0,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,117,-,7.56134892,-,-,-,0,-,-,11776.34082031,0
Mon Nov 12 06:40:26 GMT+02:00 2018,12-Nov-2018 06:40:27.988,23.18583118,61.24290997,0.0,4.288,117.0,0.0,352.09375,0,100,86.66666412,10,9,0,5.51428318,11,86.66666412,25580,30,0,-,-,-,-,-,-,NaN,-,-,-,-,117,-,7.56134892,-,-,-,0,-,-,11776.34082031,0
Mon Nov 12 06:40:27 GMT+02:00 2018,12-Nov-2018 06:40:28.989,23.18583256,61.24291176,0.0,4.288,117.0,0.0,352.09375,0,100,86.66666412,10,9,0,5.51428318,11,86.66666412,25580,30,0,13,-0.02666667,0,0,0,-,NaN,10,-,-,-,117,-,7.56134892,-,-,-,0,-,-,11776.34082031,0
Mon Nov 12 06:40:28 GMT+02:00 2018,12-Nov-2018 06:40:29.996,23.18583439,61.24291133,0.0,4.288,117.0,0.0,352.078125,0,100,86.66666412,10,9,0,5.51428318,11,86.66666412,25580,30,0,13,-0.02666667,0,0,0,5,NaN,10,-,0,-,117,86,7.56134892,-,-,-,0,-,-,11776.34082031,0
Mon Nov 12 06:40:29 GMT+02:00 2018,12-Nov-2018 06:40:30.995,23.18583706,61.24291346,0.0,4.288,116.0,0.0,352.078125,0,100,86.66666412,10,9,0,5.51428318,11,86.66666412,25580,30,0,13,-0.02666667,0,0,0,5,NaN,10,-,0,-,116,86,7.56134892,-,-,-,0,-,-,11776.34082031,0
Mon Nov 12 06:40:30 GMT+02:00 2018,12-Nov-2018 06:40:31.995,23.18584109,61.24291552,0.0,4.288,116.0,0.0,352.078125,0,100,86.66666412,10,9,0,5.51428318,11,86.66666412,25580,30,0,13,-0.02666667,0,0,0,5,NaN,10,-,0,-,116,86,7.56134892,-,-,-,0,-,-,11776.34082031,0
Mon Nov 12 06:40:31 GMT+02:00 2018,12-Nov-2018 06:40:32.998,23.18584421,61.24291592,0.0,3.216,116.0,0.0,352.078125,0,100,86.66666412,10,9,0,5.51428318,11,86.66666412,25580,30,0,13,-0.02666667,0,0,0,5,NaN,10,-,0,-,116,86,7.56134892,-,-,-,0,-,-,11776.34082031,0
Mon Nov 12 06:40:32 GMT+02:00 2018,12-Nov-2018 06:40:33.991,23.18584574,61.24291614,0.0,4.288,116.0,0.0,352.09375,0,100,86.66666412,10,9,0,5.51428318,11,86.66666412,25580,30,0,13,-0.02666667,0,0,0,5,NaN,10,-,0,-,116,86,7.56134892,-,-,-,0,-,-,11776.34082031,0
Mon Nov 12 06:40:33 GMT+02:00 2018,12-Nov-2018 06:40:34.998,23.18584648,61.24291728,0.0,4.288,115.0,0.0,352.09375,0,100,86.66666412,10,9,0,5.51428318,11,86.66666412,25580,30,0,13,-0.02666667,0,0,0,5,NaN,10,-,0,-,115,86,7.56134892,-,-,-,0,-,-,11776.34082031,0
Mon Nov 12 06:40:34 GMT+02:00 2018,12-Nov-2018 06:40:35.988,23.18584693,61.24291815,0.0,4.288,116.0,0.0,352.09375,0,100,86.66666412,10,9,0,5.51428318,11,86.66666412,25580,30,0,13,-0.02666667,0,0,0,5,NaN,10,-,0,-,116,86,7.56134892,-,-,-,0,-,-,11776.34082031,0
Mon Nov 12 06:40:35 GMT+02:00 2018,12-Nov-2018 06:40:36.992,23.18584598,61.24291861,0.0,3.216,115.0,0.0,352.09375,0,100,86.66666412,10,9,0,5.51428318,11,86.66666412,25580,30,0,13,-0.02666667,0,0,0,5,NaN,10,-,0,-,115,86,7.56134892,-,-,-,0,-,-,11776.34082031,0
Mon Nov 12 06:40:36 GMT+02:00 2018,12-Nov-2018 06:40:37.993,23.18584571,61.24291869,0.0,4.288,115.0,0.0,352.09375,0,100,86.66666412,10,9,0,5.51428318,11,86.66666412,25580,30,0,13,-0.02666667,0,0,0,5,NaN,10,-,0,-,115,86,7.56134892,-,-,-,0,-,-,11776.34082031,0
Mon Nov 12 06:40:37 GMT+02:00 2018,12-Nov-2018 06:40:38.995,23.18584605,61.24291892,0.0,4.288,115.0,0.0,352.09375,0,100,86.66666412,10,9,0,5.51428318,11,86.66666412,25580,30,0,13,-0.02666667,0,0,0,5,NaN,10,-,0,-,115,86,7.56134892,-,-,-,0,-,-,11776.34082031,0
Mon Nov 12 06:40:38 GMT+02:00 2018,12-Nov-2018 06:40:39.988,23.1858464,61.24291901,0.0,3.216,115.0,0.0,352.09375,0,100,86.66666412,10,9,0,5.51428318,11,86.66666412,25580,30,0,13,-0.02666667,0,0,0,5,NaN,10,-,0,-,115,86,7.56134892,-,-,-,0,-,-,11776.34082031,0
Mon Nov 12 06:40:39 GMT+02:00 2018,12-Nov-2018 06:40:40.995,23.18584648,61.24291902,0.0,3.216,115.0,0.0,352.09375,0,100,86.66666412,10,9,0,5.51428318,11,86.66666412,25580,30,0,13,-0.02666667,0,0,0,5,NaN,10,-,0,-,115,86,7.56134892,-,-,-,0,-,-,11776.34082031,0
