GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 
Sun Jun 10 13:23:52 GMT+03:00 2018,10-Jun-2018 13:23:51.495,22.91720265,61.33136129,0.0,5.36,83.0,0.0,-7.04516602,1.47573853,6.52578735,-0.00742503,
Sun Jun 10 13:23:53 GMT+03:00 2018,10-Jun-2018 13:23:52.492,22.91720264,61.33136135,0.0,5.36,83.0,0.0,-7.18060303,1.61720276,6.38796997,-0.00742392,
Sun Jun 10 13:23:54 GMT+03:00 2018,10-Jun-2018 13:23:53.492,22.91720259,61.33136135,0.0,4.288,83.0,0.0,-7.29005432,1.7966156,6.26020813,-0.00292701,
Sun Jun 10 13:23:55 GMT+03:00 2018,10-Jun-2018 13:23:54.492,22.91720289,61.3313605,0.0,4.288,83.0,0.0,-7.05566406,1.54841614,6.47813416,-0.00974097,
Sun Jun 10 13:23:56 GMT+03:00 2018,10-Jun-2018 13:23:55.495,22.9172032,61.33135997,0.0,3.216,83.0,0.0,-7.05566406,1.54841614,6.47813416,-0.00974097,
Sun Jun 10 13:23:57 GMT+03:00 2018,10-Jun-2018 13:23:56.492,22.91720337,61.33135992,0.0,3.216,83.0,0.0,-7.05566406,1.54841614,6.47813416,-0.00974097,
Sun Jun 10 13:23:58 GMT+03:00 2018,10-Jun-2018 13:23:57.493,22.91720345,61.33135995,0.0,3.216,83.0,0.0,-7.05566406,1.54841614,6.47813416,-0.00974097,
Sun Jun 10 13:23:59 GMT+03:00 2018,10-Jun-2018 13:23:58.492,22.91720351,61.33135995,0.0,3.216,83.0,0.0,-6.88072205,1.24269104,7.0597229,0.01344222,
Sun Jun 10 13:24:00 GMT+03:00 2018,10-Jun-2018 13:23:59.492,22.91720492,61.33135915,0.0,3.216,83.0,0.0,-7.33071899,1.26147461,6.2379303,-0.00983524,
Sun Jun 10 13:24:01 GMT+03:00 2018,10-Jun-2018 13:24:00.493,22.91720475,61.33135882,0.0,3.216,83.0,0.0,-9.03450012,1.57450867,2.17948914,0.05711307,
