GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, !! HV Volts(V),!! Inst. kPower(kW),!! SOC (Usable)(%),!! SOC(Raw)(%),!Engine Coolant Temp(°C),!Engine Oil Temp(°C),!EV km this Cycle(km),!Fuel Remaining(Gallons),!HV Battery Temp(°C),!Hybrid Pack Remaining (SOC)(%),!Last Charge AC Wh(Wh),!Power Electronics Cooling Temp(°C),!Speed kmh(kmh),!Tran Temp(°C),* kWh Used (2011/2012)(kWh),*Bat Coolant Pump RPM(RPM),*Bat Coolant Valve(?),*Bat heat(W),Ambient air temp(°C),Driving efficiency(wh/km),Engine Coolant Temperature(°C),Engine Oil Temperature(°C),Engine RPM(rpm),Fuel used (trip)(l),GPS Altitude(m),Hybrid Battery Charge (%)(%),kw used(kwh),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Speed (OBD)(km/h),Trip average Litres/100 KM(l/100km),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s)
-,16-Oct-2018 19:37:17.322,-,-,-,-,-,-,352.09375,0,-2.99401188,19.2156868,28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,14.23178673,-,-,-,0,-,-,9607.04296875,0
Tue Oct 16 19:37:16 GMT+03:00 2018,16-Oct-2018 19:37:18.322,23.77182253,61.48730028,0.59,16.08,118.0,56.5,352.09375,0,-2.99401188,19.2156868,28,29,0,3.06754827,14,19.2156868,1050,30,0,-,-,-,-,-,-,NaN,-,-,-,-,-,-,14.23178673,-,-,-,0,-,-,9607.04296875,0
Tue Oct 16 19:37:17 GMT+03:00 2018,16-Oct-2018 19:37:19.331,23.7719579,61.48735364,1.27,18.224,111.0,52.0,352.09375,0,-2.99401188,19.2156868,28,29,0,3.06754827,14,19.2156868,1050,30,0,21,10.76549053,0,0,0,-,NaN,28,-,-,-,-,-,14.23178673,-,-,-,0,-,-,9607.04296875,0
Tue Oct 16 19:37:18 GMT+03:00 2018,16-Oct-2018 19:37:20.322,23.77159566,61.48752229,0.0,18.224,151.0,0.0,352.09375,0,-2.99401188,19.2156868,28,29,0,3.06754827,14,19.2156868,1050,30,0,21,10.76549053,0,0,0,11,NaN,28,-,0,-,151,-,14.23178673,-,-,-,0,-,-,9607.04296875,0
Tue Oct 16 19:37:19 GMT+03:00 2018,16-Oct-2018 19:37:21.324,23.77158875,61.48751857,0.36,18.224,147.0,277.6,352.078125,0,-2.99401188,19.2156868,28,29,0,3.06754827,14,19.2156868,1050,30,0,21,10.76549053,0,0,0,11,NaN,28,-,0,-,147,19,14.23178673,-,-,-,0,-,-,9607.04296875,0
Tue Oct 16 19:37:20 GMT+03:00 2018,16-Oct-2018 19:37:22.323,23.77163685,61.4875093,0.0,16.08,139.0,0.0,352.078125,0,-2.99401188,19.2156868,28,29,0,3.06754827,14,19.2156868,1050,30,0,21,10.76549053,0,0,0,11,NaN,28,-,0,-,139,19,14.23178673,-,-,-,0,-,-,9607.04296875,0
Tue Oct 16 19:37:21 GMT+03:00 2018,16-Oct-2018 19:37:23.323,23.77158683,61.48754196,0.0,13.936001,146.0,0.0,352.078125,0,-2.99401188,19.2156868,28,29,0,3.06754827,14,19.2156868,1050,30,0,21,10.76549053,0,0,0,11,NaN,28,-,0,-,146,19,14.23178673,-,-,-,0,-,-,9607.04296875,0
Tue Oct 16 19:37:22 GMT+03:00 2018,16-Oct-2018 19:37:24.322,23.77167239,61.48753463,0.0,12.864,136.0,0.0,352.078125,0,-2.99401188,19.2156868,28,29,0,3.06754827,14,19.2156868,1050,30,0,21,10.76549053,0,0,0,11,NaN,28,-,0,-,136,19,14.23178673,-,-,-,0,-,-,9607.04296875,0
Tue Oct 16 19:37:23 GMT+03:00 2018,16-Oct-2018 19:37:25.323,23.77170769,61.48752888,0.0,10.72,130.0,0.0,352.078125,0,-2.99401188,19.2156868,28,29,0,3.06754827,14,19.2156868,1050,30,0,21,10.76549053,0,0,0,11,NaN,28,-,0,-,130,19,14.23178673,-,-,-,0,-,-,9607.04296875,0
Tue Oct 16 19:37:24 GMT+03:00 2018,16-Oct-2018 19:37:26.323,23.77171994,61.48752923,0.0,9.648001,127.0,0.0,352.078125,0,-2.99401188,19.2156868,28,29,0,3.06754827,14,19.2156868,1050,30,0,21,10.76549053,0,0,0,11,NaN,28,-,0,-,127,19,14.23178673,-,-,-,0,-,-,9607.04296875,0
