GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 
Sat Jun 09 15:05:57 GMT+03:00 2018,09-Jun-2018 15:05:56.568,23.18586466,61.24283982,0.0,4.288,126.0,0.0,12.91229248,0.85461426,4.34559631,-0.04384746,
Sat Jun 09 15:05:58 GMT+03:00 2018,09-Jun-2018 15:05:57.566,23.18586279,61.24283647,0.0,4.288,125.0,0.0,9.30082703,0.91929626,3.66714478,-0.00256423,
Sat Jun 09 15:05:59 GMT+03:00 2018,09-Jun-2018 15:05:58.569,23.18585802,61.24283807,0.83,4.288,125.0,346.9,9.38581848,0.668396,2.94187927,-0.00483406,
Sat Jun 09 15:06:00 GMT+03:00 2018,09-Jun-2018 15:05:59.567,23.18585348,61.24284057,0.36,4.288,125.0,0.8,8.0388031,0.27719116,3.11024475,-0.01044388,
Sat Jun 09 15:06:01 GMT+03:00 2018,09-Jun-2018 15:06:00.566,23.18584869,61.24283899,0.0,4.288,125.0,0.0,9.64927673,1.34576416,1.24681091,-0.00736039,
Sat Jun 09 15:06:02 GMT+03:00 2018,09-Jun-2018 15:06:01.567,23.18584454,61.24283566,0.0,4.288,125.0,0.0,9.06474304,1.02993774,2.61579895,0.01086425,
Sat Jun 09 15:06:03 GMT+03:00 2018,09-Jun-2018 15:06:02.566,23.18583348,61.24283104,0.39,3.216,125.0,353.4,9.05833435,1.26268005,2.37402344,-0.03622162,
Sat Jun 09 15:06:04 GMT+03:00 2018,09-Jun-2018 15:06:03.569,23.18582626,61.24282882,0.0,3.216,125.0,0.0,9.19569397,0.81248474,2.58078003,-0.01279598,
Sat Jun 09 15:06:05 GMT+03:00 2018,09-Jun-2018 15:06:04.567,23.18581941,61.24281989,0.0,3.216,125.0,0.0,9.47639465,0.70137024,3.15312195,-0.00351871,
Sat Jun 09 15:06:06 GMT+03:00 2018,09-Jun-2018 15:06:05.567,23.18581768,61.2428179,0.15,3.216,125.0,222.0,9.40385437,0.78645325,2.80099487,0.00400215,
Sat Jun 09 15:06:07 GMT+03:00 2018,09-Jun-2018 15:06:06.569,23.18581893,61.24281441,0.0,3.216,126.0,0.0,9.26078796,0.86004639,2.6743927,-0.00683111,
Sat Jun 09 15:06:08 GMT+03:00 2018,09-Jun-2018 15:06:07.568,23.18581848,61.24280735,0.0,3.216,126.0,0.0,8.61486816,0.60159302,3.19264221,-0.00292803,
Sat Jun 09 15:06:09 GMT+03:00 2018,09-Jun-2018 15:06:08.567,23.18582353,61.24280684,0.68,4.288,126.0,117.6,9.10307312,1.04327393,3.22537231,-0.00923246,
Sat Jun 09 15:06:10 GMT+03:00 2018,09-Jun-2018 15:06:09.566,23.18583177,61.24281373,0.0,3.216,126.0,0.0,9.08224487,1.12010193,3.260849,-0.00671615,
Sat Jun 09 15:06:11 GMT+03:00 2018,09-Jun-2018 15:06:10.566,23.18583864,61.24282004,0.0,3.216,126.0,0.0,9.0843811,1.08175659,3.26829529,-0.00912464,
Sat Jun 09 15:06:12 GMT+03:00 2018,09-Jun-2018 15:06:11.566,23.18584464,61.24282563,0.21,3.216,126.0,116.2,9.07579041,1.0868988,3.25265503,-0.00712095,
Sat Jun 09 15:06:13 GMT+03:00 2018,09-Jun-2018 15:06:12.566,23.18584582,61.24283159,0.24,4.288,125.0,115.8,9.10601807,1.07017517,3.21784973,-0.00686844,
Sat Jun 09 15:06:14 GMT+03:00 2018,09-Jun-2018 15:06:13.566,23.18583792,61.24284523,0.0,4.288,124.0,0.0,9.11735535,1.03729248,3.24319458,-0.0075493,
Sat Jun 09 15:06:18 GMT+03:00 2018,09-Jun-2018 15:06:17.566,23.18584287,61.24285908,0.0,4.288,123.0,0.0,9.13694763,1.03114319,3.19708252,-0.00698649,
Sat Jun 09 15:06:19 GMT+03:00 2018,09-Jun-2018 15:06:18.567,23.1858396,61.24285787,0.0,3.216,122.0,0.0,9.11468506,1.00810242,3.18373108,-0.00797343,
Sat Jun 09 15:06:20 GMT+03:00 2018,09-Jun-2018 15:06:19.566,23.18583649,61.24285641,0.0,3.216,122.0,0.0,9.11244202,0.98074341,3.2858429,-0.00751836,
Sat Jun 09 15:06:21 GMT+03:00 2018,09-Jun-2018 15:06:20.567,23.18583316,61.24285944,0.0,4.288,122.0,0.0,9.09463501,1.0110321,3.29774475,-0.00747718,
Sat Jun 09 15:06:22 GMT+03:00 2018,09-Jun-2018 15:06:21.566,23.18582754,61.24286115,0.0,3.216,122.0,0.0,9.10316467,0.99450684,3.30018616,-0.00977519,
Sat Jun 09 15:06:23 GMT+03:00 2018,09-Jun-2018 15:06:22.566,23.18582954,61.24285991,0.0,3.216,122.0,0.0,9.00865173,1.01982117,3.3117981,-0.00943898,
Sat Jun 09 15:06:24 GMT+03:00 2018,09-Jun-2018 15:06:23.567,23.18582883,61.24285763,0.0,4.288,122.0,0.0,9.12738037,0.98170471,3.30957031,-0.00958306,
Sat Jun 09 15:06:25 GMT+03:00 2018,09-Jun-2018 15:06:24.567,23.1858283,61.24285624,0.0,4.288,122.0,0.0,8.61778259,0.9382782,4.14082336,-0.01330314,
Sat Jun 09 15:06:26 GMT+03:00 2018,09-Jun-2018 15:06:25.570,23.18582862,61.24285595,0.0,3.216,122.0,0.0,9.02627563,0.74375916,3.24856567,0.01062685,
Sat Jun 09 15:06:27 GMT+03:00 2018,09-Jun-2018 15:06:26.566,23.18582879,61.24285591,0.0,3.216,122.0,0.0,5.60783386,-1.21208191,7.39460754,-0.04536265,
Sat Jun 09 15:06:28 GMT+03:00 2018,09-Jun-2018 15:06:27.567,23.18582883,61.24285592,0.0,3.216,122.0,0.0,9.74157715,-1.26699829,1.02238464,0.0316237,
Sat Jun 09 15:06:29 GMT+03:00 2018,09-Jun-2018 15:06:28.567,23.18582634,61.24285819,0.21,3.216,122.0,203.1,6.94465637,0.85250854,7.80885315,-0.07183906,
Sat Jun 09 15:06:30 GMT+03:00 2018,09-Jun-2018 15:06:29.567,23.18582398,61.2428704,0.0,3.216,121.0,0.0,9.04272461,0.09352112,3.01205444,-0.01232006,
Sat Jun 09 15:06:31 GMT+03:00 2018,09-Jun-2018 15:06:30.568,23.18582699,61.24286798,0.0,3.216,121.0,0.0,9.16223145,0.03039551,3.1643219,-0.01077466,
Sat Jun 09 15:06:32 GMT+03:00 2018,09-Jun-2018 15:06:31.568,23.18582976,61.24286999,0.0,3.216,121.0,0.0,9.15617371,0.03105164,3.20126343,-0.01030272,
Sat Jun 09 15:06:33 GMT+03:00 2018,09-Jun-2018 15:06:32.566,23.18583188,61.24286957,0.0,3.216,121.0,0.0,9.15596008,0.03218079,3.20835876,-0.01092507,
Sat Jun 09 15:06:34 GMT+03:00 2018,09-Jun-2018 15:06:33.566,23.18583547,61.24287131,0.0,3.216,121.0,0.0,9.14575195,0.02592468,3.23254395,-0.01119902,
Sat Jun 09 15:06:35 GMT+03:00 2018,09-Jun-2018 15:06:34.568,23.18583861,61.24287167,0.0,3.216,121.0,0.0,9.14073181,0.02388,3.24589539,-0.01089215,
Sat Jun 09 15:06:36 GMT+03:00 2018,09-Jun-2018 15:06:35.566,23.18584096,61.24287186,0.0,3.216,121.0,0.0,9.18028259,0.04219055,3.25944519,-0.00637186,
Sat Jun 09 15:06:37 GMT+03:00 2018,09-Jun-2018 15:06:36.569,23.18584195,61.24287378,0.0,3.216,121.0,0.0,9.12776184,0.00717163,3.25691223,-0.01058799,
Sat Jun 09 15:06:38 GMT+03:00 2018,09-Jun-2018 15:06:37.567,23.18584424,61.24287682,0.0,3.216,121.0,0.0,9.13963318,0.02140808,3.27467346,-0.01110961,
Sat Jun 09 15:06:39 GMT+03:00 2018,09-Jun-2018 15:06:38.567,23.18584539,61.24288,0.0,3.216,120.0,0.0,9.11488342,0.02124023,3.30290222,-0.0108595,
Sat Jun 09 15:06:40 GMT+03:00 2018,09-Jun-2018 15:06:39.566,23.18584587,61.24288201,0.0,3.216,120.0,0.0,9.05055237,0.03512573,3.37117004,-0.01289742,
Sat Jun 09 15:06:41 GMT+03:00 2018,09-Jun-2018 15:06:40.567,23.18584598,61.24288234,0.0,3.216,120.0,0.0,9.09385681,-0.0136261,3.31219482,-0.01285076,
Sat Jun 09 15:06:42 GMT+03:00 2018,09-Jun-2018 15:06:41.567,23.18584607,61.24288263,0.0,3.216,120.0,0.0,9.10101318,0.04437256,3.33924866,-0.01044392,
Sat Jun 09 15:06:43 GMT+03:00 2018,09-Jun-2018 15:06:42.568,23.18584618,61.24288272,0.0,3.216,120.0,0.0,9.11213684,0.02818298,3.31219482,-0.01218063,
Sat Jun 09 15:06:44 GMT+03:00 2018,09-Jun-2018 15:06:43.566,23.18584628,61.24288282,0.0,3.216,120.0,0.0,9.1157074,0.0176239,3.33435059,-0.00998336,
Sat Jun 09 15:06:45 GMT+03:00 2018,09-Jun-2018 15:06:44.566,23.18584629,61.24288287,0.0,3.216,120.0,0.0,9.25079346,-0.01400757,3.38256836,-0.00507963,
Sat Jun 09 15:06:46 GMT+03:00 2018,09-Jun-2018 15:06:45.566,23.18584631,61.24288292,0.0,3.216,120.0,0.0,9.07505798,0.03269958,3.44216919,-0.01002562,
Sat Jun 09 15:06:47 GMT+03:00 2018,09-Jun-2018 15:06:46.567,23.18584632,61.24288297,0.0,3.216,120.0,0.0,9.11135864,0.06137085,3.41001892,-0.01122341,
Sat Jun 09 15:06:48 GMT+03:00 2018,09-Jun-2018 15:06:47.567,23.18584634,61.24288297,0.0,3.216,120.0,0.0,9.12991333,-0.00474548,3.46389771,-0.01210743,
Sat Jun 09 15:06:49 GMT+03:00 2018,09-Jun-2018 15:06:48.566,23.18584633,61.24288296,0.0,3.216,120.0,0.0,9.06542969,0.01620483,3.4614563,-0.0117006,
Sat Jun 09 15:06:50 GMT+03:00 2018,09-Jun-2018 15:06:49.567,23.18584633,61.24288294,0.0,3.216,120.0,0.0,9.07336426,0.02044678,3.42791748,-0.01139108,
Sat Jun 09 15:06:51 GMT+03:00 2018,09-Jun-2018 15:06:50.569,23.18584573,61.24288269,0.0,3.216,120.0,0.0,9.0965271,0.01522827,3.42272949,-0.0112436,
Sat Jun 09 15:06:52 GMT+03:00 2018,09-Jun-2018 15:06:51.566,23.18584514,61.24288245,0.0,3.216,120.0,0.0,9.05958557,0.04194641,3.46359253,-0.01086799,
Sat Jun 09 15:06:53 GMT+03:00 2018,09-Jun-2018 15:06:52.567,23.18584499,61.24288237,0.0,3.216,120.0,0.0,9.03999329,0.00552368,3.45014954,-0.01164544,
Sat Jun 09 15:06:54 GMT+03:00 2018,09-Jun-2018 15:06:53.566,23.18584497,61.24288231,0.0,3.216,120.0,0.0,9.05264282,-0.01348877,3.45314026,-0.01176834,
Sat Jun 09 15:06:55 GMT+03:00 2018,09-Jun-2018 15:06:54.567,23.18584497,61.24288227,0.0,3.216,120.0,0.0,9.06028748,0.00938416,3.46862793,-0.01160097,
Sat Jun 09 15:06:56 GMT+03:00 2018,09-Jun-2018 15:06:55.567,23.18584496,61.24288223,0.0,3.216,120.0,0.0,9.05062866,0.00596619,3.48750305,-0.01060986,
Sat Jun 09 15:06:57 GMT+03:00 2018,09-Jun-2018 15:06:56.566,23.18584495,61.2428822,0.0,3.216,120.0,0.0,9.06066895,0.01455688,3.47383118,-0.01025063,
Sat Jun 09 15:06:58 GMT+03:00 2018,09-Jun-2018 15:06:57.566,23.18584495,61.24288216,0.0,3.216,120.0,0.0,9.05714417,-0.00184631,3.48776245,-0.01086626,
Sat Jun 09 15:06:59 GMT+03:00 2018,09-Jun-2018 15:06:58.567,23.18585111,61.24288113,0.0,3.216,120.0,0.0,9.05513,0.00672913,3.49250793,-0.01057306,
Sat Jun 09 15:07:00 GMT+03:00 2018,09-Jun-2018 15:06:59.568,23.18586456,61.2428811,0.0,3.216,120.0,0.0,9.03773499,0.00791931,3.4932251,-0.01172292,
Sat Jun 09 15:07:01 GMT+03:00 2018,09-Jun-2018 15:07:00.568,23.18587627,61.24288189,0.0,3.216,120.0,0.0,9.0309906,0.01124573,3.49380493,-0.01216752,
Sat Jun 09 15:07:02 GMT+03:00 2018,09-Jun-2018 15:07:01.566,23.18588212,61.24287895,0.0,3.216,120.0,0.0,9.03695679,0.00721741,3.50726318,-0.01194758,
Sat Jun 09 15:07:03 GMT+03:00 2018,09-Jun-2018 15:07:02.566,23.18588313,61.24287386,0.0,3.216,120.0,0.0,9.01980591,0.02825928,3.49009705,-0.01257314,
Sat Jun 09 15:07:04 GMT+03:00 2018,09-Jun-2018 15:07:03.566,23.18588711,61.24287165,0.0,3.216,120.0,0.0,9.00952148,0.02645874,3.51318359,-0.01292053,
Sat Jun 09 15:07:05 GMT+03:00 2018,09-Jun-2018 15:07:04.567,23.18588855,61.24287097,0.0,3.216,119.0,0.0,9.01802063,0.00502014,3.52586365,-0.01239067,
Sat Jun 09 15:07:06 GMT+03:00 2018,09-Jun-2018 15:07:05.567,23.18588959,61.24287147,0.0,3.216,118.0,0.0,9.00151062,0.01037598,3.51890564,-0.01327425,
Sat Jun 09 15:07:07 GMT+03:00 2018,09-Jun-2018 15:07:06.567,23.18588926,61.24287048,0.0,3.216,117.0,0.0,9.01147461,0.0042572,3.53285217,-0.01269035,
Sat Jun 09 15:07:08 GMT+03:00 2018,09-Jun-2018 15:07:07.567,23.18588967,61.24287067,0.0,3.216,117.0,0.0,9.00100708,0.00920105,3.53962708,-0.01314576,
Sat Jun 09 15:07:09 GMT+03:00 2018,09-Jun-2018 15:07:08.567,23.18588939,61.24287014,0.0,3.216,116.0,0.0,8.99719238,0.00012207,3.54675293,-0.01326803,
Sat Jun 09 15:07:10 GMT+03:00 2018,09-Jun-2018 15:07:09.567,23.18588843,61.24287031,0.0,3.216,117.0,0.0,9.00424194,0.01338196,3.54145813,-0.01311713,
Sat Jun 09 15:07:11 GMT+03:00 2018,09-Jun-2018 15:07:10.566,23.18588902,61.24287036,0.0,3.216,116.0,0.0,8.99998474,0.01530457,3.54066467,-0.01297705,
Sat Jun 09 15:07:12 GMT+03:00 2018,09-Jun-2018 15:07:11.566,23.18588964,61.24287039,0.0,3.216,116.0,0.0,9.00764465,0.02302551,3.54934692,-0.01246147,
Sat Jun 09 15:07:13 GMT+03:00 2018,09-Jun-2018 15:07:12.567,23.18589002,61.24287047,0.0,3.216,116.0,0.0,9.00682068,0.0125885,3.56878662,-0.01217833,
Sat Jun 09 15:07:14 GMT+03:00 2018,09-Jun-2018 15:07:13.567,23.18589021,61.24287053,0.0,3.216,116.0,0.0,8.99188232,0.00500488,3.57061768,-0.01225645,
Sat Jun 09 15:07:15 GMT+03:00 2018,09-Jun-2018 15:07:14.566,23.18589028,61.24287053,0.0,3.216,116.0,0.0,9.01705933,0.01873779,3.5750885,-0.0120549,
Sat Jun 09 15:07:16 GMT+03:00 2018,09-Jun-2018 15:07:15.568,23.1858903,61.24287053,0.0,3.216,116.0,0.0,9.00692749,0.02386475,3.58035278,-0.01140261,
Sat Jun 09 15:07:17 GMT+03:00 2018,09-Jun-2018 15:07:16.566,23.18589031,61.24287053,0.0,3.216,116.0,0.0,8.9908905,0.00558472,3.58035278,-0.01246749,
Sat Jun 09 15:07:18 GMT+03:00 2018,09-Jun-2018 15:07:17.567,23.18589031,61.24287054,0.0,3.216,116.0,0.0,8.99829102,0.0037384,3.59213257,-0.01209977,
Sat Jun 09 15:07:19 GMT+03:00 2018,09-Jun-2018 15:07:18.566,23.18589033,61.24287055,0.0,3.216,116.0,0.0,8.98829651,0.00236511,3.60522461,-0.01222914,
Sat Jun 09 15:07:20 GMT+03:00 2018,09-Jun-2018 15:07:19.567,23.18589037,61.24287054,0.0,3.216,116.0,0.0,8.96888733,-0.00244141,3.61068726,-0.01286952,
Sat Jun 09 15:07:21 GMT+03:00 2018,09-Jun-2018 15:07:20.567,23.18589039,61.24287055,0.0,3.216,116.0,0.0,8.98674011,0.00361633,3.61557007,-0.01280333,
Sat Jun 09 15:07:22 GMT+03:00 2018,09-Jun-2018 15:07:21.566,23.18589044,61.24287057,0.0,3.216,116.0,0.0,8.97283936,0.0124054,3.61975098,-0.01260206,
Sat Jun 09 15:07:23 GMT+03:00 2018,09-Jun-2018 15:07:22.569,23.18589044,61.24287059,0.0,3.216,116.0,0.0,8.96589661,0.01043701,3.61932373,-0.01271816,
Sat Jun 09 15:07:24 GMT+03:00 2018,09-Jun-2018 15:07:23.566,23.18589046,61.24287062,0.0,3.216,116.0,0.0,8.98188782,0.01234436,3.61964417,-0.01272359,
Sat Jun 09 15:07:25 GMT+03:00 2018,09-Jun-2018 15:07:24.567,23.1858905,61.24287065,0.0,3.216,116.0,0.0,8.97035217,0.00761414,3.62615967,-0.01312852,
Sat Jun 09 15:07:26 GMT+03:00 2018,09-Jun-2018 15:07:25.567,23.18589051,61.24287069,0.0,3.216,116.0,0.0,8.98712158,0.00942993,3.63082886,-0.01216516,
Sat Jun 09 15:07:27 GMT+03:00 2018,09-Jun-2018 15:07:26.566,23.1858905,61.24287072,0.0,3.216,116.0,0.0,8.98783875,0.004776,3.63728333,-0.01155604,
Sat Jun 09 15:07:28 GMT+03:00 2018,09-Jun-2018 15:07:27.568,23.18589055,61.24287075,0.0,3.216,116.0,0.0,8.97679138,0.00790405,3.64619446,-0.01112553,
Sat Jun 09 15:07:29 GMT+03:00 2018,09-Jun-2018 15:07:28.566,23.18589056,61.24287076,0.0,3.216,116.0,0.0,8.9977417,0.00679016,3.65411377,-0.01076816,
Sat Jun 09 15:07:30 GMT+03:00 2018,09-Jun-2018 15:07:29.568,23.18589056,61.24287077,0.0,3.216,116.0,0.0,8.9863739,0.0009613,3.64842224,-0.01109886,
Sat Jun 09 15:07:31 GMT+03:00 2018,09-Jun-2018 15:07:30.566,23.18589054,61.24287077,0.0,3.216,116.0,0.0,8.98652649,-0.00013733,3.65039062,-0.01067466,
Sat Jun 09 15:07:32 GMT+03:00 2018,09-Jun-2018 15:07:31.566,23.18589052,61.24287077,0.0,9.648001,116.0,0.0,8.96705627,-0.00201416,3.66821289,-0.01081549,
Sat Jun 09 15:07:33 GMT+03:00 2018,09-Jun-2018 15:07:32.568,23.1858905,61.24287077,0.0,9.648001,116.0,0.0,8.9770813,0.00509644,3.66955566,-0.01117166,
Sat Jun 09 15:07:34 GMT+03:00 2018,09-Jun-2018 15:07:33.567,23.18589048,61.24287078,0.0,9.648001,116.0,0.0,8.95988464,0.00682068,3.69302368,-0.01110883,
Sat Jun 09 15:07:35 GMT+03:00 2018,09-Jun-2018 15:07:34.567,23.18589053,61.24287082,0.0,9.648001,116.0,0.0,8.95799255,0.01226807,3.67514038,-0.01241461,
Sat Jun 09 15:07:36 GMT+03:00 2018,09-Jun-2018 15:07:35.566,23.18589059,61.24287088,0.0,9.648001,116.0,0.0,8.96337891,0.00343323,3.66841125,-0.01216447,
Sat Jun 09 15:07:37 GMT+03:00 2018,09-Jun-2018 15:07:36.567,23.18589062,61.24287089,0.0,3.216,116.0,0.0,8.95626831,0.00617981,3.68309021,-0.01260802,
Sat Jun 09 15:07:38 GMT+03:00 2018,09-Jun-2018 15:07:37.567,23.18589065,61.24287091,0.0,3.216,116.0,0.0,8.9508667,0.01393127,3.68212891,-0.01308319,
Sat Jun 09 15:07:39 GMT+03:00 2018,09-Jun-2018 15:07:38.566,23.18589069,61.24287093,0.0,3.216,116.0,0.0,8.94796753,0.01382446,3.6885376,-0.01270398,
Sat Jun 09 15:07:40 GMT+03:00 2018,09-Jun-2018 15:07:39.566,23.18589071,61.24287092,0.0,4.288,116.0,0.0,8.95225525,-0.00010681,3.68862915,-0.01288443,
Sat Jun 09 15:07:41 GMT+03:00 2018,09-Jun-2018 15:07:40.566,23.18589077,61.24287092,0.0,4.288,116.0,0.0,8.94190979,0.01092529,3.69502258,-0.01277539,
Sat Jun 09 15:07:42 GMT+03:00 2018,09-Jun-2018 15:07:41.566,23.1858908,61.24287094,0.0,4.288,116.0,0.0,9.23948669,-0.1268158,3.73687744,-0.01071288,
Sat Jun 09 15:07:43 GMT+03:00 2018,09-Jun-2018 15:07:42.567,23.18589079,61.24287094,0.0,4.288,116.0,0.0,8.93177795,0.00517273,3.68469238,-0.01431261,
Sat Jun 09 15:07:44 GMT+03:00 2018,09-Jun-2018 15:07:43.567,23.18589079,61.24287093,0.0,4.288,116.0,0.0,8.82852173,0.03395081,3.89512634,-0.01017408,
Sat Jun 09 15:07:45 GMT+03:00 2018,09-Jun-2018 15:07:44.566,23.18588984,61.24286807,0.27,4.288,116.0,120.4,8.90336609,-0.01654053,3.88314819,-0.01126392,
Sat Jun 09 15:07:46 GMT+03:00 2018,09-Jun-2018 15:07:45.567,23.18588637,61.24287601,0.0,4.288,116.0,0.0,8.8631897,0.01519775,3.88951111,-0.01169383,
Sat Jun 09 15:07:47 GMT+03:00 2018,09-Jun-2018 15:07:46.567,23.18588661,61.24288103,0.0,3.216,115.0,0.0,8.85931396,0.01669312,3.88035583,-0.01350486,
Sat Jun 09 15:07:48 GMT+03:00 2018,09-Jun-2018 15:07:47.567,23.18588586,61.2428849,0.0,3.216,116.0,0.0,8.84669495,0.01622009,3.89886475,-0.01201064,
Sat Jun 09 15:07:49 GMT+03:00 2018,09-Jun-2018 15:07:48.566,23.18588972,61.24288893,0.0,3.216,115.0,0.0,8.85638428,0.0133667,3.89640808,-0.01225726,
Sat Jun 09 15:07:50 GMT+03:00 2018,09-Jun-2018 15:07:49.567,23.1858893,61.24288524,0.0,3.216,115.0,0.0,8.86634827,0.02406311,3.89959717,-0.01205844,
Sat Jun 09 15:07:51 GMT+03:00 2018,09-Jun-2018 15:07:50.567,23.18589042,61.24288343,0.0,3.216,115.0,0.0,8.86187744,0.02526855,3.89712524,-0.01242482,
Sat Jun 09 15:07:52 GMT+03:00 2018,09-Jun-2018 15:07:51.566,23.18588814,61.24287915,0.0,3.216,115.0,0.0,8.86906433,0.01222229,3.91990662,-0.01237108,
Sat Jun 09 15:07:53 GMT+03:00 2018,09-Jun-2018 15:07:52.569,23.185888,61.24287853,0.0,4.288,115.0,0.0,8.86091614,-0.00257874,3.92120361,-0.01167905,
Sat Jun 09 15:07:54 GMT+03:00 2018,09-Jun-2018 15:07:53.566,23.18589533,61.24288342,0.0,4.288,114.0,0.0,9.74327087,-0.16841125,0.56951904,-0.00525408,
Sat Jun 09 15:07:55 GMT+03:00 2018,09-Jun-2018 15:07:54.567,23.1858955,61.24288318,0.0,3.216,114.0,0.0,9.551651,-0.02259827,1.52305603,-0.01708198,
Sat Jun 09 15:07:56 GMT+03:00 2018,09-Jun-2018 15:07:55.568,23.18589377,61.24288111,0.0,3.216,115.0,0.0,9.37580872,0.22941589,1.27127075,0.00309284,
Sat Jun 09 15:07:57 GMT+03:00 2018,09-Jun-2018 15:07:56.566,23.18589261,61.24288013,0.0,3.216,115.0,0.0,9.6938324,0.19102478,1.23326111,-0.00571309,
Sat Jun 09 15:07:58 GMT+03:00 2018,09-Jun-2018 15:07:57.566,23.18589062,61.24287893,0.0,3.216,115.0,0.0,9.49804688,-0.07504272,1.38967896,0.00506259,
Sat Jun 09 15:07:59 GMT+03:00 2018,09-Jun-2018 15:07:58.568,23.18589012,61.2428787,0.0,3.216,115.0,0.0,9.96780396,-0.31106567,1.62535095,-0.01403267,
Sat Jun 09 15:08:00 GMT+03:00 2018,09-Jun-2018 15:07:59.566,23.18588999,61.24287869,0.0,3.216,115.0,0.0,9.49786377,0.20614624,2.04594421,-0.00847063,
Sat Jun 09 15:08:01 GMT+03:00 2018,09-Jun-2018 15:08:00.566,23.18588994,61.24287879,0.0,3.216,115.0,0.0,9.53688049,0.02732849,1.86218262,-0.00795475,
Sat Jun 09 15:08:02 GMT+03:00 2018,09-Jun-2018 15:08:01.567,23.18588966,61.24287864,0.0,3.216,115.0,0.0,9.43412781,-0.03459167,2.25813293,-0.00906922,
Sat Jun 09 15:08:03 GMT+03:00 2018,09-Jun-2018 15:08:02.567,23.18588959,61.2428786,0.0,3.216,115.0,0.0,9.43367004,-0.04844666,2.35456848,-0.00988224,
Sat Jun 09 15:08:04 GMT+03:00 2018,09-Jun-2018 15:08:03.567,23.18588964,61.24287861,0.0,3.216,115.0,0.0,9.38928223,-0.03337097,2.40563965,-0.01104821,
Sat Jun 09 15:08:05 GMT+03:00 2018,09-Jun-2018 15:08:04.569,23.18588968,61.24287858,0.0,3.216,115.0,0.0,9.38819885,-0.02940369,2.44161987,-0.00991501,
Sat Jun 09 15:08:06 GMT+03:00 2018,09-Jun-2018 15:08:05.567,23.18588966,61.24287853,0.0,3.216,115.0,0.0,9.3853302,-0.04101562,2.45623779,-0.01048326,
