GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, !! HV Volts(V),!! Inst. kPower(kW),!! SOC (Usable)(%),!! SOC(Raw)(%),!Engine Coolant Temp(°C),!Engine Oil Temp(°C),!EV km this Cycle(km),!Fuel Remaining(Gallons),!HV Battery Temp(°C),!Hybrid Pack Remaining (SOC)(%),!Last Charge AC Wh(Wh),!Power Electronics Cooling Temp(°C),!Speed kmh(kmh),!Tran Temp(°C),* kWh Used (2011/2012)(kWh),*Bat Coolant Pump RPM(RPM),*Bat Coolant Valve(?),*Bat heat(W),Ambient air temp(°C),Driving efficiency(wh/km),Engine Coolant Temperature(°C),Engine Oil Temperature(°C),Engine RPM(rpm),Fuel used (trip)(l),GPS Altitude(m),Hybrid Battery Charge (%)(%),kw used(kwh),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Speed (OBD)(km/h),Trip average Litres/100 KM(l/100km),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s)
-,28-Sep-2018 16:10:55.343,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,7991.02978516,0
-,28-Sep-2018 16:10:56.339,-,-,-,-,-,-,352.09375,0,-5.98802376,17.25490189,14,13,0,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,14.42569542,-,-,-,0,-,-,7991.02978516,0
-,28-Sep-2018 16:10:57.344,-,-,-,-,-,-,352.09375,0,-5.98802376,17.25490189,14,13,0,7.1941309,11,17.25490189,12410,30,0,14,11.079216,0,-,-,-,NaN,-,-,-,-,-,-,14.42569542,-,-,-,0,-,-,7991.02978516,0
-,28-Sep-2018 16:10:58.339,-,-,-,-,-,-,352.09375,0,-5.98802376,17.25490189,14,13,0,7.1941309,11,17.25490189,12410,30,0,14,11.079216,0,0,0,8,NaN,14,-,-,-,-,-,14.42569542,-,-,-,0,-,-,7991.02978516,0
-,28-Sep-2018 16:10:59.343,-,-,-,-,-,-,352.09375,0,-5.98802376,17.25490189,14,13,0,7.1941309,11,17.25490189,12410,30,0,14,11.079216,0,0,0,8,NaN,14,-,0,-,-,17,14.42569542,-,-,-,0,-,-,7991.02978516,0
-,28-Sep-2018 16:11:00.339,-,-,-,-,-,-,352.046875,0,-5.98802376,17.25490189,14,13,0,7.1941309,11,17.25490189,12410,30,0,14,11.079216,0,0,0,8,NaN,14,-,0,-,-,17,14.42569542,-,-,-,0,-,-,7991.02978516,0
-,28-Sep-2018 16:11:01.343,-,-,-,-,-,-,352.046875,0,-5.98802376,17.25490189,14,13,0,7.1941309,11,17.25490189,12410,30,0,13,11.079216,0,0,0,8,NaN,14,-,0,-,-,17,14.42569542,-,-,-,0,-,-,7991.02978516,0
-,28-Sep-2018 16:11:02.340,-,-,-,-,-,-,352.046875,0,-5.98802376,17.25490189,14,13,0,7.1941309,11,17.25490189,12410,30,0,13,11.079216,0,0,0,8,NaN,14,-,0,-,-,17,14.42569542,-,-,-,0,-,-,7991.02978516,0
-,28-Sep-2018 16:11:03.342,-,-,-,-,-,-,352.078125,0,-5.98802376,17.25490189,14,13,0,7.1941309,11,17.25490189,12410,30,0,13,11.079216,0,0,0,8,NaN,14,-,0,-,-,17,14.42569542,-,-,-,0,-,-,7991.02978516,0
-,28-Sep-2018 16:11:04.340,-,-,-,-,-,-,352.078125,0,-5.98802376,17.25490189,14,13,0,7.1941309,11,17.25490189,12410,30,0,13,11.079216,0,0,0,8,NaN,14,-,0,-,-,17,14.42569542,-,-,-,0,-,-,7991.02978516,0
-,28-Sep-2018 16:11:05.341,-,-,-,-,-,-,352.078125,0,-5.98802376,17.25490189,14,13,0,7.1941309,11,17.25490189,12410,30,0,14,11.079216,0,0,0,8,NaN,14,-,0,-,-,17,14.42569542,-,-,-,0,-,-,7991.02978516,0
-,28-Sep-2018 16:11:06.340,-,-,-,-,-,-,352.078125,0,-5.98802376,17.25490189,14,13,0,7.1941309,11,17.25490189,12410,30,0,14,11.079216,0,0,0,8,NaN,14,-,0,-,-,17,14.42569542,-,-,-,0,-,-,7991.02978516,0
-,28-Sep-2018 16:11:07.340,-,-,-,-,-,-,352.109375,0,-5.98802376,17.25490189,14,13,0,7.1941309,11,17.25490189,12410,30,0,14,11.079216,0,0,0,8,NaN,14,-,0,-,-,17,14.42569542,-,-,-,0,-,-,7991.02978516,0
-,28-Sep-2018 16:11:08.340,-,-,-,-,-,-,352.109375,0,-5.98802376,17.25490189,14,13,0,7.1941309,11,17.25490189,12410,30,0,14,11.079216,0,0,0,8,NaN,14,-,0,-,-,17,14.42569542,-,-,-,0,-,-,7991.02978516,0
-,28-Sep-2018 16:11:09.340,-,-,-,-,-,-,352.109375,0,-5.98802376,17.25490189,14,13,0,7.1941309,11,17.25490189,12410,30,0,14,11.079216,0,0,0,8,NaN,14,-,0,-,-,17,14.42569542,-,-,-,0,-,-,7991.02978516,0
