GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, !! HV Volts(V),!! Inst. kPower(kW),!! SOC (Usable)(%),!! SOC(Raw)(%),!Engine Coolant Temp(°C),!Engine Oil Temp(°C),!EV km this Cycle(km),!Fuel Remaining(Gallons),!HV Battery Temp(°C),!Hybrid Pack Remaining (SOC)(%),!Last Charge AC Wh(Wh),!Power Electronics Cooling Temp(°C),!Speed kmh(kmh),*Bat heat(W),Ambient air temp(°C),Driving efficiency(wh/km),Engine RPM(rpm),Fuel used (trip)(l),GPS Altitude(m),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Trip average Litres/100 KM(l/100km),Trip Distance(km)
Mon Aug 13 06:24:18 GMT+03:00 2018,13-Aug-2018 06:24:18.968,23.18577529,61.24275297,0.0,7.504,146.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Mon Aug 13 06:24:19 GMT+03:00 2018,13-Aug-2018 06:24:19.959,23.18578542,61.24276071,0.19,6.432,143.0,291.4,-,0,-,-,-,-,-,-,13,85.09803772,760,30,0,0,-,0,-,-,-,-,-,-,-,-
Mon Aug 13 06:24:20 GMT+03:00 2018,13-Aug-2018 06:24:20.959,23.1858288,61.24277033,0.0,5.36,135.0,0.0,-,0,-,-,-,-,-,-,13,85.09803772,760,30,0,0,-,0,0,-,135,-,-,-,-,-
Mon Aug 13 06:24:21 GMT+03:00 2018,13-Aug-2018 06:24:21.958,23.18582742,61.24276568,0.0,5.36,135.0,0.0,352.078125,0,97.60478973,85.09803772,12,14,0,-,13,85.09803772,760,30,0,0,9,NaN,0,-,135,-,-,-,-,-
Mon Aug 13 06:24:22 GMT+03:00 2018,13-Aug-2018 06:24:22.957,23.18581486,61.24276694,0.0,5.36,135.0,0.0,352.078125,0,97.60478973,85.09803772,12,14,0,8.18012905,13,85.09803772,760,30,0,0,9,NaN,0,-,135,-,-,-,-,-
Mon Aug 13 06:24:23 GMT+03:00 2018,13-Aug-2018 06:24:23.957,23.18582147,61.24277771,0.0,4.288,135.0,0.0,352.078125,0,97.60478973,85.09803772,12,14,0,8.18012905,13,85.09803772,760,30,0,0,9,NaN,0,-,135,-,-,-,-,-
Mon Aug 13 06:24:24 GMT+03:00 2018,13-Aug-2018 06:24:24.959,23.18581146,61.24278042,0.0,4.288,136.0,0.0,352.09375,0.84502506,97.60478973,85.09803772,12,16,0,8.18012905,13,85.09803772,760,30,0,0,9,∞,0,-,136,-,-,-,-,-
Mon Aug 13 06:24:25 GMT+03:00 2018,13-Aug-2018 06:24:25.958,23.18581391,61.24278199,0.0,4.288,134.0,0.0,352.09375,0.84502506,97.60478973,85.09803772,12,16,0,8.18012905,13,85.09803772,760,30,0,0,9,∞,0,-,134,-,-,-,-,-
Mon Aug 13 06:24:26 GMT+03:00 2018,13-Aug-2018 06:24:26.958,23.18580352,61.24280572,0.0,4.288,133.0,0.0,352.09375,0.84502506,97.60478973,85.09803772,12,16,0,8.18012905,13,85.09803772,760,30,0,0,9,∞,0,-,133,-,-,-,-,-
Mon Aug 13 06:24:27 GMT+03:00 2018,13-Aug-2018 06:24:27.958,23.18581074,61.24280661,0.0,4.288,132.0,0.0,352.15625,0.52823436,97.60478973,85.09803772,12,16,0,8.18012905,13,85.09803772,760,30,0,0,9,∞,0,-,132,-,-,-,-,-
