GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, !! HV Volts(V),!! Inst. kPower(kW),!! SOC (Usable)(%),!! SOC(Raw)(%),!Engine Coolant Temp(°C),!Engine Oil Temp(°C),!EV km this Cycle(km),!Fuel Remaining(Gallons),!HV Battery Temp(°C),!Hybrid Pack Remaining (SOC)(%),!Last Charge AC Wh(Wh),!Power Electronics Cooling Temp(°C),!Speed kmh(kmh),!Tran Temp(°C),* kWh Used (2011/2012)(kWh),*Bat Coolant Pump RPM(RPM),*Bat Coolant Valve(?),*Bat heat(W),Ambient air temp(°C),Driving efficiency(wh/km),Engine Coolant Temperature(°C),Engine Oil Temperature(°C),Engine RPM(rpm),Fuel used (trip)(l),GPS Altitude(m),Hybrid Battery Charge (%)(%),kw used(kwh),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Speed (OBD)(km/h),Trip average Litres/100 KM(l/100km),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s)
-,11-Sep-2018 07:05:00.023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,6317.76855469,0
-,11-Sep-2018 07:05:01.020,-,-,-,-,-,-,352.09375,0.5281406,97.00598907,84.70587921,18,22,0,0.83992392,19,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,7.75525665,-,-,-,0,-,-,6317.76855469,0
Tue Sep 11 07:05:00 GMT+03:00 2018,11-Sep-2018 07:05:02.020,23.18575209,61.24280759,0.57,10.72,132.0,225.0,352.09375,0.5281406,97.00598907,84.70587921,18,22,0,0.83992392,19,84.70587921,12070,30,0,21,0.28705883,0,0,0,-,∞,-,-,-,-,-,-,7.75525665,-,-,-,0,-,-,6317.76855469,0
Tue Sep 11 07:05:01 GMT+03:00 2018,11-Sep-2018 07:05:03.026,23.18570219,61.24278486,0.0,9.648001,138.0,0.0,352.09375,0.5281406,97.00598907,84.70587921,18,22,0,0.83992392,19,84.70587921,12070,30,0,21,0.28705883,0,0,0,14,∞,18,-,-,-,-,-,7.75525665,-,-,-,0,-,-,6317.76855469,0
Tue Sep 11 07:05:02 GMT+03:00 2018,11-Sep-2018 07:05:04.020,23.18574085,61.24279785,0.0,7.504,132.0,0.0,352.09375,0.5281406,97.00598907,84.70587921,18,22,0,0.83992392,19,84.70587921,12070,30,0,21,0.28705883,0,0,0,14,∞,18,-,0,-,132,84,7.75525665,-,-,-,0,-,-,6317.76855469,0
Tue Sep 11 07:05:03 GMT+03:00 2018,11-Sep-2018 07:05:05.020,23.18577756,61.24283083,0.0,5.36,123.0,0.0,352.09375,0.5281406,97.00598907,84.70587921,18,22,0,0.83992392,19,84.70587921,12070,30,0,21,0.28705883,0,0,0,14,∞,18,-,0,-,123,84,7.75525665,-,-,-,0,-,-,6317.76855469,0
Tue Sep 11 07:05:04 GMT+03:00 2018,11-Sep-2018 07:05:06.022,23.18578381,61.2428328,0.0,4.288,122.0,0.0,352.09375,0.5281406,97.00598907,84.70587921,18,22,0,0.83992392,19,84.70587921,12070,30,0,21,0.28705883,0,0,0,14,∞,18,-,0,-,122,84,7.75525665,-,-,-,0,-,-,6317.76855469,0
Tue Sep 11 07:05:05 GMT+03:00 2018,11-Sep-2018 07:05:07.020,23.1857774,61.24284501,0.0,3.216,123.0,0.0,352.09375,0.5281406,97.00598907,84.70587921,18,22,0,0.83992392,19,84.70587921,12070,30,0,21,0.28705883,0,0,0,14,∞,18,-,0,-,123,84,7.75525665,-,-,-,0,-,-,6317.76855469,0
Tue Sep 11 07:05:06 GMT+03:00 2018,11-Sep-2018 07:05:08.022,23.18576081,61.24285717,0.0,3.216,124.0,0.0,352.09375,0.5281406,97.00598907,84.70587921,18,22,0,0.83992392,19,84.70587921,12070,30,0,21,0.28705883,0,0,0,14,∞,18,-,0,-,124,84,7.75525665,-,-,-,0,-,-,6317.76855469,0
Tue Sep 11 07:05:07 GMT+03:00 2018,11-Sep-2018 07:05:09.019,23.18577029,61.24285413,0.0,3.216,123.0,0.0,352.09375,0.5281406,97.00598907,84.70587921,18,22,0,0.83992392,19,84.70587921,12070,30,0,21,0.28705883,0,0,0,14,∞,18,-,0,-,123,84,7.75525665,-,-,-,0,-,-,6317.76855469,0
