GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 
-,19-Jun-2018 16:34:05.551,-,-,-,-,-,-,-5.7277832,3.03500366,6.86557007,-0.0036014,
-,19-Jun-2018 16:34:06.548,-,-,-,-,-,-,-5.79417419,2.1191864,7.60287476,0.00342819,
-,19-Jun-2018 16:34:07.548,-,-,-,-,-,-,-6.29344177,2.49838257,5.71005249,-0.00723721,
-,19-Jun-2018 16:34:08.548,-,-,-,-,-,-,-6.70755005,1.92732239,6.59034729,0.00520025,
-,19-Jun-2018 16:34:09.547,-,-,-,-,-,-,-6.70755005,1.92732239,6.59034729,0.00520025,
-,19-Jun-2018 16:34:10.548,-,-,-,-,-,-,-6.70755005,1.92732239,6.59034729,0.00520025,
-,19-Jun-2018 16:34:11.547,-,-,-,-,-,-,-6.70755005,1.92732239,6.59034729,0.00520025,
-,19-Jun-2018 16:34:12.548,-,-,-,-,-,-,-4.72927856,-1.85527039,8.93920898,0.01210389,
-,19-Jun-2018 16:34:13.548,-,-,-,-,-,-,-4.48806763,-3.64102173,7.09220886,-0.02840623,
-,19-Jun-2018 16:34:14.547,-,-,-,-,-,-,-4.45678711,1.46374512,6.60684204,-0.17344677,
-,19-Jun-2018 16:34:15.548,-,-,-,-,-,-,-7.36326599,0.22782898,4.69981384,-0.03472197,
-,19-Jun-2018 16:34:16.548,-,-,-,-,-,-,-8.22877502,0.62646484,0.61987305,0.0053654,
-,19-Jun-2018 16:34:17.548,-,-,-,-,-,-,-9.83493042,0.2457428,0.28988647,-0.00667577,
-,19-Jun-2018 16:34:18.548,-,-,-,-,-,-,-10.22012329,0.46006775,-0.36476135,-0.00635626,
-,19-Jun-2018 16:34:19.547,-,-,-,-,-,-,-9.91514587,0.11100769,-0.27734375,0.0117535,
-,19-Jun-2018 16:34:20.548,-,-,-,-,-,-,-9.81300354,0.29841614,-0.10632324,0.00107783,
-,19-Jun-2018 16:34:21.547,-,-,-,-,-,-,-9.98455811,0.08660889,-0.10217285,0.00430674,
-,19-Jun-2018 16:34:22.548,-,-,-,-,-,-,-9.76060486,0.97149658,-0.15809631,-0.01195187,
-,19-Jun-2018 16:34:23.547,-,-,-,-,-,-,-9.68692017,0.1486969,0.00311279,-0.00856795,
-,19-Jun-2018 16:34:24.549,-,-,-,-,-,-,-9.84765625,0.0413208,-0.27757263,0.00055095,
-,19-Jun-2018 16:34:25.549,-,-,-,-,-,-,-9.76013184,0.08699036,-0.19927979,-0.00119629,
-,19-Jun-2018 16:34:26.548,-,-,-,-,-,-,-9.7908783,0.1698761,-0.18946838,-0.00081051,
-,19-Jun-2018 16:34:27.548,-,-,-,-,-,-,-9.81408691,0.09745789,-0.17272949,-0.00134803,
-,19-Jun-2018 16:34:28.548,-,-,-,-,-,-,-9.87190247,0.06700134,0.46376038,0.00801975,
-,19-Jun-2018 16:34:29.548,-,-,-,-,-,-,-9.79185486,0.26063538,0.06207275,0.00009078,
-,19-Jun-2018 16:34:30.549,-,-,-,-,-,-,-9.81837463,0.23402405,-0.05776978,0.00079187,
-,19-Jun-2018 16:34:31.548,-,-,-,-,-,-,-9.80874634,-0.04083252,-0.07063293,-0.0038092,
-,19-Jun-2018 16:34:32.548,-,-,-,-,-,-,-9.66653442,0.07424927,-0.17619324,-0.01196924,
-,19-Jun-2018 16:34:33.548,-,-,-,-,-,-,-9.77424622,-0.93942261,-0.70426941,0.00409454,
-,19-Jun-2018 16:34:34.548,-,-,-,-,-,-,-9.72885132,-0.63710022,-1.76057434,0.01363481,
-,19-Jun-2018 16:34:35.548,-,-,-,-,-,-,-9.93972778,0.00239563,-0.8487854,0.00293757,
-,19-Jun-2018 16:34:36.547,-,-,-,-,-,-,-9.82284546,-0.19581604,-1.10003662,0.00540837,
-,19-Jun-2018 16:34:37.548,-,-,-,-,-,-,-9.81404114,-0.00007629,-1.0670166,0.00688404,
-,19-Jun-2018 16:34:38.548,-,-,-,-,-,-,-9.94238281,-0.02366638,-0.98202515,-0.01233474,
-,19-Jun-2018 16:34:39.548,-,-,-,-,-,-,-10.47869873,0.07522583,-1.27423096,0.00124873,
-,19-Jun-2018 16:34:40.548,-,-,-,-,-,-,-9.70410156,-0.09677124,-0.74029541,0.00627807,
-,19-Jun-2018 16:34:41.548,-,-,-,-,-,-,-9.94612122,-0.11724854,-0.59700012,0.01589596,
-,19-Jun-2018 16:34:42.548,-,-,-,-,-,-,-9.99363708,0.04981995,-0.27229309,0.01968676,
-,19-Jun-2018 16:34:43.548,-,-,-,-,-,-,-9.74862671,-0.34165955,-0.64273071,0.00399474,
-,19-Jun-2018 16:34:44.548,-,-,-,-,-,-,-9.68258667,-0.1546936,-0.13375854,-0.00028826,
-,19-Jun-2018 16:34:45.548,-,-,-,-,-,-,-9.75471497,0.2638092,-0.13977051,-0.00257477,
-,19-Jun-2018 16:34:46.548,-,-,-,-,-,-,-9.85456848,1.01486206,0.10552979,0.02018215,
-,19-Jun-2018 16:34:47.550,-,-,-,-,-,-,-10.1137085,-0.00856018,-0.18695068,0.00476688,
-,19-Jun-2018 16:34:48.549,-,-,-,-,-,-,-10.13430786,0.2121582,0.02262878,0.0027758,
-,19-Jun-2018 16:34:49.549,-,-,-,-,-,-,-9.49784851,0.88287354,-0.26376343,-0.00952461,
-,19-Jun-2018 16:34:50.548,-,-,-,-,-,-,-9.92480469,0.73464966,0.35063171,0.00086008,
-,19-Jun-2018 16:34:51.548,-,-,-,-,-,-,-9.87913513,0.50714111,0.07426453,0.00897855,
-,19-Jun-2018 16:34:52.548,-,-,-,-,-,-,-10.1199646,1.17364502,0.30114746,0.01911692,
-,19-Jun-2018 16:34:53.548,-,-,-,-,-,-,-9.57417297,0.00944519,-0.58200073,0.0015685,
-,19-Jun-2018 16:34:54.547,-,-,-,-,-,-,-9.7830658,0.51759338,-0.26951599,0.0044892,
