GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 
Sat Jun 09 14:56:27 GMT+03:00 2018,09-Jun-2018 14:56:26.198,23.18595845,61.2428269,0.0,8.576,126.0,0.0,-9.10958862,0.65116882,2.64640808,-0.03015447,
Sat Jun 09 14:56:28 GMT+03:00 2018,09-Jun-2018 14:56:27.197,23.18595957,61.24286236,0.41,5.36,124.0,123.1,-9.59915161,0.42672729,1.95335388,0.00008446,
Sat Jun 09 14:56:29 GMT+03:00 2018,09-Jun-2018 14:56:28.197,23.185976,61.24289769,0.36,5.36,124.0,111.1,-9.59915161,0.42672729,1.95335388,0.00008446,
Sat Jun 09 14:56:30 GMT+03:00 2018,09-Jun-2018 14:56:29.200,23.18596889,61.24291024,0.0,4.288,124.0,0.0,-9.59915161,0.42672729,1.95335388,0.00008446,
Sat Jun 09 14:56:31 GMT+03:00 2018,09-Jun-2018 14:56:30.198,23.18594539,61.24290725,0.0,5.36,122.0,0.0,-9.59915161,0.42672729,1.95335388,0.00008446,
Sat Jun 09 14:56:32 GMT+03:00 2018,09-Jun-2018 14:56:31.198,23.18593686,61.24290696,0.0,5.36,120.0,0.0,-7.44377136,0.80056763,5.33380127,-0.00378832,
Sat Jun 09 14:56:33 GMT+03:00 2018,09-Jun-2018 14:56:32.197,23.18594209,61.2429141,0.0,5.36,120.0,0.0,-9.3074646,-1.83294678,-3.19944763,0.02109104,
Sat Jun 09 14:56:34 GMT+03:00 2018,09-Jun-2018 14:56:33.198,23.18594335,61.24291188,0.0,5.36,120.0,0.0,-9.67156982,-0.55944824,1.4059906,0.00156422,
Sat Jun 09 14:56:35 GMT+03:00 2018,09-Jun-2018 14:56:34.198,23.18593639,61.24291178,0.0,4.288,120.0,0.0,-9.15534973,0.0849762,3.03443909,-0.01619303,
Sat Jun 09 14:56:36 GMT+03:00 2018,09-Jun-2018 14:56:35.198,23.18592687,61.24291353,0.0,4.288,120.0,0.0,-9.1966095,-0.50993347,2.56912231,-0.00484074,
Sat Jun 09 14:56:37 GMT+03:00 2018,09-Jun-2018 14:56:36.197,23.18591906,61.24292058,0.0,4.288,119.0,0.0,-10.19129944,-0.85671997,3.04452515,0.08832246,
Sat Jun 09 14:56:38 GMT+03:00 2018,09-Jun-2018 14:56:37.198,23.18591,61.24291839,0.0,4.288,118.0,0.0,-10.03587341,0.19155884,-0.79907227,0.00118724,
Sat Jun 09 14:56:39 GMT+03:00 2018,09-Jun-2018 14:56:38.197,23.18589736,61.24291251,0.3,4.288,117.0,188.9,-9.05758667,-0.48648071,4.61839294,0.03816158,
Sat Jun 09 14:56:40 GMT+03:00 2018,09-Jun-2018 14:56:39.197,23.18590003,61.24290805,0.0,4.288,117.0,0.0,-7.80799866,0.95207214,6.56134033,-0.00960233,
Sat Jun 09 14:56:41 GMT+03:00 2018,09-Jun-2018 14:56:40.197,23.18590271,61.2429059,0.0,4.288,116.0,0.0,-6.93817139,1.79310608,7.04267883,0.02478927,
Sat Jun 09 14:56:42 GMT+03:00 2018,09-Jun-2018 14:56:41.198,23.18590611,61.24290602,0.0,3.216,116.0,0.0,-8.19180298,0.87461853,6.40730286,-0.00271609,
Sat Jun 09 14:56:43 GMT+03:00 2018,09-Jun-2018 14:56:42.198,23.18590033,61.24290535,0.0,3.216,117.0,0.0,-9.68113708,-0.30317688,2.53268433,0.02112037,
Sat Jun 09 14:56:44 GMT+03:00 2018,09-Jun-2018 14:56:43.198,23.18589502,61.24291177,0.0,3.216,116.0,0.0,-9.77732849,-0.70309448,4.35029602,0.01100961,
Sat Jun 09 14:56:45 GMT+03:00 2018,09-Jun-2018 14:56:44.197,23.18589413,61.24291121,0.0,3.216,116.0,0.0,-9.39743042,0.39138794,-0.96650696,-0.03560019,
Sat Jun 09 14:56:46 GMT+03:00 2018,09-Jun-2018 14:56:45.197,23.18589636,61.24291036,0.0,3.216,116.0,0.0,-9.47140503,0.31427002,1.25856018,-0.01137958,
Sat Jun 09 14:56:47 GMT+03:00 2018,09-Jun-2018 14:56:46.196,23.1858953,61.24290802,0.0,3.216,116.0,0.0,-9.59036255,-0.02941895,2.29032898,0.00568348,
Sat Jun 09 14:56:48 GMT+03:00 2018,09-Jun-2018 14:56:47.197,23.18589775,61.24290812,0.0,3.216,116.0,0.0,-9.68217468,-0.06999207,1.42823792,-0.00370057,
Sat Jun 09 14:56:49 GMT+03:00 2018,09-Jun-2018 14:56:48.198,23.18589641,61.24291326,0.0,3.216,116.0,0.0,-9.7223053,0.07371521,1.73677063,0.00735432,
Sat Jun 09 14:56:50 GMT+03:00 2018,09-Jun-2018 14:56:49.197,23.18589397,61.2429142,0.0,3.216,116.0,0.0,-9.75073242,0.00737,1.69075012,0.00010533,
Sat Jun 09 14:56:51 GMT+03:00 2018,09-Jun-2018 14:56:50.197,23.18589267,61.24291451,0.0,3.216,116.0,0.0,-9.60127258,0.04971313,1.43669128,-0.00979084,
Sat Jun 09 14:56:52 GMT+03:00 2018,09-Jun-2018 14:56:51.198,23.18589338,61.24291475,0.0,3.216,116.0,0.0,-9.66740417,0.1235199,0.84324646,-0.00189736,
Sat Jun 09 14:56:53 GMT+03:00 2018,09-Jun-2018 14:56:52.196,23.18589346,61.24291499,0.0,3.216,116.0,0.0,-9.72503662,-0.11393738,1.44645691,0.00288838,
Sat Jun 09 14:56:54 GMT+03:00 2018,09-Jun-2018 14:56:53.197,23.18589354,61.24291507,0.0,3.216,116.0,0.0,-9.66127014,-0.06742859,1.28303528,-0.00151698,
Sat Jun 09 14:56:55 GMT+03:00 2018,09-Jun-2018 14:56:54.199,23.18589356,61.24291513,0.0,3.216,116.0,0.0,-9.67593384,-0.11225891,1.47161865,-0.00168151,
Sat Jun 09 14:56:56 GMT+03:00 2018,09-Jun-2018 14:56:55.199,23.18589357,61.24291515,0.0,3.216,116.0,0.0,-9.81201172,-0.14097595,1.39796448,0.00601386,
Sat Jun 09 14:56:57 GMT+03:00 2018,09-Jun-2018 14:56:56.199,23.18589354,61.24291518,0.0,3.216,116.0,0.0,-9.75236511,0.16638184,1.22563171,0.0026651,
Sat Jun 09 14:56:58 GMT+03:00 2018,09-Jun-2018 14:56:57.198,23.18589356,61.24291513,0.0,3.216,116.0,0.0,-9.93946838,-0.28262329,1.53474426,0.00084668,
Sat Jun 09 14:56:59 GMT+03:00 2018,09-Jun-2018 14:56:58.198,23.1858935,61.24291513,0.0,3.216,116.0,0.0,-9.6452179,0.07499695,1.5254364,-0.00397092,
Sat Jun 09 14:57:00 GMT+03:00 2018,09-Jun-2018 14:56:59.196,23.18589348,61.24291518,0.0,3.216,116.0,0.0,-9.72991943,0.06427002,1.51683044,-0.00024297,
Sat Jun 09 14:57:01 GMT+03:00 2018,09-Jun-2018 14:57:00.198,23.18589347,61.24291521,0.0,3.216,116.0,0.0,-9.57902527,0.59591675,1.22007751,-0.01320696,
Sat Jun 09 14:57:02 GMT+03:00 2018,09-Jun-2018 14:57:01.199,23.18589326,61.24291563,0.0,3.216,116.0,0.0,-9.77415466,0.26216125,1.17134094,-0.00155569,
Sat Jun 09 14:57:03 GMT+03:00 2018,09-Jun-2018 14:57:02.197,23.18589327,61.24291552,0.0,3.216,116.0,0.0,-9.71078491,0.26550293,1.37159729,0.00065464,
