GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, !! HV Volts(V),!! Inst. kPower(kW),!! SOC (Usable)(%),!! SOC(Raw)(%),!Engine Coolant Temp(°C),!Engine Oil Temp(°C),!EV km this Cycle(km),!Fuel Remaining(Gallons),!HV Battery Temp(°C),!Hybrid Pack Remaining (SOC)(%),!Last Charge AC Wh(Wh),!Power Electronics Cooling Temp(°C),!Speed kmh(kmh),!Tran Temp(°C),* kWh Used (2011/2012)(kWh),*Bat Coolant Pump RPM(RPM),*Bat Coolant Valve(?),*Bat heat(W),Ambient air temp(°C),Driving efficiency(wh/km),Engine Coolant Temperature(°C),Engine Oil Temperature(°C),Engine RPM(rpm),Fuel used (trip)(l),GPS Altitude(m),Hybrid Battery Charge (%)(%),kw used(kwh),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Speed (OBD)(km/h),Trip average Litres/100 KM(l/100km),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s)
Wed Oct 03 07:00:43 GMT+03:00 2018,03-Oct-2018 07:00:43.910,23.18566966,61.24290408,0.0,7.504,142.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,8425.49609375,0
Wed Oct 03 07:00:44 GMT+03:00 2018,03-Oct-2018 07:00:44.905,23.18566899,61.24289502,0.0,5.36,139.0,0.0,352.09375,0,97.00598907,84.70587921,14,13,0,4.56480408,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,7.75525665,-,-,-,0,-,-,8425.49609375,0
Wed Oct 03 07:00:45 GMT+03:00 2018,03-Oct-2018 07:00:45.897,23.18570057,61.2428892,0.0,4.288,130.0,0.0,352.09375,0,97.00598907,84.70587921,14,13,0,4.56480408,11,84.70587921,24600,-,-,-,-,-,-,-,-,0,-,-,-,-,130,-,7.75525665,-,-,-,0,-,-,8425.49609375,0
Wed Oct 03 07:00:46 GMT+03:00 2018,03-Oct-2018 07:00:46.904,23.18572125,61.24287681,0.0,4.288,124.0,0.0,352.09375,0,97.00598907,84.70587921,14,13,0,4.56480408,11,84.70587921,24600,30,0,17,0.28705883,0,0,0,-,NaN,14,-,-,-,124,-,7.75525665,-,-,-,0,-,-,8425.49609375,0
Wed Oct 03 07:00:47 GMT+03:00 2018,03-Oct-2018 07:00:47.900,23.18572106,61.24288344,0.0,4.288,121.0,0.0,352.09375,0,97.00598907,84.70587921,14,13,0,4.56480408,11,84.70587921,24600,30,0,17,0.28705883,0,0,0,6,NaN,14,-,0,-,121,84,7.75525665,-,-,-,0,-,-,8425.49609375,0
Wed Oct 03 07:00:48 GMT+03:00 2018,03-Oct-2018 07:00:48.898,23.18571784,61.2428809,0.0,4.288,119.0,0.0,352.09375,0,97.00598907,84.70587921,14,13,0,4.56480408,11,84.70587921,24600,30,0,17,0.28705883,0,0,0,6,NaN,14,-,0,-,119,84,7.75525665,-,-,-,0,-,-,8425.49609375,0
Wed Oct 03 07:00:49 GMT+03:00 2018,03-Oct-2018 07:00:49.896,23.18571547,61.24288705,0.0,3.216,119.0,0.0,352.09375,0,97.00598907,84.70587921,14,13,0,4.56480408,11,84.70587921,24600,30,0,17,0.28705883,0,0,0,6,NaN,14,-,0,-,119,84,7.75525665,-,-,-,0,-,-,8425.49609375,0
GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, !! HV Volts(V),!! Inst. kPower(kW),!! SOC (Usable)(%),!! SOC(Raw)(%),!Engine Coolant Temp(°C),!Engine Oil Temp(°C),!EV km this Cycle(km),!Fuel Remaining(Gallons),!HV Battery Temp(°C),!Hybrid Pack Remaining (SOC)(%),!Last Charge AC Wh(Wh),!Power Electronics Cooling Temp(°C),!Speed kmh(kmh),!Tran Temp(°C),* kWh Used (2011/2012)(kWh),*Bat Coolant Pump RPM(RPM),*Bat Coolant Valve(?),*Bat heat(W),Ambient air temp(°C),Driving efficiency(wh/km),Engine Coolant Temperature(°C),Engine Oil Temperature(°C),Engine RPM(rpm),Fuel used (trip)(l),GPS Altitude(m),Hybrid Battery Charge (%)(%),kw used(kwh),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Speed (OBD)(km/h),Trip average Litres/100 KM(l/100km),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s)
Wed Oct 03 07:00:51 GMT+03:00 2018,03-Oct-2018 07:00:51.757,23.1857068,61.2428995,0.0,3.216,119.0,0.0,352.09375,0,97.00598907,84.70587921,14,13,0,4.56480408,11,84.70587921,24600,30,0,17,0.28705883,0,0,0,6,NaN,14,-,0,-,119,84,7.75525665,-,-,-,0,-,-,8425.49609375,0
Wed Oct 03 07:00:52 GMT+03:00 2018,03-Oct-2018 07:00:52.750,23.18571205,61.24289814,0.0,3.216,120.0,0.0,352.09375,0,97.00598907,84.70587921,14,13,0,4.56480408,11,84.70587921,24600,30,0,17,0.28705883,0,0,0,6,NaN,14,-,0,-,120,84,7.75525665,-,-,-,0,-,-,8425.49609375,0
