GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, !! HV Volts(V),!! Inst. kPower(kW),!! SOC (Usable)(%),!! SOC(Raw)(%),!Engine Coolant Temp(°C),!Engine Oil Temp(°C),!EV km this Cycle(km),!Fuel Remaining(Gallons),!HV Battery Temp(°C),!Hybrid Pack Remaining (SOC)(%),!Last Charge AC Wh(Wh),!Power Electronics Cooling Temp(°C),!Speed kmh(kmh),!Tran Temp(°C),* kWh Used (2011/2012)(kWh),*Bat Coolant Pump RPM(RPM),*Bat Coolant Valve(?),*Bat heat(W),Ambient air temp(°C),Driving efficiency(wh/km),Engine Coolant Temperature(°C),Engine Oil Temperature(°C),Engine RPM(rpm),Fuel used (trip)(l),GPS Altitude(m),Hybrid Battery Charge (%)(%),kw used(kwh),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Speed (OBD)(km/h),Trip average Litres/100 KM(l/100km),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s)
-,25-Sep-2018 07:09:48.971,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,7543.890625,0
Tue Sep 25 07:09:49 GMT+03:00 2018,25-Sep-2018 07:09:49.970,23.18598102,61.24298249,0.0,12.864,117.0,0.0,352.09375,0,92.8143692,81.96078491,8,7,0,1.38770044,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,8.02672863,-,-,-,0,-,-,7543.890625,0
Tue Sep 25 07:09:50 GMT+03:00 2018,25-Sep-2018 07:09:50.972,23.18596785,61.24296431,0.0,7.504,116.0,0.0,352.09375,0,92.8143692,81.96078491,8,7,0,1.38770044,15,81.96078491,13000,30,0,14,0.72627449,0,0,-,-,NaN,-,-,-,-,-,-,8.02672863,-,-,-,0,-,-,7543.890625,0
Tue Sep 25 07:09:51 GMT+03:00 2018,25-Sep-2018 07:09:51.975,23.18595453,61.24296597,0.0,6.432,117.0,0.0,352.09375,0,92.8143692,81.96078491,8,7,0,1.38770044,15,81.96078491,13000,30,0,14,0.72627449,0,0,0,2,NaN,8,-,-,-,117,-,8.02672863,-,-,-,0,-,-,7543.890625,0
Tue Sep 25 07:09:52 GMT+03:00 2018,25-Sep-2018 07:09:52.971,23.1859461,61.24294347,0.0,5.36,116.0,0.0,352.0625,0,92.8143692,81.96078491,8,7,0,1.38770044,15,81.96078491,13000,30,0,14,0.72627449,0,0,0,2,NaN,8,-,0,-,116,81,8.02672863,-,-,-,0,-,-,7543.890625,0
Tue Sep 25 07:09:53 GMT+03:00 2018,25-Sep-2018 07:09:53.972,23.18592873,61.24294435,0.0,5.36,115.0,0.0,352.0625,0,92.8143692,81.96078491,8,7,0,1.38770044,15,81.96078491,13000,30,0,14,0.72627449,0,0,0,2,NaN,8,-,0,-,115,81,8.02672863,-,-,-,0,-,-,7543.890625,0
Tue Sep 25 07:09:54 GMT+03:00 2018,25-Sep-2018 07:09:54.971,23.18589098,61.24293151,0.0,6.432,112.0,0.0,352.0625,0,92.8143692,81.96078491,8,7,0,1.38770044,15,81.96078491,13000,30,0,14,0.72627449,0,0,0,2,NaN,8,-,0,-,112,81,8.02672863,-,-,-,0,-,-,7543.890625,0
Tue Sep 25 07:09:55 GMT+03:00 2018,25-Sep-2018 07:09:55.973,23.18587134,61.24292694,0.0,6.432,113.0,0.0,352.0625,0,92.8143692,81.96078491,8,7,0,1.38770044,15,81.96078491,13000,30,0,14,0.72627449,0,0,0,2,NaN,8,-,0,-,113,81,8.02672863,-,-,-,0,-,-,7543.890625,0
Tue Sep 25 07:09:56 GMT+03:00 2018,25-Sep-2018 07:09:56.972,23.18586396,61.2429293,0.0,5.36,111.0,0.0,352.09375,0,92.8143692,81.96078491,8,7,0,1.38770044,15,81.96078491,13000,30,0,14,0.72627449,0,0,0,2,NaN,8,-,0,-,111,81,8.02672863,-,-,-,0,-,-,7543.890625,0
Tue Sep 25 07:09:57 GMT+03:00 2018,25-Sep-2018 07:09:57.971,23.18584614,61.24292862,0.0,5.36,110.0,0.0,352.09375,0,92.8143692,81.96078491,8,7,0,1.38770044,15,81.96078491,13000,30,0,14,0.72627449,0,0,0,2,NaN,8,-,0,-,110,81,8.02672863,-,-,-,0,-,-,7543.890625,0
Tue Sep 25 07:09:58 GMT+03:00 2018,25-Sep-2018 07:09:58.972,23.18584627,61.24292841,0.0,5.36,111.0,0.0,352.09375,0,92.8143692,81.96078491,8,7,0,1.38770044,15,81.96078491,13000,30,0,14,0.72627449,0,0,0,2,NaN,8,-,0,-,111,81,8.02672863,-,-,-,0,-,-,7543.890625,0
Tue Sep 25 07:09:59 GMT+03:00 2018,25-Sep-2018 07:09:59.971,23.18584296,61.24292568,0.0,5.36,111.0,0.0,352.09375,0,92.8143692,81.96078491,8,7,0,1.38770044,15,81.96078491,13000,30,0,14,0.72627449,0,0,0,2,NaN,8,-,0,-,111,81,8.02672863,-,-,-,0,-,-,7543.890625,0
Tue Sep 25 07:10:00 GMT+03:00 2018,25-Sep-2018 07:10:00.971,23.18584134,61.24292367,0.0,4.288,110.0,0.0,352.03125,0,92.8143692,81.96078491,8,7,0,1.38770044,15,81.96078491,13000,30,0,14,0.72627449,0,0,0,2,NaN,8,-,0,-,110,81,8.02672863,-,-,-,0,-,-,7543.890625,0
Tue Sep 25 07:10:01 GMT+03:00 2018,25-Sep-2018 07:10:01.974,23.18584026,61.24292258,0.0,4.288,110.0,0.0,352.03125,0,92.8143692,81.96078491,8,7,0,1.38770044,15,81.96078491,13000,30,0,14,0.72627449,0,0,0,2,NaN,8,-,0,-,110,81,8.02672863,-,-,-,0,-,-,7543.890625,0
Tue Sep 25 07:10:02 GMT+03:00 2018,25-Sep-2018 07:10:02.972,23.18583982,61.24291998,0.0,4.288,110.0,0.0,352.03125,0,92.8143692,81.96078491,8,7,0,1.38770044,15,81.96078491,13000,30,0,14,0.72627449,0,0,0,2,NaN,8,-,0,-,110,81,8.02672863,-,-,-,0,-,-,7543.890625,0
