GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 
-,15-Jun-2018 07:05:52.619,-,-,-,-,-,-,-8.8993988,-0.0955658,4.49279785,-0.00063752,
Fri Jun 15 07:05:53 GMT+03:00 2018,15-Jun-2018 07:05:53.618,23.18580769,61.24293977,0.0,10.72,108.0,0.0,-8.80122375,-0.11212158,4.434021,-0.00171766,
Fri Jun 15 07:05:54 GMT+03:00 2018,15-Jun-2018 07:05:54.618,23.18582218,61.24295241,0.0,7.504,111.0,0.0,-8.99230957,0.12002563,3.51261902,-0.00549013,
Fri Jun 15 07:05:55 GMT+03:00 2018,15-Jun-2018 07:05:55.619,23.1858307,61.24296988,0.0,7.504,118.0,0.0,-8.94285583,0.08720398,3.52763367,-0.00547175,
Fri Jun 15 07:05:56 GMT+03:00 2018,15-Jun-2018 07:05:56.618,23.18584328,61.24294769,0.0,5.36,116.0,0.0,-8.94285583,0.08720398,3.52763367,-0.00547175,
Fri Jun 15 07:05:57 GMT+03:00 2018,15-Jun-2018 07:05:57.619,23.18586274,61.24294702,0.0,5.36,114.0,0.0,-8.94285583,0.08720398,3.52763367,-0.00547175,
Fri Jun 15 07:05:58 GMT+03:00 2018,15-Jun-2018 07:05:58.617,23.18586588,61.24297353,0.0,5.36,118.0,0.0,-8.94285583,0.08720398,3.52763367,-0.00547175,
Fri Jun 15 07:05:59 GMT+03:00 2018,15-Jun-2018 07:05:59.618,23.18584435,61.2429641,0.0,5.36,120.0,0.0,-8.9513092,0.04960632,3.55751038,-0.00718639,
Fri Jun 15 07:06:00 GMT+03:00 2018,15-Jun-2018 07:06:00.621,23.18582071,61.24294622,0.0,5.36,119.0,0.0,-8.83535767,-0.01579285,4.18797302,-0.00548785,
Fri Jun 15 07:06:01 GMT+03:00 2018,15-Jun-2018 07:06:01.617,23.18581478,61.24293576,0.0,5.36,120.0,0.0,-8.76255798,-0.43733215,4.86463928,0.0231933,
Fri Jun 15 07:06:02 GMT+03:00 2018,15-Jun-2018 07:06:02.617,23.18581034,61.2429189,0.0,5.36,120.0,0.0,-8.15350342,-0.37124634,5.70600891,0.00186603,
Fri Jun 15 07:06:03 GMT+03:00 2018,15-Jun-2018 07:06:03.617,23.18581132,61.24291242,0.0,5.36,121.0,0.0,-8.83374023,-0.15971375,4.43067932,0.02471251,
