GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, !! HV Volts(V),!! Inst. kPower(kW),!! SOC (Usable)(%),!! SOC(Raw)(%),!Engine Coolant Temp(°C),!Engine Oil Temp(°C),!EV km this Cycle(km),!Fuel Remaining(Gallons),!HV Battery Temp(°C),!Hybrid Pack Remaining (SOC)(%),!Last Charge AC Wh(Wh),!Power Electronics Cooling Temp(°C),!Speed kmh(kmh),!Tran Temp(°C),* kWh Used (2011/2012)(kWh),*Bat Coolant Pump RPM(RPM),*Bat Coolant Valve(?),*Bat heat(W),Ambient air temp(°C),Driving efficiency(wh/km),Engine Coolant Temperature(°C),Engine Oil Temperature(°C),Engine RPM(rpm),Fuel used (trip)(l),GPS Altitude(m),Hybrid Battery Charge (%)(%),kw used(kwh),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Speed (OBD)(km/h),Trip average Litres/100 KM(l/100km),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s)
Fri Nov 16 16:39:59 GMT+02:00 2018,16-Nov-2018 16:39:59.383,23.75938701,61.31312138,0.0,9.648001,109.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,12374.47460938,0
Fri Nov 16 16:40:00 GMT+02:00 2018,16-Nov-2018 16:40:00.380,23.75938765,61.31312144,0.0,7.504,109.0,0.0,352.09375,0,-0.59880239,20.7843132,74,63,0,1.71636629,14,20.7843132,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,14.07666016,-,-,-,0,-,-,12374.47460938,0
Fri Nov 16 16:40:01 GMT+02:00 2018,16-Nov-2018 16:40:01.387,23.7593899,61.31312064,0.0,5.36,109.0,0.0,352.09375,0,-0.59880239,20.7843132,74,63,0,1.71636629,14,20.7843132,12580,30,0,37,10.51451015,0,0,0,-,NaN,-,-,-,-,109,-,14.07666016,-,-,-,0,-,-,12374.47460938,0
Fri Nov 16 16:40:02 GMT+02:00 2018,16-Nov-2018 16:40:02.385,23.75939085,61.31312084,0.0,4.288,109.0,0.0,352.09375,0,-0.59880239,20.7843132,74,63,0,1.71636629,14,20.7843132,12580,30,0,37,10.51451015,0,0,0,-,NaN,74,-,-,-,109,-,14.07666016,-,-,-,0,-,-,12374.47460938,0
Fri Nov 16 16:40:03 GMT+02:00 2018,16-Nov-2018 16:40:03.384,23.75939339,61.31311973,0.0,4.288,109.0,0.0,352.09375,0,-0.59880239,20.7843132,74,63,0,1.71636629,14,20.7843132,12580,30,0,37,10.51451015,0,0,0,9,NaN,74,-,0,-,109,20,14.07666016,-,-,-,0,-,-,12374.47460938,0
Fri Nov 16 16:40:04 GMT+02:00 2018,16-Nov-2018 16:40:04.383,23.75939405,61.31311887,0.0,3.216,108.0,0.0,352.09375,0,-0.59880239,20.7843132,74,63,0,1.71636629,14,20.7843132,12580,30,0,37,10.51451015,0,0,0,9,NaN,74,-,0,-,108,20,14.07666016,-,-,-,0,-,-,12374.47460938,0
Fri Nov 16 16:40:05 GMT+02:00 2018,16-Nov-2018 16:40:05.382,23.75939624,61.31311796,0.0,3.216,108.0,0.0,352.09375,0,-0.59880239,20.7843132,74,63,0,1.71636629,14,20.7843132,12580,30,0,37,10.51451015,0,0,0,9,NaN,74,-,0,-,108,20,14.07666016,-,-,-,0,-,-,12374.47460938,0
Fri Nov 16 16:40:06 GMT+02:00 2018,16-Nov-2018 16:40:06.384,23.75939703,61.3131179,0.0,3.216,108.0,0.0,352.09375,0,-0.59880239,20.7843132,74,63,0,1.71636629,14,20.7843132,12580,30,0,37,10.51451015,0,0,0,9,NaN,74,-,0,-,108,20,14.07666016,-,-,-,0,-,-,12374.47460938,0
Fri Nov 16 16:40:07 GMT+02:00 2018,16-Nov-2018 16:40:07.383,23.75939685,61.31311783,0.0,3.216,108.0,0.0,352.046875,0,-0.59880239,20.7843132,74,63,0,1.71636629,14,20.7843132,12580,30,0,37,10.51451015,0,0,0,9,NaN,74,-,0,-,108,20,14.07666016,-,-,-,0,-,-,12374.47460938,0
Fri Nov 16 16:40:08 GMT+02:00 2018,16-Nov-2018 16:40:08.386,23.75939644,61.31311785,0.0,3.216,108.0,0.0,352.046875,0,-0.59880239,20.7843132,74,63,0,1.71636629,14,20.7843132,12580,30,0,37,10.51451015,0,0,0,9,NaN,74,-,0,-,108,20,14.07666016,-,-,-,0,-,-,12374.47460938,0
