GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 
Wed Jun 20 17:29:35 GMT+03:00 2018,20-Jun-2018 17:29:35.857,23.76890576,61.49367257,0.0,6.432,125.0,0.0,-6.71803284,1.62780762,5.20918274,-0.11711156,
Wed Jun 20 17:29:36 GMT+03:00 2018,20-Jun-2018 17:29:36.855,23.76890934,61.49367504,0.0,5.36,124.0,0.0,-5.48603821,1.0335083,7.1461792,-0.00210118,
Wed Jun 20 17:29:37 GMT+03:00 2018,20-Jun-2018 17:29:37.855,23.76890714,61.49367107,0.0,4.288,122.0,0.0,-5.84233093,0.9077301,7.82435608,0.00027138,
Wed Jun 20 17:29:38 GMT+03:00 2018,20-Jun-2018 17:29:38.855,23.76889463,61.49366803,0.0,4.288,122.0,0.0,-5.84233093,0.9077301,7.82435608,0.00027138,
Wed Jun 20 17:29:39 GMT+03:00 2018,20-Jun-2018 17:29:39.855,23.76888021,61.49365669,0.0,4.288,120.0,0.0,-5.84233093,0.9077301,7.82435608,0.00027138,
Wed Jun 20 17:29:40 GMT+03:00 2018,20-Jun-2018 17:29:40.856,23.76886713,61.49365561,0.0,4.288,120.0,0.0,-5.84233093,0.9077301,7.82435608,0.00027138,
Wed Jun 20 17:29:41 GMT+03:00 2018,20-Jun-2018 17:29:41.855,23.76886759,61.4936556,0.0,4.288,120.0,0.0,-2.07035828,-1.58503723,10.80732727,-0.0235519,
Wed Jun 20 17:29:41 GMT+03:00 2018,20-Jun-2018 17:29:42.856,23.76886759,61.4936556,0.0,4.288,120.0,0.0,-5.34898376,-0.13348389,10.12390137,0.07446386,
Wed Jun 20 17:29:42 GMT+03:00 2018,20-Jun-2018 17:29:43.855,23.76886186,61.4936541,0.0,4.288,120.0,0.0,-4.3915863,-1.3109436,10.18580627,0.00441871,
Wed Jun 20 17:29:43 GMT+03:00 2018,20-Jun-2018 17:29:44.855,23.76886204,61.49365223,0.0,4.288,119.0,0.0,-4.42234802,-0.11143494,8.71357727,-0.00327599,
Wed Jun 20 17:29:44 GMT+03:00 2018,20-Jun-2018 17:29:45.855,23.76887422,61.49365729,0.0,3.216,120.0,0.0,-2.14006042,2.27070618,7.83978271,0.03801142,
Wed Jun 20 17:29:45 GMT+03:00 2018,20-Jun-2018 17:29:46.855,23.76887034,61.49365767,0.0,3.216,119.0,0.0,-5.84593201,1.40921021,7.57600403,-0.01344299,
Wed Jun 20 17:29:46 GMT+03:00 2018,20-Jun-2018 17:29:47.855,23.76886596,61.49365905,0.0,3.216,120.0,0.0,-9.19966125,-0.94259644,1.46624756,-0.10549225,
Wed Jun 20 17:29:47 GMT+03:00 2018,20-Jun-2018 17:29:48.855,23.76887951,61.49365953,0.81,3.216,120.0,71.3,-9.82707214,0.12684631,-0.44320679,0.00341851,
Wed Jun 20 17:29:48 GMT+03:00 2018,20-Jun-2018 17:29:49.855,23.76886792,61.49365153,0.0,3.216,119.0,0.0,-9.45651245,-0.62002563,0.14694214,0.00067986,
Wed Jun 20 17:29:49 GMT+03:00 2018,20-Jun-2018 17:29:50.855,23.76884731,61.49364504,0.0,3.216,118.0,0.0,-9.77201843,0.52851868,0.24562073,0.00042607,
Wed Jun 20 17:29:50 GMT+03:00 2018,20-Jun-2018 17:29:51.855,23.76883052,61.49363908,0.0,3.216,117.0,0.0,-9.52510071,-0.23799133,-0.7358551,-0.00998367,
Wed Jun 20 17:29:51 GMT+03:00 2018,20-Jun-2018 17:29:52.856,23.76882403,61.49363254,0.0,3.216,117.0,0.0,-9.8608551,-0.07020569,-0.09526062,0.00583297,
Wed Jun 20 17:29:52 GMT+03:00 2018,20-Jun-2018 17:29:53.857,23.76881882,61.49362418,0.0,3.216,115.0,0.0,-9.81526184,-0.05477905,-0.14421082,-0.0016166,
Wed Jun 20 17:29:53 GMT+03:00 2018,20-Jun-2018 17:29:54.855,23.76881462,61.4936204,0.0,3.216,114.0,0.0,-9.76473999,-0.01611328,-0.13293457,-0.00394344,
Wed Jun 20 17:29:54 GMT+03:00 2018,20-Jun-2018 17:29:55.856,23.76881836,61.49362149,0.0,3.216,115.0,0.0,-9.79656982,-0.00544739,-0.13218689,-0.00084983,
Wed Jun 20 17:29:55 GMT+03:00 2018,20-Jun-2018 17:29:56.855,23.7688163,61.49362343,0.0,3.216,116.0,0.0,-9.79830933,-0.04946899,-0.15219116,-0.00048184,
Wed Jun 20 17:29:56 GMT+03:00 2018,20-Jun-2018 17:29:57.854,23.76881345,61.49362219,0.0,3.216,115.0,0.0,-9.81881714,-0.00840759,-0.12321472,-0.00020622,
Wed Jun 20 17:29:58 GMT+03:00 2018,20-Jun-2018 17:29:58.854,23.76881226,61.49362287,0.0,3.216,115.0,0.0,-9.75898743,0.19921875,-0.16757202,-0.00196356,
Wed Jun 20 17:29:58 GMT+03:00 2018,20-Jun-2018 17:29:59.855,23.76881226,61.49362287,0.0,3.216,115.0,0.0,-9.79069519,0.01927185,-0.27000427,-0.00100988,
Wed Jun 20 17:30:00 GMT+03:00 2018,20-Jun-2018 17:30:00.855,23.76881185,61.49362315,0.0,3.216,115.0,0.0,-9.78622437,-0.03121948,-0.19345093,-0.00082145,
Wed Jun 20 17:30:01 GMT+03:00 2018,20-Jun-2018 17:30:01.855,23.76881137,61.49362333,0.0,3.216,116.0,0.0,-9.79388428,-0.04911804,-0.13644409,-0.00001981,
Wed Jun 20 17:30:02 GMT+03:00 2018,20-Jun-2018 17:30:02.855,23.76881103,61.49362341,0.0,3.216,116.0,0.0,-9.80072021,-0.02383423,-0.12837219,-0.00028068,
Wed Jun 20 17:30:02 GMT+03:00 2018,20-Jun-2018 17:30:03.855,23.76881103,61.49362341,0.0,3.216,116.0,0.0,-9.79139709,-0.01879883,-0.11253357,-0.0008078,
Wed Jun 20 17:30:04 GMT+03:00 2018,20-Jun-2018 17:30:04.854,23.76881095,61.49362348,0.0,3.216,116.0,0.0,-9.82653809,-0.04959106,-0.12081909,-0.00240715,
Wed Jun 20 17:30:04 GMT+03:00 2018,20-Jun-2018 17:30:05.855,23.76881095,61.49362348,0.0,3.216,116.0,0.0,-9.78193665,-0.36535645,-0.85574341,0.00221688,
Wed Jun 20 17:30:05 GMT+03:00 2018,20-Jun-2018 17:30:06.855,23.76881064,61.49362359,0.0,3.216,116.0,0.0,-9.82943726,-0.40681458,-0.19839478,-0.00082325,
Wed Jun 20 17:30:06 GMT+03:00 2018,20-Jun-2018 17:30:07.886,23.76881095,61.49362969,0.72,3.216,116.0,69.1,-9.70347595,0.18069458,-0.19065857,0.00148957,
Wed Jun 20 17:30:07 GMT+03:00 2018,20-Jun-2018 17:30:08.856,23.76880805,61.493634,0.72,3.216,115.0,52.4,-9.80276489,-0.15182495,-0.79541016,0.00324267,
Wed Jun 20 17:30:08 GMT+03:00 2018,20-Jun-2018 17:30:09.857,23.76879369,61.49364022,0.62,3.216,115.0,292.9,-9.69186401,0.82058716,-1.17332458,0.00548024,
