GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 
-,14-Jun-2018 07:25:19.937,-,-,-,-,-,-,-9.29455566,0.05371094,2.88772583,-0.00727606,
-,14-Jun-2018 07:25:20.934,-,-,-,-,-,-,-9.2578125,0.0007019,3.13952637,-0.00426642,
Thu Jun 14 07:25:20 GMT+03:00 2018,14-Jun-2018 07:25:21.932,23.18593062,61.24275725,0.0,8.576,144.0,0.0,-9.21582031,-0.34686279,3.81884766,0.01808387,
Thu Jun 14 07:25:22 GMT+03:00 2018,14-Jun-2018 07:25:22.932,23.18584079,61.24285424,0.0,6.432,139.0,0.0,-7.74951172,0.32846069,2.72328186,-0.07575357,
Thu Jun 14 07:25:23 GMT+03:00 2018,14-Jun-2018 07:25:23.933,23.18585595,61.24285922,0.0,5.36,135.0,0.0,-8.97814941,-0.07937622,3.7983551,-0.00565213,
Thu Jun 14 07:25:24 GMT+03:00 2018,14-Jun-2018 07:25:24.936,23.18586565,61.24286868,0.0,4.288,134.0,0.0,-8.91799927,-0.77629089,3.32917786,-0.01136625,
Thu Jun 14 07:25:25 GMT+03:00 2018,14-Jun-2018 07:25:25.934,23.18586026,61.24287594,0.0,4.288,133.0,0.0,-8.93452454,-1.41651917,3.3601532,-0.01573122,
Thu Jun 14 07:25:26 GMT+03:00 2018,14-Jun-2018 07:25:26.933,23.18584069,61.24288867,0.0,4.288,134.0,0.0,-8.91897583,0.28993225,4.07446289,-0.00789411,
Thu Jun 14 07:25:27 GMT+03:00 2018,14-Jun-2018 07:25:27.933,23.1858425,61.24288854,0.0,5.36,134.0,0.0,-8.79855347,0.15466309,4.01255798,-0.01353544,
Thu Jun 14 07:25:28 GMT+03:00 2018,14-Jun-2018 07:25:28.933,23.18584206,61.24289126,0.0,5.36,133.0,0.0,-8.79562378,0.19625854,4.1608429,-0.00862832,
Thu Jun 14 07:25:29 GMT+03:00 2018,14-Jun-2018 07:25:29.934,23.1858255,61.24288612,0.0,5.36,136.0,0.0,-7.56059265,1.06326294,5.94932556,-0.01275325,
Thu Jun 14 07:25:30 GMT+03:00 2018,14-Jun-2018 07:25:30.934,23.18582231,61.2428937,0.0,6.432,134.0,0.0,-3.96168518,-0.79379272,9.65444946,-0.02219404,
Thu Jun 14 07:25:31 GMT+03:00 2018,14-Jun-2018 07:25:31.933,23.18581782,61.24289405,0.0,5.36,135.0,0.0,-5.90168762,-2.52043152,7.84988403,0.03413314,
Thu Jun 14 07:25:32 GMT+03:00 2018,14-Jun-2018 07:25:32.934,23.18581666,61.2428908,0.0,5.36,134.0,0.0,-4.06703186,-3.16049194,10.35752869,0.06122512,
Thu Jun 14 07:25:33 GMT+03:00 2018,14-Jun-2018 07:25:33.933,23.18581594,61.2428879,0.0,5.36,134.0,0.0,-7.23771667,1.76597595,5.67356873,-0.04484308,
Thu Jun 14 07:25:34 GMT+03:00 2018,14-Jun-2018 07:25:34.933,23.18581286,61.24288548,0.0,4.288,135.0,0.0,-7.94921875,0.96257019,4.53410339,0.01788208,
Thu Jun 14 07:25:35 GMT+03:00 2018,14-Jun-2018 07:25:35.935,23.18581507,61.24288542,0.0,4.288,134.0,0.0,-10.01197815,-0.23620605,0.11776733,0.0215202,
Thu Jun 14 07:25:36 GMT+03:00 2018,14-Jun-2018 07:25:36.933,23.18581526,61.24288686,0.0,3.216,134.0,0.0,-9.67863464,-0.67204285,-0.99185181,-0.00446285,
Thu Jun 14 07:25:37 GMT+03:00 2018,14-Jun-2018 07:25:37.934,23.18581526,61.24288655,0.0,3.216,134.0,0.0,-9.74305725,0.26741028,-0.63928223,-0.00373846,
Thu Jun 14 07:25:38 GMT+03:00 2018,14-Jun-2018 07:25:38.933,23.18581537,61.24288655,0.0,3.216,134.0,0.0,-9.67195129,-0.48571777,-1.83955383,0.00858967,
Thu Jun 14 07:25:39 GMT+03:00 2018,14-Jun-2018 07:25:39.933,23.18581553,61.24288635,0.0,3.216,134.0,0.0,-9.77720642,-0.12077332,-0.57592773,-0.00096273,
Thu Jun 14 07:25:40 GMT+03:00 2018,14-Jun-2018 07:25:40.933,23.18581553,61.24288605,0.0,3.216,134.0,0.0,-9.78617859,0.14198303,-0.32945251,0.00066967,
Thu Jun 14 07:25:41 GMT+03:00 2018,14-Jun-2018 07:25:41.933,23.18581543,61.24288585,0.0,3.216,134.0,0.0,-9.77079773,-0.1656189,-0.54182434,-0.00174642,
Thu Jun 14 07:25:42 GMT+03:00 2018,14-Jun-2018 07:25:42.933,23.18581531,61.2428857,0.0,3.216,134.0,0.0,-9.81796265,0.040802,-0.22996521,-0.00000818,
Thu Jun 14 07:25:43 GMT+03:00 2018,14-Jun-2018 07:25:43.933,23.18581539,61.24288574,0.0,3.216,134.0,0.0,-9.63468933,-0.34916687,-0.64512634,-0.01445144,
Thu Jun 14 07:25:44 GMT+03:00 2018,14-Jun-2018 07:25:44.933,23.18581541,61.24288578,0.0,3.216,134.0,0.0,-10.26045227,-0.68525696,-0.89752197,-0.03992209,
Thu Jun 14 07:25:45 GMT+03:00 2018,14-Jun-2018 07:25:45.934,23.18581559,61.24288598,0.0,3.216,134.0,0.0,-9.75509644,-0.42456055,-0.6048584,-0.00217086,
Thu Jun 14 07:25:46 GMT+03:00 2018,14-Jun-2018 07:25:46.933,23.18581569,61.24288634,0.0,3.216,134.0,0.0,-9.74458313,-0.51765442,-0.60501099,-0.00256535,
Thu Jun 14 07:25:47 GMT+03:00 2018,14-Jun-2018 07:25:47.933,23.18581585,61.24288639,0.0,3.216,134.0,0.0,-9.78121948,-0.33454895,-0.51148987,-0.00041258,
Thu Jun 14 07:25:48 GMT+03:00 2018,14-Jun-2018 07:25:48.934,23.18581592,61.24288646,0.0,3.216,134.0,0.0,-9.7651825,-0.40522766,-0.5252533,-0.00215026,
Thu Jun 14 07:25:49 GMT+03:00 2018,14-Jun-2018 07:25:49.933,23.1858159,61.24288659,0.0,3.216,134.0,0.0,-9.83422852,-0.33714294,-0.56404114,0.00528187,
Thu Jun 14 07:25:50 GMT+03:00 2018,14-Jun-2018 07:25:50.933,23.18581612,61.24288671,0.0,3.216,134.0,0.0,-9.74702454,-0.3729248,-0.53912354,-0.00250756,
Thu Jun 14 07:25:51 GMT+03:00 2018,14-Jun-2018 07:25:51.933,23.18581613,61.24288683,0.0,3.216,134.0,0.0,-9.79927063,-0.40626526,-0.6210022,0.00234312,
Thu Jun 14 07:25:52 GMT+03:00 2018,14-Jun-2018 07:25:52.933,23.18581617,61.24288703,0.0,3.216,134.0,0.0,-9.81283569,-0.45071411,-0.58041382,-0.0011705,
Thu Jun 14 07:25:53 GMT+03:00 2018,14-Jun-2018 07:25:53.934,23.1858162,61.24288694,0.0,3.216,134.0,0.0,-9.76191711,-0.36523438,-0.59753418,-0.0017674,
Thu Jun 14 07:25:54 GMT+03:00 2018,14-Jun-2018 07:25:54.933,23.1858161,61.2428866,0.0,3.216,134.0,0.0,-9.81272888,-0.35560608,-0.64680481,-0.00278137,
Thu Jun 14 07:25:55 GMT+03:00 2018,14-Jun-2018 07:25:55.933,23.18581583,61.24288601,0.0,3.216,134.0,0.0,-9.73248291,-0.41667175,-0.5786438,-0.00466609,
Thu Jun 14 07:25:56 GMT+03:00 2018,14-Jun-2018 07:25:56.933,23.1858157,61.24288585,0.0,3.216,134.0,0.0,-9.78117371,-0.46405029,0.28489685,-0.00170859,
Thu Jun 14 07:25:57 GMT+03:00 2018,14-Jun-2018 07:25:57.933,23.185818,61.24289865,0.61,3.216,134.0,291.6,-9.69918823,-1.15350342,-0.46018982,-0.00264722,
Thu Jun 14 07:25:58 GMT+03:00 2018,14-Jun-2018 07:25:58.933,23.18579851,61.24290158,1.2,3.216,134.0,289.1,-9.93185425,-0.21444702,-0.29997253,0.01343572,
Thu Jun 14 07:25:59 GMT+03:00 2018,14-Jun-2018 07:25:59.934,23.18576907,61.24289681,1.59,3.216,133.0,288.1,-9.69876099,-0.04804993,-0.26100159,-0.01039267,
Thu Jun 14 07:26:00 GMT+03:00 2018,14-Jun-2018 07:26:00.933,23.18573668,61.24291283,1.87,3.216,131.0,286.9,-9.64472961,0.17402649,-0.24154663,-0.02348136,
Thu Jun 14 07:26:01 GMT+03:00 2018,14-Jun-2018 07:26:01.933,23.18569813,61.24291057,2.34,3.216,131.0,294.1,-9.11244202,-1.29615784,-0.27822876,-0.06075186,
Thu Jun 14 07:26:02 GMT+03:00 2018,14-Jun-2018 07:26:02.944,23.18565186,61.24292097,2.41,3.216,130.0,295.4,-9.11938477,-0.02261353,-0.20765686,-0.04100806,
Thu Jun 14 07:26:03 GMT+03:00 2018,14-Jun-2018 07:26:03.933,23.1856002,61.24293161,2.41,3.216,132.0,313.4,-10.02848816,-1.94444275,0.67359924,0.0441485,
Thu Jun 14 07:26:04 GMT+03:00 2018,14-Jun-2018 07:26:04.933,23.185584,61.24295319,2.44,3.216,132.0,353.3,-9.33050537,-0.8250885,-0.27084351,0.00961887,
Thu Jun 14 07:26:05 GMT+03:00 2018,14-Jun-2018 07:26:05.933,23.18557369,61.24296616,1.5,3.216,133.0,9.1,-9.73088074,-0.49209595,-0.32730103,-0.00566071,
Thu Jun 14 07:26:06 GMT+03:00 2018,14-Jun-2018 07:26:06.933,23.18557379,61.24295648,0.0,3.216,133.0,0.0,-9.59428406,-0.56399536,0.75292969,-0.0005962,
Thu Jun 14 07:26:07 GMT+03:00 2018,14-Jun-2018 07:26:07.933,23.18557394,61.24295427,0.0,3.216,133.0,0.0,-9.71740723,-0.70631409,-0.01702881,-0.00624728,
