GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, !! HV Volts(V),!! Inst. kPower(kW),!! SOC (Usable)(%),!! SOC(Raw)(%),!Engine Coolant Temp(°C),!Engine Oil Temp(°C),!EV km this Cycle(km),!Fuel Remaining(Gallons),!HV Battery Temp(°C),!Hybrid Pack Remaining (SOC)(%),!Last Charge AC Wh(Wh),!Power Electronics Cooling Temp(°C),!Speed kmh(kmh),!Tran Temp(°C),* kWh Used (2011/2012)(kWh),*Bat Coolant Pump RPM(RPM),*Bat Coolant Valve(?),*Bat heat(W),Ambient air temp(°C),Driving efficiency(wh/km),Engine Coolant Temperature(°C),Engine Oil Temperature(°C),Engine RPM(rpm),Fuel used (trip)(l),GPS Altitude(m),Hybrid Battery Charge (%)(%),kw used(kwh),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Speed (OBD)(km/h),Trip average Litres/100 KM(l/100km),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s)
-,27-Sep-2018 06:59:52.972,-,-,-,-,-,-,-,-,92.8143692,81.96078491,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,7802.72802734,0
Thu Sep 27 06:59:52 GMT+03:00 2018,27-Sep-2018 06:59:53.950,23.18586381,61.24273445,0.66,17.152,113.0,1.0,-,0,92.8143692,81.96078491,9,9,0,8.2896843,10,81.96078491,12230,30,-,-,-,-,-,-,-,0,-,-,-,-,-,-,8.02672863,-,-,-,0,-,-,7802.72802734,0
Thu Sep 27 06:59:54 GMT+03:00 2018,27-Sep-2018 06:59:54.949,23.18576348,61.24282019,0.0,6.432,110.0,0.0,-,0,92.8143692,81.96078491,9,9,0,8.2896843,10,81.96078491,12230,30,0,17,0.72627449,0,0,0,-,0,-,-,-,-,110,-,8.02672863,-,-,-,0,-,-,7802.72802734,0
Thu Sep 27 06:59:55 GMT+03:00 2018,27-Sep-2018 06:59:55.952,23.18578592,61.24282452,0.0,4.288,108.0,0.0,-,0,92.8143692,81.96078491,9,9,0,8.2896843,10,81.96078491,12230,30,0,17,0.72627449,0,0,0,-,0,9,-,0,-,108,-,8.02672863,-,-,-,0,-,-,7802.72802734,0
Thu Sep 27 06:59:56 GMT+03:00 2018,27-Sep-2018 06:59:56.955,23.18580867,61.24283895,0.0,3.216,110.0,0.0,352,0,92.8143692,81.96078491,9,9,0,8.2896843,10,81.96078491,12230,30,0,17,0.72627449,0,0,0,8,NaN,9,-,0,-,110,81,8.02672863,-,-,-,0,-,-,7802.72802734,0
Thu Sep 27 06:59:57 GMT+03:00 2018,27-Sep-2018 06:59:57.950,23.18581017,61.24284502,0.0,3.216,111.0,0.0,352,0,92.8143692,81.96078491,9,9,0,8.2896843,10,81.96078491,12230,30,0,17,0.72627449,0,0,0,8,NaN,9,-,0,-,111,81,8.02672863,-,-,-,0,-,-,7802.72802734,0
Thu Sep 27 06:59:58 GMT+03:00 2018,27-Sep-2018 06:59:58.951,23.18581382,61.24286044,0.36,3.216,112.0,157.4,352,0,92.8143692,81.96078491,9,9,0,8.2896843,10,81.96078491,12230,30,0,17,0.72627449,0,0,0,8,NaN,9,-,0,-,112,81,8.02672863,-,-,-,0,-,-,7802.72802734,0
Thu Sep 27 06:59:59 GMT+03:00 2018,27-Sep-2018 06:59:59.957,23.18583592,61.24288024,0.0,3.216,111.0,0.0,352,0,92.8143692,81.96078491,9,9,0,8.2896843,10,81.96078491,12230,30,0,17,0.72627449,0,0,0,8,NaN,9,-,0,-,111,81,8.02672863,-,-,-,0,-,-,7802.72802734,0
Thu Sep 27 07:00:00 GMT+03:00 2018,27-Sep-2018 07:00:00.951,23.18583973,61.24288001,0.0,3.216,111.0,0.0,352.046875,0,92.8143692,81.96078491,9,9,0,8.2896843,10,81.96078491,12230,30,0,17,0.72627449,0,0,0,8,NaN,9,-,0,-,111,81,8.02672863,-,-,-,0,-,-,7802.72802734,0
Thu Sep 27 07:00:01 GMT+03:00 2018,27-Sep-2018 07:00:01.951,23.1858347,61.24288378,0.0,3.216,109.0,0.0,352.046875,0,92.8143692,81.96078491,9,9,0,8.2896843,10,81.96078491,12230,30,0,17,0.72627449,0,0,0,8,NaN,9,-,0,-,109,81,8.02672863,-,-,-,0,-,-,7802.72802734,0
Thu Sep 27 07:00:02 GMT+03:00 2018,27-Sep-2018 07:00:02.951,23.18583017,61.24287957,0.0,3.216,110.0,0.0,352.046875,0,92.8143692,81.96078491,9,9,0,8.2896843,11,81.96078491,12230,30,0,17,0.72627449,0,0,0,8,NaN,9,-,0,-,110,81,8.02672863,-,-,-,0,-,-,7802.72802734,0
Thu Sep 27 07:00:03 GMT+03:00 2018,27-Sep-2018 07:00:03.951,23.18582888,61.24287455,0.0,3.216,110.0,0.0,352.046875,0,92.8143692,81.96078491,9,9,0,8.2896843,11,81.96078491,12230,30,0,17,0.72627449,0,0,0,8,NaN,9,-,0,-,110,81,8.02672863,-,-,-,0,-,-,7802.72802734,0
Thu Sep 27 07:00:04 GMT+03:00 2018,27-Sep-2018 07:00:04.952,23.1858342,61.24287726,0.0,3.216,111.0,0.0,352.046875,0,92.8143692,81.96078491,9,9,0,8.2896843,11,81.96078491,12230,30,0,17,0.72627449,0,0,0,8,NaN,9,-,0,-,111,81,8.02672863,-,-,-,0,-,-,7802.72802734,0
Thu Sep 27 07:00:05 GMT+03:00 2018,27-Sep-2018 07:00:05.952,23.18582963,61.24288387,0.0,3.216,111.0,0.0,351.96875,0,92.8143692,81.96078491,9,9,0,8.18012905,11,81.96078491,12230,30,0,17,0.72627449,0,0,0,8,NaN,9,-,0,-,111,81,8.02672863,-,-,-,0,-,-,7802.72802734,0
Thu Sep 27 07:00:06 GMT+03:00 2018,27-Sep-2018 07:00:06.950,23.18583051,61.24288768,0.0,3.216,111.0,0.0,351.96875,0,92.8143692,81.96078491,9,9,0,8.18012905,10,81.96078491,12230,30,0,17,0.72627449,0,0,0,8,NaN,9,-,0,-,111,81,8.02672863,-,-,-,0,-,-,7802.72802734,0
